step,method,q,seed,ablation,policy_mean_effort,theoretical_effort,effort_error
53248,TEL-PPO,55.0,45,baseline,41.575637459754944,28.92561983471074,12.650017625044203
57344,TEL-PPO,55.0,45,baseline,41.15378558635712,28.92561983471074,12.228165751646376
61440,TEL-PPO,55.0,45,baseline,40.93194603919983,28.92561983471074,12.006326204489088
65536,TEL-PPO,55.0,45,baseline,40.50801992416382,28.92561983471074,11.582400089453078
69632,TEL-PPO,55.0,45,baseline,40.074747800827026,28.92561983471074,11.149127966116286
73728,TEL-PPO,55.0,45,baseline,39.601296186447144,28.92561983471074,10.675676351736403
77824,TEL-PPO,55.0,45,baseline,39.52863812446594,28.92561983471074,10.603018289755202
81920,TEL-PPO,55.0,45,baseline,39.36412036418915,28.92561983471074,10.438500529478407
86016,TEL-PPO,55.0,45,baseline,38.95511329174042,28.92561983471074,10.029493457029677
90112,TEL-PPO,55.0,45,baseline,38.72231841087341,28.92561983471074,9.796698576162672
94208,TEL-PPO,55.0,45,baseline,38.55464160442352,28.92561983471074,9.629021769712782
98304,TEL-PPO,55.0,45,baseline,38.15644383430481,28.92561983471074,9.230823999594069
102400,TEL-PPO,55.0,45,baseline,37.769392132759094,28.92561983471074,8.843772298048354
106496,TEL-PPO,55.0,45,baseline,37.39604949951172,28.92561983471074,8.470429664800978
110592,TEL-PPO,55.0,45,baseline,37.21621632575989,28.92561983471074,8.290596491049147
114688,TEL-PPO,55.0,45,baseline,36.90797984600067,28.92561983471074,7.982360011289931
118784,TEL-PPO,55.0,45,baseline,36.77574694156647,28.92561983471074,7.850127106855727
122880,TEL-PPO,55.0,45,baseline,36.39669418334961,28.92561983471074,7.471074348638869
126976,TEL-PPO,55.0,45,baseline,36.28603219985962,28.92561983471074,7.360412365148878
131072,TEL-PPO,55.0,45,baseline,35.881203413009644,28.92561983471074,6.955583578298903
135168,TEL-PPO,55.0,45,baseline,35.675135254859924,28.92561983471074,6.749515420149184
139264,TEL-PPO,55.0,45,baseline,35.77249050140381,28.92561983471074,6.846870666693068
143360,TEL-PPO,55.0,45,baseline,35.53277254104614,28.92561983471074,6.607152706335402
147456,TEL-PPO,55.0,45,baseline,35.0568562746048,28.92561983471074,6.131236439894057
151552,TEL-PPO,55.0,45,baseline,34.64990556240082,28.92561983471074,5.724285727690077
155648,TEL-PPO,55.0,45,baseline,34.43776071071625,28.92561983471074,5.512140876005507
159744,TEL-PPO,55.0,45,baseline,34.433674812316895,28.92561983471074,5.508054977606154
163840,TEL-PPO,55.0,45,baseline,34.10728573799133,28.92561983471074,5.181665903280592
167936,TEL-PPO,55.0,45,baseline,33.87736678123474,28.92561983471074,4.9517469465240005
172032,TEL-PPO,55.0,45,baseline,33.382025361061096,28.92561983471074,4.4564055263503555
176128,TEL-PPO,55.0,45,baseline,33.12266767024994,28.92561983471074,4.197047835539198
180224,TEL-PPO,55.0,45,baseline,33.321380615234375,28.92561983471074,4.395760780523634
184320,TEL-PPO,55.0,45,baseline,33.637869358062744,28.92561983471074,4.712249523352003
188416,TEL-PPO,55.0,45,baseline,33.77264738082886,28.92561983471074,4.847027546118117
192512,TEL-PPO,55.0,45,baseline,33.80095064640045,28.92561983471074,4.875330811689711
196608,TEL-PPO,55.0,45,baseline,33.88171195983887,28.92561983471074,4.9560921251281265
200704,TEL-PPO,55.0,45,baseline,33.820369839668274,28.92561983471074,4.894750004957533
204800,TEL-PPO,55.0,45,baseline,33.818817138671875,28.92561983471074,4.893197303961134
208896,TEL-PPO,55.0,45,baseline,33.76445770263672,28.92561983471074,4.838837867925978
212992,TEL-PPO,55.0,45,baseline,33.47056806087494,28.92561983471074,4.544948226164198
217088,TEL-PPO,55.0,45,baseline,33.395224809646606,28.92561983471074,4.469604974935866
221184,TEL-PPO,55.0,45,baseline,33.1360787153244,28.92561983471074,4.210458880613661
225280,TEL-PPO,55.0,45,baseline,32.87266194820404,28.92561983471074,3.9470421134933
229376,TEL-PPO,55.0,45,baseline,32.34357535839081,28.92561983471074,3.4179555236800674
233472,TEL-PPO,55.0,45,baseline,32.21191763877869,28.92561983471074,3.286297804067946
237568,TEL-PPO,55.0,45,baseline,31.859377026557922,28.92561983471074,2.9337571918471816
241664,TEL-PPO,55.0,45,baseline,31.667643785476685,28.92561983471074,2.742023950765944
245760,TEL-PPO,55.0,45,baseline,31.505882740020752,28.92561983471074,2.5802629053100112
249856,TEL-PPO,55.0,45,baseline,31.004834175109863,28.92561983471074,2.0792143403991226
253952,TEL-PPO,55.0,45,baseline,31.003588438034058,28.92561983471074,2.077968603323317
258048,TEL-PPO,55.0,45,baseline,30.874785780906677,28.92561983471074,1.9491659461959365
262144,TEL-PPO,55.0,45,baseline,30.566170811653137,28.92561983471074,1.6405509769423965
266240,TEL-PPO,55.0,45,baseline,30.40192425251007,28.92561983471074,1.47630441779933
270336,TEL-PPO,55.0,45,baseline,30.111342668533325,28.92561983471074,1.1857228338225845
274432,TEL-PPO,55.0,45,baseline,30.012857913970947,28.92561983471074,1.0872380792602065
278528,TEL-PPO,55.0,45,baseline,30.31570613384247,28.92561983471074,1.3900862991317275
282624,TEL-PPO,55.0,45,baseline,30.693140625953674,28.92561983471074,1.7675207912429336
286720,TEL-PPO,55.0,45,baseline,30.31463921070099,28.92561983471074,1.389019375990248
290816,TEL-PPO,55.0,45,baseline,30.215638875961304,28.92561983471074,1.290019041250563
294912,TEL-PPO,55.0,45,baseline,29.966941475868225,28.92561983471074,1.0413216411574844
299008,TEL-PPO,55.0,45,baseline,29.698017239570618,28.92561983471074,0.772397404859877
303104,TEL-PPO,55.0,45,baseline,29.392951726913452,28.92561983471074,0.46733189220271143
307200,TEL-PPO,55.0,45,baseline,29.168367385864258,28.92561983471074,0.2427475511535171
311296,TEL-PPO,55.0,45,baseline,29.032644629478455,28.92561983471074,0.10702479476771387
315392,TEL-PPO,55.0,45,baseline,29.347530007362366,28.92561983471074,0.421910172651625
319488,TEL-PPO,55.0,45,baseline,29.304474592208862,28.92561983471074,0.3788547574981216
0,TEL-PPO,55.0,46,baseline,52.58392095565796,28.92561983471074,23.65830112094722
4096,TEL-PPO,55.0,46,baseline,52.13943123817444,28.92561983471074,23.213811403463698
8192,TEL-PPO,55.0,46,baseline,51.67856216430664,28.92561983471074,22.7529423295959
12288,TEL-PPO,55.0,46,baseline,51.215243339538574,28.92561983471074,22.289623504827834
16384,TEL-PPO,55.0,46,baseline,50.70480704307556,28.92561983471074,21.77918720836482
20480,TEL-PPO,55.0,46,baseline,50.21957755088806,28.92561983471074,21.29395771617732
24576,TEL-PPO,55.0,46,baseline,49.75082874298096,28.92561983471074,20.825208908270216
28672,TEL-PPO,55.0,46,baseline,49.27917122840881,28.92561983471074,20.353551393698073
32768,TEL-PPO,55.0,46,baseline,48.76174032688141,28.92561983471074,19.836120492170668
36864,TEL-PPO,55.0,46,baseline,48.22298884391785,28.92561983471074,19.297369009207106
40960,TEL-PPO,55.0,46,baseline,47.78849482536316,28.92561983471074,18.86287499065242
45056,TEL-PPO,55.0,46,baseline,47.28342890739441,28.92561983471074,18.35780907268367
49152,TEL-PPO,55.0,46,baseline,46.76913917064667,28.92561983471074,17.843519335935927
53248,TEL-PPO,55.0,46,baseline,46.32265567779541,28.92561983471074,17.39703584308467
57344,TEL-PPO,55.0,46,baseline,45.8589106798172,28.92561983471074,16.93329084510646
61440,TEL-PPO,55.0,46,baseline,45.446768403053284,28.92561983471074,16.521148568342543
65536,TEL-PPO,55.0,46,baseline,44.9530154466629,28.92561983471074,16.027395611952162
69632,TEL-PPO,55.0,46,baseline,44.62384283542633,28.92561983471074,15.69822300071559
73728,TEL-PPO,55.0,46,baseline,44.11219656467438,28.92561983471074,15.186576729963637
77824,TEL-PPO,55.0,46,baseline,43.69775056838989,28.92561983471074,14.772130733679152
81920,TEL-PPO,55.0,46,baseline,43.19269061088562,28.92561983471074,14.26707077617488
86016,TEL-PPO,55.0,46,baseline,42.87053942680359,28.92561983471074,13.944919592092848
90112,TEL-PPO,55.0,46,baseline,42.44261682033539,28.92561983471074,13.516996985624647
94208,TEL-PPO,55.0,46,baseline,42.155858874320984,28.92561983471074,13.230239039610243
98304,TEL-PPO,55.0,46,baseline,41.67806804180145,28.92561983471074,12.752448207090712
102400,TEL-PPO,55.0,46,baseline,41.55685603618622,28.92561983471074,12.631236201475478
106496,TEL-PPO,55.0,46,baseline,41.249775886535645,28.92561983471074,12.324156051824904
110592,TEL-PPO,55.0,46,baseline,40.735530853271484,28.92561983471074,11.809911018560744
114688,TEL-PPO,55.0,46,baseline,40.33270180225372,28.92561983471074,11.407081967542982
118784,TEL-PPO,55.0,46,baseline,39.8701012134552,28.92561983471074,10.94448137874446
122880,TEL-PPO,55.0,46,baseline,39.72439169883728,28.92561983471074,10.79877186412654
126976,TEL-PPO,55.0,46,baseline,39.31373655796051,28.92561983471074,10.38811672324977
131072,TEL-PPO,55.0,46,baseline,38.983529806137085,28.92561983471074,10.057909971426344
135168,TEL-PPO,55.0,46,baseline,38.770073652267456,28.92561983471074,9.844453817556715
139264,TEL-PPO,55.0,46,baseline,38.5132372379303,28.92561983471074,9.587617403219557
143360,TEL-PPO,55.0,46,baseline,37.9672646522522,28.92561983471074,9.041644817541457
147456,TEL-PPO,55.0,46,baseline,37.480586767196655,28.92561983471074,8.554966932485915
151552,TEL-PPO,55.0,46,baseline,37.06335127353668,28.92561983471074,8.137731438825941
155648,TEL-PPO,55.0,46,baseline,36.63599193096161,28.92561983471074,7.710372096250868
159744,TEL-PPO,55.0,46,baseline,36.35571300983429,28.92561983471074,7.430093175123549
163840,TEL-PPO,55.0,46,baseline,35.94706058502197,28.92561983471074,7.021440750311232
167936,TEL-PPO,55.0,46,baseline,35.61580181121826,28.92561983471074,6.690181976507521
172032,TEL-PPO,55.0,46,baseline,35.27127802371979,28.92561983471074,6.345658189009047
176128,TEL-PPO,55.0,46,baseline,34.96749401092529,28.92561983471074,6.041874176214552
180224,TEL-PPO,55.0,46,baseline,35.057470202445984,28.92561983471074,6.131850367735243
184320,TEL-PPO,55.0,46,baseline,34.68102514743805,28.92561983471074,5.755405312727309
188416,TEL-PPO,55.0,46,baseline,34.76076126098633,28.92561983471074,5.835141426275587
192512,TEL-PPO,55.0,46,baseline,34.4231516122818,28.92561983471074,5.497531777571059
196608,TEL-PPO,55.0,46,baseline,33.92218351364136,28.92561983471074,4.996563678930617
200704,TEL-PPO,55.0,46,baseline,33.91335904598236,28.92561983471074,4.98773921127162
204800,TEL-PPO,55.0,46,baseline,34.121209383010864,28.92561983471074,5.1955895483001235
208896,TEL-PPO,55.0,46,baseline,33.817312121391296,28.92561983471074,4.891692286680556
212992,TEL-PPO,55.0,46,baseline,34.05916690826416,28.92561983471074,5.133547073553419
217088,TEL-PPO,55.0,46,baseline,33.83842706680298,28.92561983471074,4.912807232092238
221184,TEL-PPO,55.0,46,baseline,34.02738571166992,28.92561983471074,5.101765876959181
225280,TEL-PPO,55.0,46,baseline,34.15488004684448,28.92561983471074,5.229260212133742
229376,TEL-PPO,55.0,46,baseline,34.36194360256195,28.92561983471074,5.43632376785121
233472,TEL-PPO,55.0,46,baseline,34.66561138629913,28.92561983471074,5.739991551588393
237568,TEL-PPO,55.0,46,baseline,34.33894217014313,28.92561983471074,5.413322335432387
241664,TEL-PPO,55.0,46,baseline,34.325963258743286,28.92561983471074,5.400343424032545
245760,TEL-PPO,55.0,46,baseline,33.93983244895935,28.92561983471074,5.01421261424861
249856,TEL-PPO,55.0,46,baseline,34.0409129858017,28.92561983471074,5.115293151090956
253952,TEL-PPO,55.0,46,baseline,33.52223336696625,28.92561983471074,4.596613532255507
258048,TEL-PPO,55.0,46,baseline,33.15863907337189,28.92561983471074,4.2330192386611465
262144,TEL-PPO,55.0,46,baseline,33.07015597820282,28.92561983471074,4.144536143492079
266240,TEL-PPO,55.0,46,baseline,33.21136236190796,28.92561983471074,4.285742527197218
270336,TEL-PPO,55.0,46,baseline,33.51138532161713,28.92561983471074,4.585765486906386
274432,TEL-PPO,55.0,46,baseline,33.581846952438354,28.92561983471074,4.656227117727614
278528,TEL-PPO,55.0,46,baseline,33.36699903011322,28.92561983471074,4.4413791954024795
282624,TEL-PPO,55.0,46,baseline,33.08509588241577,28.92561983471074,4.159476047705031
286720,TEL-PPO,55.0,46,baseline,32.998672127723694,28.92561983471074,4.073052293012953
290816,TEL-PPO,55.0,46,baseline,32.797688245773315,28.92561983471074,3.8720684110625747
294912,TEL-PPO,55.0,46,baseline,32.43079483509064,28.92561983471074,3.5051750003798965
299008,TEL-PPO,55.0,46,baseline,32.762300968170166,28.92561983471074,3.8366811334594253
303104,TEL-PPO,55.0,46,baseline,32.98962116241455,28.92561983471074,4.06400132770381
307200,TEL-PPO,55.0,46,baseline,32.83740282058716,28.92561983471074,3.9117829858764175
311296,TEL-PPO,55.0,46,baseline,32.54295885562897,28.92561983471074,3.6173390209182266
315392,TEL-PPO,55.0,46,baseline,32.29032754898071,28.92561983471074,3.364707714269972
319488,TEL-PPO,55.0,46,baseline,32.017362117767334,28.92561983471074,3.0917422830565933
323584,TEL-PPO,55.0,46,baseline,32.166194915771484,28.92561983471074,3.2405750810607437
327680,TEL-PPO,55.0,46,baseline,31.865447759628296,28.92561983471074,2.939827924917555
331776,TEL-PPO,55.0,46,baseline,31.565573811531067,28.92561983471074,2.639953976820326
335872,TEL-PPO,55.0,46,baseline,31.572023034095764,28.92561983471074,2.6464031993850234
339968,TEL-PPO,55.0,46,baseline,31.293243169784546,28.92561983471074,2.367623335073805
344064,TEL-PPO,55.0,46,baseline,31.66443407535553,28.92561983471074,2.738814240644789
348160,TEL-PPO,55.0,46,baseline,31.509417295455933,28.92561983471074,2.583797460745192
352256,TEL-PPO,55.0,46,baseline,31.099703907966614,28.92561983471074,2.174084073255873
356352,TEL-PPO,55.0,46,baseline,31.05875551700592,28.92561983471074,2.1331356822951797
360448,TEL-PPO,55.0,46,baseline,31.224805116653442,28.92561983471074,2.2991852819427017
364544,TEL-PPO,55.0,46,baseline,31.26838207244873,28.92561983471074,2.3427622377379898
368640,TEL-PPO,55.0,46,baseline,31.641164422035217,28.92561983471074,2.7155445873244766
372736,TEL-PPO,55.0,46,baseline,31.28783106803894,28.92561983471074,2.3622112333281997
376832,TEL-PPO,55.0,46,baseline,31.20894730091095,28.92561983471074,2.283327466200209
380928,TEL-PPO,55.0,46,baseline,31.01288080215454,28.92561983471074,2.0872609674438003
385024,TEL-PPO,55.0,46,baseline,31.168943643569946,28.92561983471074,2.2433238088592056
389120,TEL-PPO,55.0,46,baseline,31.15454614162445,28.92561983471074,2.22892630691371
393216,TEL-PPO,55.0,46,baseline,30.990347266197205,28.92561983471074,2.064727431486464
397312,TEL-PPO,55.0,46,baseline,30.64579963684082,28.92561983471074,1.7201798021300796
401408,TEL-PPO,55.0,46,baseline,30.41163682937622,28.92561983471074,1.48601699466548
