step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
5984256,TEL-PPO,55.0,44,baseline,42.03450811933736,42.027464988641476,42.041551250033244,30.303030303030308
5988352,TEL-PPO,55.0,44,baseline,42.089590699411914,42.08899861667309,42.090182782150734,30.303030303030308
5992448,TEL-PPO,55.0,44,baseline,42.13761938177046,42.13900811690843,42.1362306466325,30.303030303030308
5996544,TEL-PPO,55.0,44,baseline,42.16212407685812,42.16421790886671,42.16003024484953,30.303030303030308
6000640,TEL-PPO,55.0,44,baseline,42.20216166507453,42.20461224764598,42.19971108250307,30.303030303030308
6004736,TEL-PPO,55.0,44,baseline,42.130796495825024,42.13104475755245,42.13054823409759,30.303030303030308
6008832,TEL-PPO,55.0,44,baseline,42.17071987129751,42.170654596760905,42.1707851458341,30.303030303030308
6012928,TEL-PPO,55.0,44,baseline,42.119570555165346,42.11898348852987,42.12015762180082,30.303030303030308
6017024,TEL-PPO,55.0,44,baseline,42.12896356871351,42.13123113010078,42.12669600732624,30.303030303030308
6021120,TEL-PPO,55.0,44,baseline,42.250209770165405,42.25044024363159,42.24997929669922,30.303030303030308
6025216,TEL-PPO,55.0,44,baseline,42.333362396340725,42.339373372495125,42.327351420186325,30.303030303030308
6029312,TEL-PPO,55.0,44,baseline,42.281908577773734,42.281405168585465,42.282411986962,30.303030303030308
6033408,TEL-PPO,55.0,44,baseline,42.141577053815155,42.1483265394345,42.13482756819582,30.303030303030308
6037504,TEL-PPO,55.0,44,baseline,42.12884299363938,42.12842265889053,42.12926332838824,30.303030303030308
6041600,TEL-PPO,55.0,44,baseline,42.01085963100207,42.01690987218185,42.00480938982229,30.303030303030308
6045696,TEL-PPO,55.0,44,baseline,41.953566605690874,41.95683287456638,41.95030033681537,30.303030303030308
6049792,TEL-PPO,55.0,44,baseline,41.94146093772724,41.936989166773856,41.94593270868063,30.303030303030308
6053888,TEL-PPO,55.0,44,baseline,41.98705689283085,41.98644875269392,41.98766503296778,30.303030303030308
6057984,TEL-PPO,55.0,44,baseline,42.10931970737874,42.10978062637155,42.10885878838592,30.303030303030308
6062080,TEL-PPO,55.0,44,baseline,42.142109910491826,42.14112522173666,42.143094599247,30.303030303030308
6066176,TEL-PPO,55.0,44,baseline,42.046518824528874,42.04977704398337,42.04326060507438,30.303030303030308
6070272,TEL-PPO,55.0,44,baseline,42.075389222241924,42.07472341880203,42.076055025681825,30.303030303030308
6074368,TEL-PPO,55.0,44,baseline,42.04538969462742,42.04082036856569,42.04995902068915,30.303030303030308
6078464,TEL-PPO,55.0,44,baseline,42.06970352353526,42.06952507235102,42.0698819747195,30.303030303030308
6082560,TEL-PPO,55.0,44,baseline,42.01519617717716,42.01437173411245,42.01602062024186,30.303030303030308
6086656,TEL-PPO,55.0,44,baseline,41.99796826532112,42.00098832137887,41.99494820926337,30.303030303030308
6090752,TEL-PPO,55.0,44,baseline,41.877477329224305,41.880398273468025,41.87455638498058,30.303030303030308
6094848,TEL-PPO,55.0,44,baseline,41.79466102877638,41.79534733761109,41.79397471994167,30.303030303030308
6098944,TEL-PPO,55.0,44,baseline,41.73614889523017,41.73256278596824,41.739735004492104,30.303030303030308
6103040,TEL-PPO,55.0,44,baseline,41.718693209346384,41.71486290544261,41.72252351325015,30.303030303030308
6107136,TEL-PPO,55.0,44,baseline,41.74804957490416,41.7482272544876,41.74787189532071,30.303030303030308
6111232,TEL-PPO,55.0,44,baseline,41.75309772836054,41.7542663710193,41.751929085701775,30.303030303030308
6115328,TEL-PPO,55.0,44,baseline,41.77639195090153,41.773212636820894,41.77957126498215,30.303030303030308
6119424,TEL-PPO,55.0,44,baseline,41.78033144632362,41.78309877123686,41.777564121410386,30.303030303030308
6123520,TEL-PPO,55.0,44,baseline,41.779395510908174,41.77805902995164,41.7807319918647,30.303030303030308
6127616,TEL-PPO,55.0,44,baseline,41.86888425331556,41.86298950109616,41.87477900553495,30.303030303030308
6131712,TEL-PPO,55.0,44,baseline,41.94019806664434,41.940324252471214,41.94007188081747,30.303030303030308
6135808,TEL-PPO,55.0,44,baseline,41.92103618895628,41.92200495302662,41.92006742488594,30.303030303030308
6139904,TEL-PPO,55.0,44,baseline,41.86201665410779,41.85960821714264,41.864425091072945,30.303030303030308
0,TEL-PPO,55.0,45,baseline,50.58713641157374,65.58994597103451,35.584326852112966,28.92561983471074
4096,TEL-PPO,55.0,45,baseline,49.95518276747314,64.19149161782111,35.718873917125165,28.92561983471074
8192,TEL-PPO,55.0,45,baseline,49.61191333504389,63.15929977316398,36.064526896923795,28.92561983471074
12288,TEL-PPO,55.0,45,baseline,49.242402718402374,61.97357336990524,36.5112320668995,28.92561983471074
16384,TEL-PPO,55.0,45,baseline,48.81489153252919,60.76735079102228,36.86243227403609,28.92561983471074
20480,TEL-PPO,55.0,45,baseline,48.33886154741052,59.64169966802004,37.03602342680099,28.92561983471074
24576,TEL-PPO,55.0,45,baseline,47.99561069253835,58.57283561490479,37.4183857701719,28.92561983471074
28672,TEL-PPO,55.0,45,baseline,47.64110405603431,57.33557622972892,37.946631882339695,28.92561983471074
32768,TEL-PPO,55.0,45,baseline,47.16183061758055,56.132733603008106,38.190927632153,28.92561983471074
36864,TEL-PPO,55.0,45,baseline,46.8293231849093,55.09750284161418,38.561143528204425,28.92561983471074
40960,TEL-PPO,55.0,45,baseline,46.34976540086793,53.81508269347252,38.88444810826334,28.92561983471074
45056,TEL-PPO,55.0,45,baseline,45.94424205925303,52.65990115702152,39.228582961484534,28.92561983471074
49152,TEL-PPO,55.0,45,baseline,45.5337585969828,51.505571002140655,39.561946191824944,28.92561983471074
53248,TEL-PPO,55.0,45,baseline,45.25916444556786,50.51796073280277,40.00036815833296,28.92561983471074
57344,TEL-PPO,55.0,45,baseline,44.90790312318137,49.39404099155231,40.42176525481043,28.92561983471074
61440,TEL-PPO,55.0,45,baseline,44.43563768081364,48.192179112695186,40.67909624893209,28.92561983471074
65536,TEL-PPO,55.0,45,baseline,44.20844086934804,47.19175410736338,41.2251276313327,28.92561983471074
69632,TEL-PPO,55.0,45,baseline,43.964903101325,46.23052060324698,41.69928559940302,28.92561983471074
73728,TEL-PPO,55.0,45,baseline,43.454383760923506,44.98356477729976,41.925202744547256,28.92561983471074
77824,TEL-PPO,55.0,45,baseline,43.119898743927614,43.89903179742413,42.3407656904311,28.92561983471074
81920,TEL-PPO,55.0,45,baseline,42.61556245945393,42.57195524033156,42.659169678576305,28.92561983471074
86016,TEL-PPO,55.0,45,baseline,42.388952654320654,42.370831727981454,42.407073580659855,28.92561983471074
90112,TEL-PPO,55.0,45,baseline,42.348815675824866,42.33924944605676,42.35838190559298,28.92561983471074
94208,TEL-PPO,55.0,45,baseline,42.38097930885843,42.398215774446676,42.36374284327018,28.92561983471074
98304,TEL-PPO,55.0,45,baseline,42.35545126302166,42.33038719929753,42.3805153267458,28.92561983471074
102400,TEL-PPO,55.0,45,baseline,42.208682401105705,42.21182474028315,42.205540061928254,28.92561983471074
106496,TEL-PPO,55.0,45,baseline,42.194786515086946,42.19997578952483,42.18959724064907,28.92561983471074
110592,TEL-PPO,55.0,45,baseline,42.175072274636506,42.18398352433002,42.166161024942994,28.92561983471074
114688,TEL-PPO,55.0,45,baseline,42.1517707146705,42.14621143881243,42.15732999052857,28.92561983471074
118784,TEL-PPO,55.0,45,baseline,42.017098867334376,42.008880913257464,42.02531682141129,28.92561983471074
122880,TEL-PPO,55.0,45,baseline,42.034356896299784,42.01046642381677,42.05824736878279,28.92561983471074
126976,TEL-PPO,55.0,45,baseline,42.10455261124311,42.099360777996665,42.10974444448954,28.92561983471074
131072,TEL-PPO,55.0,45,baseline,41.99887304566795,42.00699798390264,41.99074810743326,28.92561983471074
135168,TEL-PPO,55.0,45,baseline,41.95002966746693,41.93599221576004,41.96406711917382,28.92561983471074
139264,TEL-PPO,55.0,45,baseline,42.15189913008366,42.15996507462123,42.14383318554609,28.92561983471074
143360,TEL-PPO,55.0,45,baseline,42.319513402879124,42.32793056312938,42.31109624262887,28.92561983471074
147456,TEL-PPO,55.0,45,baseline,42.09531009150669,42.083464480005226,42.10715570300815,28.92561983471074
151552,TEL-PPO,55.0,45,baseline,42.095047840848565,42.076156442053644,42.11393923964349,28.92561983471074
155648,TEL-PPO,55.0,45,baseline,42.101843901909916,42.093475313857276,42.110212489962564,28.92561983471074
159744,TEL-PPO,55.0,45,baseline,42.182956993579836,42.185463909059756,42.18045007809991,28.92561983471074
163840,TEL-PPO,55.0,45,baseline,42.03298793593421,42.01216102112084,42.05381485074758,28.92561983471074
167936,TEL-PPO,55.0,45,baseline,42.03857753565535,42.033175166696324,42.04397990461438,28.92561983471074
172032,TEL-PPO,55.0,45,baseline,41.85102087957788,41.85985253471886,41.8421892244369,28.92561983471074
176128,TEL-PPO,55.0,45,baseline,41.89278280688451,41.900616494938724,41.8849491188303,28.92561983471074
180224,TEL-PPO,55.0,45,baseline,41.94262222480026,41.9466205211356,41.93862392846492,28.92561983471074
184320,TEL-PPO,55.0,45,baseline,41.876984651200445,41.8779163062572,41.87605299614369,28.92561983471074
188416,TEL-PPO,55.0,45,baseline,42.00522922212255,42.016111146658595,41.9943472975865,28.92561983471074
192512,TEL-PPO,55.0,45,baseline,42.08898572996255,42.08841504622248,42.089556413702624,28.92561983471074
196608,TEL-PPO,55.0,45,baseline,42.21198035171258,42.21788006741551,42.20608063600966,28.92561983471074
200704,TEL-PPO,55.0,45,baseline,41.991087156813606,41.9858294744045,41.99634483922271,28.92561983471074
204800,TEL-PPO,55.0,45,baseline,41.73773459997031,41.74334466829905,41.73212453164157,28.92561983471074
208896,TEL-PPO,55.0,45,baseline,41.606460093520596,41.617083225399284,41.59583696164191,28.92561983471074
212992,TEL-PPO,55.0,45,baseline,41.354375935159645,41.360415322706125,41.348336547613165,28.92561983471074
217088,TEL-PPO,55.0,45,baseline,41.51734127942465,41.52239508647461,41.51228747237469,28.92561983471074
221184,TEL-PPO,55.0,45,baseline,41.38520501228053,41.38306560739878,41.38734441716228,28.92561983471074
225280,TEL-PPO,55.0,45,baseline,41.538005457725404,41.546458771452286,41.52955214399852,28.92561983471074
229376,TEL-PPO,55.0,45,baseline,41.63505801837891,41.64087301772093,41.629243019036906,28.92561983471074
233472,TEL-PPO,55.0,45,baseline,41.57568574883042,41.581186081282816,41.57018541637804,28.92561983471074
237568,TEL-PPO,55.0,45,baseline,41.488778057973846,41.485822019167145,41.491734096780554,28.92561983471074
241664,TEL-PPO,55.0,45,baseline,41.45851477188986,41.46166927646844,41.45536026731128,28.92561983471074
245760,TEL-PPO,55.0,45,baseline,41.36968966433777,41.371390319429295,41.36798900924625,28.92561983471074
249856,TEL-PPO,55.0,45,baseline,41.32545569865043,41.33207487594345,41.31883652135742,28.92561983471074
253952,TEL-PPO,55.0,45,baseline,41.378511061891885,41.387342205271075,41.369679918512695,28.92561983471074
258048,TEL-PPO,55.0,45,baseline,41.37219293229283,41.368025820702314,41.37636004388336,28.92561983471074
262144,TEL-PPO,55.0,45,baseline,41.55181625718251,41.54775443021214,41.55587808415287,28.92561983471074
266240,TEL-PPO,55.0,45,baseline,41.442083255387786,41.445818874053664,41.438347636721915,28.92561983471074
270336,TEL-PPO,55.0,45,baseline,41.55497458809981,41.54096861183634,41.56898056436329,28.92561983471074
274432,TEL-PPO,55.0,45,baseline,41.57254138914874,41.57513053063304,41.569952247664446,28.92561983471074
278528,TEL-PPO,55.0,45,baseline,41.700535796117045,41.705491323955336,41.69558026827875,28.92561983471074
282624,TEL-PPO,55.0,45,baseline,41.61485235532747,41.60452655795961,41.62517815269534,28.92561983471074
286720,TEL-PPO,55.0,45,baseline,41.44308593496681,41.44210604950775,41.44406582042587,28.92561983471074
290816,TEL-PPO,55.0,45,baseline,41.32191237015651,41.327625461854055,41.31619927845897,28.92561983471074
294912,TEL-PPO,55.0,45,baseline,41.20526045421133,41.20366549957532,41.206855408847325,28.92561983471074
299008,TEL-PPO,55.0,45,baseline,41.20305008068678,41.20611877553163,41.19998138584194,28.92561983471074
303104,TEL-PPO,55.0,45,baseline,41.1983728725464,41.1941558346154,41.20258991047739,28.92561983471074
307200,TEL-PPO,55.0,45,baseline,41.15885619446634,41.15150125417854,41.16621113475414,28.92561983471074
311296,TEL-PPO,55.0,45,baseline,41.31869710236785,41.331235909834525,41.30615829490118,28.92561983471074
315392,TEL-PPO,55.0,45,baseline,41.15083712991328,41.14563194382932,41.15604231599723,28.92561983471074
319488,TEL-PPO,55.0,45,baseline,41.0647128936835,41.06010899879042,41.06931678857658,28.92561983471074
323584,TEL-PPO,55.0,45,baseline,41.15615549730135,41.154859922826226,41.15745107177647,28.92561983471074
327680,TEL-PPO,55.0,45,baseline,41.15301381330944,41.14564516395338,41.160382462665495,28.92561983471074
331776,TEL-PPO,55.0,45,baseline,41.22565575968477,41.228155577555356,41.22315594181419,28.92561983471074
335872,TEL-PPO,55.0,45,baseline,41.28468407876797,41.28492116555579,41.284446991980154,28.92561983471074
339968,TEL-PPO,55.0,45,baseline,41.163356558419736,41.160988506861024,41.16572460997845,28.92561983471074
344064,TEL-PPO,55.0,45,baseline,41.30137002794075,41.303912514820645,41.298827541060845,28.92561983471074
348160,TEL-PPO,55.0,45,baseline,41.28880341630432,41.28297299612318,41.29463383648545,28.92561983471074
352256,TEL-PPO,55.0,45,baseline,41.295739804860276,41.29517485760158,41.296304752118964,28.92561983471074
356352,TEL-PPO,55.0,45,baseline,41.135814659763085,41.1337535250932,41.13787579443298,28.92561983471074
360448,TEL-PPO,55.0,45,baseline,41.21869199769566,41.213428206741746,41.22395578864956,28.92561983471074
364544,TEL-PPO,55.0,45,baseline,41.16944707836953,41.17071351408953,41.168180642649524,28.92561983471074
368640,TEL-PPO,55.0,45,baseline,41.134659657720505,41.130148638039906,41.13917067740111,28.92561983471074
372736,TEL-PPO,55.0,45,baseline,41.160789310932074,41.153297209180856,41.1682814126833,28.92561983471074
376832,TEL-PPO,55.0,45,baseline,41.28076518373566,41.27110382728275,41.29042654018857,28.92561983471074
380928,TEL-PPO,55.0,45,baseline,41.27259046165272,41.273055256344456,41.27212566696098,28.92561983471074
385024,TEL-PPO,55.0,45,baseline,41.10736090317368,41.10552718210956,41.109194624237794,28.92561983471074
389120,TEL-PPO,55.0,45,baseline,41.01946972636506,41.015505974180954,41.02343347854917,28.92561983471074
393216,TEL-PPO,55.0,45,baseline,41.05435845442115,41.04743854235847,41.06127836648383,28.92561983471074
397312,TEL-PPO,55.0,45,baseline,41.14611993404104,41.13797027990214,41.154269588179936,28.92561983471074
401408,TEL-PPO,55.0,45,baseline,41.24981463002036,41.245500141754704,41.254129118286016,28.92561983471074
405504,TEL-PPO,55.0,45,baseline,41.294828903861244,41.28436397574831,41.30529383197417,28.92561983471074
409600,TEL-PPO,55.0,45,baseline,41.35548658482726,41.349113794974926,41.361859374679604,28.92561983471074
413696,TEL-PPO,55.0,45,baseline,41.49123568693185,41.49578750692311,41.486683866940595,28.92561983471074
417792,TEL-PPO,55.0,45,baseline,41.53353104321275,41.52401272673151,41.54304935969399,28.92561983471074
421888,TEL-PPO,55.0,45,baseline,41.65665531391272,41.66677834279836,41.646532285027085,28.92561983471074
425984,TEL-PPO,55.0,45,baseline,41.63030572608113,41.62537792883808,41.63523352332418,28.92561983471074
430080,TEL-PPO,55.0,45,baseline,41.665849158074685,41.666565398685634,41.66513291746374,28.92561983471074
434176,TEL-PPO,55.0,45,baseline,41.72439833031958,41.72362820524717,41.725168455391994,28.92561983471074
438272,TEL-PPO,55.0,45,baseline,41.87505598133423,41.88001248240464,41.87009948026382,28.92561983471074
442368,TEL-PPO,55.0,45,baseline,41.91351272258902,41.90867106337091,41.918354381807134,28.92561983471074
446464,TEL-PPO,55.0,45,baseline,42.023143429774734,42.02054512780159,42.025741731747885,28.92561983471074
450560,TEL-PPO,55.0,45,baseline,41.91292031947519,41.90727272816009,41.918567910790294,28.92561983471074
454656,TEL-PPO,55.0,45,baseline,41.883909102994835,41.889528503641294,41.878289702348376,28.92561983471074
458752,TEL-PPO,55.0,45,baseline,41.70501105114819,41.71544463466854,41.694577467627845,28.92561983471074
462848,TEL-PPO,55.0,45,baseline,41.603109179995954,41.60213154181829,41.60408681817361,28.92561983471074
466944,TEL-PPO,55.0,45,baseline,41.616958010010435,41.6155285853892,41.618387434631664,28.92561983471074
471040,TEL-PPO,55.0,45,baseline,41.76026858342817,41.76071252860132,41.75982463825503,28.92561983471074
475136,TEL-PPO,55.0,45,baseline,41.64861365919934,41.65416265092795,41.64306466747074,28.92561983471074
479232,TEL-PPO,55.0,45,baseline,41.48023895220834,41.47552624158557,41.4849516628311,28.92561983471074
483328,TEL-PPO,55.0,45,baseline,41.37232778966437,41.37268869765109,41.371966881677636,28.92561983471074
487424,TEL-PPO,55.0,45,baseline,41.274974772706656,41.275000475347106,41.2749490700662,28.92561983471074
491520,TEL-PPO,55.0,45,baseline,41.23929504584519,41.243150912225325,41.235439179465054,28.92561983471074
495616,TEL-PPO,55.0,45,baseline,41.10838016076012,41.10547699499882,41.11128332652143,28.92561983471074
499712,TEL-PPO,55.0,45,baseline,41.13215230731299,41.129986357875154,41.13431825675084,28.92561983471074
503808,TEL-PPO,55.0,45,baseline,41.241551449987995,41.24002896063034,41.24307393934565,28.92561983471074
507904,TEL-PPO,55.0,45,baseline,41.255531461443795,41.25252263434236,41.25854028854523,28.92561983471074
512000,TEL-PPO,55.0,45,baseline,41.40468387631689,41.40436003264024,41.405007719993534,28.92561983471074
516096,TEL-PPO,55.0,45,baseline,41.3285721717402,41.32637286745014,41.33077147603026,28.92561983471074
520192,TEL-PPO,55.0,45,baseline,41.263615028466916,41.264217922463786,41.26301213447005,28.92561983471074
524288,TEL-PPO,55.0,45,baseline,41.137856065295665,41.13676729332649,41.13894483726483,28.92561983471074
528384,TEL-PPO,55.0,45,baseline,41.13860614085572,41.134179449640285,41.14303283207116,28.92561983471074
532480,TEL-PPO,55.0,45,baseline,41.03957372670981,41.03993700351551,41.03921044990411,28.92561983471074
536576,TEL-PPO,55.0,45,baseline,40.97118702996523,40.96406452916577,40.97830953076469,28.92561983471074
540672,TEL-PPO,55.0,45,baseline,40.81625531986356,40.808419563807675,40.82409107591945,28.92561983471074
544768,TEL-PPO,55.0,45,baseline,40.85116504551843,40.85033667739484,40.85199341364202,28.92561983471074
548864,TEL-PPO,55.0,45,baseline,40.73733479715877,40.733481737784906,40.74118785653264,28.92561983471074
552960,TEL-PPO,55.0,45,baseline,40.691788730211584,40.68439244944597,40.6991850109772,28.92561983471074
557056,TEL-PPO,55.0,45,baseline,40.60800045588984,40.618998937308895,40.59700197447077,28.92561983471074
561152,TEL-PPO,55.0,45,baseline,40.496652399655375,40.492915772832845,40.5003890264779,28.92561983471074
565248,TEL-PPO,55.0,45,baseline,40.51435559708627,40.52034117095172,40.50837002322083,28.92561983471074
569344,TEL-PPO,55.0,45,baseline,40.43830257561061,40.435879853554034,40.44072529766718,28.92561983471074
573440,TEL-PPO,55.0,45,baseline,40.41516274260363,40.40845702309169,40.42186846211556,28.92561983471074
577536,TEL-PPO,55.0,45,baseline,40.46817644778639,40.46400572359566,40.47234717197711,28.92561983471074
581632,TEL-PPO,55.0,45,baseline,40.434448843821876,40.429419386200465,40.43947830144329,28.92561983471074
585728,TEL-PPO,55.0,45,baseline,40.461539899930344,40.46169295161958,40.4613868482411,28.92561983471074
589824,TEL-PPO,55.0,45,baseline,40.30734260892496,40.3006511861459,40.314034031704026,28.92561983471074
593920,TEL-PPO,55.0,45,baseline,40.33196367509661,40.33251797128472,40.331409378908496,28.92561983471074
598016,TEL-PPO,55.0,45,baseline,40.231972744222716,40.234124159440306,40.22982132900513,28.92561983471074
602112,TEL-PPO,55.0,45,baseline,40.168715904932505,40.17633026745179,40.16110154241322,28.92561983471074
606208,TEL-PPO,55.0,45,baseline,40.00401813676581,40.00626147352157,40.001774800010054,28.92561983471074
610304,TEL-PPO,55.0,45,baseline,40.01177165238191,40.005697258748285,40.01784604601553,28.92561983471074
614400,TEL-PPO,55.0,45,baseline,40.05602497560911,40.05454583093531,40.057504120282914,28.92561983471074
618496,TEL-PPO,55.0,45,baseline,40.06889093481008,40.066147990524776,40.07163387909538,28.92561983471074
622592,TEL-PPO,55.0,45,baseline,40.08950826758527,40.08913930971189,40.08987722545865,28.92561983471074
626688,TEL-PPO,55.0,45,baseline,40.241626495029756,40.24199637491254,40.24125661514697,28.92561983471074
630784,TEL-PPO,55.0,45,baseline,40.225258514285066,40.22539554443209,40.22512148413804,28.92561983471074
634880,TEL-PPO,55.0,45,baseline,40.119529938325186,40.12438509054472,40.114674786105645,28.92561983471074
638976,TEL-PPO,55.0,45,baseline,40.17707213992257,40.172988749109315,40.18115553073582,28.92561983471074
643072,TEL-PPO,55.0,45,baseline,40.2102292389609,40.21179786417638,40.208660613745415,28.92561983471074
647168,TEL-PPO,55.0,45,baseline,40.10293221333991,40.09897092729799,40.10689349938183,28.92561983471074
651264,TEL-PPO,55.0,45,baseline,39.93777144048367,39.93047122471023,39.94507165625712,28.92561983471074
655360,TEL-PPO,55.0,45,baseline,39.84122196352118,39.837879623286504,39.84456430375585,28.92561983471074
659456,TEL-PPO,55.0,45,baseline,39.80893010320136,39.8089167391882,39.80894346721453,28.92561983471074
663552,TEL-PPO,55.0,45,baseline,39.7871988103725,39.78607316128912,39.78832445945589,28.92561983471074
667648,TEL-PPO,55.0,45,baseline,39.71473059710121,39.71918923314665,39.71027196105577,28.92561983471074
671744,TEL-PPO,55.0,45,baseline,39.70296312728893,39.70965446718034,39.69627178739752,28.92561983471074
675840,TEL-PPO,55.0,45,baseline,39.62341704033312,39.62164486013356,39.62518922053268,28.92561983471074
679936,TEL-PPO,55.0,45,baseline,39.48942551575607,39.49085232708598,39.48799870442615,28.92561983471074
684032,TEL-PPO,55.0,45,baseline,39.552290802355834,39.55938116647296,39.54520043823871,28.92561983471074
688128,TEL-PPO,55.0,45,baseline,39.70890234643599,39.71501640230423,39.702788290567746,28.92561983471074
692224,TEL-PPO,55.0,45,baseline,39.73955082660538,39.73726045899079,39.74184119421997,28.92561983471074
696320,TEL-PPO,55.0,45,baseline,39.77327314578001,39.77180804219096,39.77473824936905,28.92561983471074
700416,TEL-PPO,55.0,45,baseline,39.89355984283603,39.8966345367952,39.89048514887685,28.92561983471074
704512,TEL-PPO,55.0,45,baseline,39.807582875248016,39.8038373338058,39.81132841669023,28.92561983471074
708608,TEL-PPO,55.0,45,baseline,39.80869576195252,39.80816521774976,39.80922630615529,28.92561983471074
712704,TEL-PPO,55.0,45,baseline,39.93283890187739,39.92783773317937,39.9378400705754,28.92561983471074
716800,TEL-PPO,55.0,45,baseline,39.81789372628563,39.82088084518923,39.81490660738204,28.92561983471074
720896,TEL-PPO,55.0,45,baseline,39.95506324665618,39.95827708579599,39.95184940751637,28.92561983471074
724992,TEL-PPO,55.0,45,baseline,39.91947415051987,39.91784858424245,39.921099716797286,28.92561983471074
729088,TEL-PPO,55.0,45,baseline,39.84571474324907,39.85034035425619,39.84108913224195,28.92561983471074
733184,TEL-PPO,55.0,45,baseline,39.683835187461185,39.684794051572574,39.68287632334979,28.92561983471074
737280,TEL-PPO,55.0,45,baseline,39.612141301389684,39.60797568783154,39.61630691494783,28.92561983471074
741376,TEL-PPO,55.0,45,baseline,39.49346215557303,39.499141777865546,39.48778253328051,28.92561983471074
745472,TEL-PPO,55.0,45,baseline,39.52430172543978,39.52948362659671,39.519119824282846,28.92561983471074
749568,TEL-PPO,55.0,45,baseline,39.55049832304936,39.55170962307598,39.54928702302274,28.92561983471074
753664,TEL-PPO,55.0,45,baseline,39.59730610484267,39.601563468575556,39.5930487411098,28.92561983471074
757760,TEL-PPO,55.0,45,baseline,39.516342354006994,39.52010974567374,39.512574962340246,28.92561983471074
761856,TEL-PPO,55.0,45,baseline,39.35813026875254,39.36699840612704,39.34926213137804,28.92561983471074
765952,TEL-PPO,55.0,45,baseline,39.35771991638474,39.35304438788447,39.36239544488501,28.92561983471074
770048,TEL-PPO,55.0,45,baseline,39.39718461455787,39.39332155697065,39.401047672145104,28.92561983471074
774144,TEL-PPO,55.0,45,baseline,39.29690508637573,39.30404163524496,39.28976853750651,28.92561983471074
778240,TEL-PPO,55.0,45,baseline,39.17095902655273,39.171045576222184,39.170872476883275,28.92561983471074
782336,TEL-PPO,55.0,45,baseline,39.15752832591532,39.159419058822024,39.15563759300862,28.92561983471074
786432,TEL-PPO,55.0,45,baseline,39.23348302533854,39.239820965565656,39.22714508511143,28.92561983471074
790528,TEL-PPO,55.0,45,baseline,39.136229441501115,39.13066493719801,39.14179394580422,28.92561983471074
794624,TEL-PPO,55.0,45,baseline,39.188447069842326,39.18710056040429,39.18979357928037,28.92561983471074
798720,TEL-PPO,55.0,45,baseline,39.12482132948931,39.116837082430635,39.13280557654799,28.92561983471074
802816,TEL-PPO,55.0,45,baseline,39.18881153361877,39.18868840858342,39.18893465865412,28.92561983471074
806912,TEL-PPO,55.0,45,baseline,39.15894970390943,39.16313727293151,39.154762134887356,28.92561983471074
811008,TEL-PPO,55.0,45,baseline,39.1323691536673,39.1346334321424,39.130104875192195,28.92561983471074
815104,TEL-PPO,55.0,45,baseline,39.050102673470946,39.048685153014894,39.051520193927,28.92561983471074
819200,TEL-PPO,55.0,45,baseline,39.06280427100143,39.05445411801342,39.07115442398945,28.92561983471074
823296,TEL-PPO,55.0,45,baseline,39.025128562003445,39.02513244003056,39.02512468397633,28.92561983471074
827392,TEL-PPO,55.0,45,baseline,39.106065691448784,39.10536411497741,39.106767267920155,28.92561983471074
831488,TEL-PPO,55.0,45,baseline,39.10811552684753,39.10372722707686,39.11250382661819,28.92561983471074
835584,TEL-PPO,55.0,45,baseline,39.14232318988074,39.140080254524925,39.14456612523655,28.92561983471074
839680,TEL-PPO,55.0,45,baseline,39.26101726805791,39.25935581419619,39.26267872191964,28.92561983471074
843776,TEL-PPO,55.0,45,baseline,39.20178588666033,39.201422124169845,39.20214964915081,28.92561983471074
847872,TEL-PPO,55.0,45,baseline,39.0962510053069,39.089792833663566,39.102709176950235,28.92561983471074
851968,TEL-PPO,55.0,45,baseline,39.11196365999061,39.11101915221658,39.112908167764644,28.92561983471074
856064,TEL-PPO,55.0,45,baseline,39.2059907754884,39.20279987715181,39.20918167382499,28.92561983471074
860160,TEL-PPO,55.0,45,baseline,39.268824529834035,39.26508480496698,39.27256425470109,28.92561983471074
864256,TEL-PPO,55.0,45,baseline,39.44638720015065,39.44494546484204,39.44782893545926,28.92561983471074
868352,TEL-PPO,55.0,45,baseline,39.46171904960647,39.47390441782767,39.44953368138527,28.92561983471074
872448,TEL-PPO,55.0,45,baseline,39.41917851055039,39.42440383415664,39.413953186944134,28.92561983471074
876544,TEL-PPO,55.0,45,baseline,39.45021313382305,39.4488118113949,39.4516144562512,28.92561983471074
880640,TEL-PPO,55.0,45,baseline,39.4744642116129,39.47263561096026,39.476292812265534,28.92561983471074
884736,TEL-PPO,55.0,45,baseline,39.506608609110074,39.503490267321425,39.50972695089873,28.92561983471074
888832,TEL-PPO,55.0,45,baseline,39.57607150310655,39.57794719003147,39.57419581618163,28.92561983471074
892928,TEL-PPO,55.0,45,baseline,39.487814281135854,39.48874911200263,39.48687945026908,28.92561983471074
897024,TEL-PPO,55.0,45,baseline,39.31659935414799,39.318708295002594,39.314490413293385,28.92561983471074
901120,TEL-PPO,55.0,45,baseline,39.15901284152639,39.15782655403011,39.160199129022665,28.92561983471074
905216,TEL-PPO,55.0,45,baseline,39.090581477154046,39.088901303708546,39.092261650599546,28.92561983471074
909312,TEL-PPO,55.0,45,baseline,38.99745892593636,38.99182395450771,39.003093897365005,28.92561983471074
