step,method,q,seed,ablation,policy_mean_effort,theoretical_effort
5279744,TEL-PPO,55.0,45,no_exploitability,30.812576413154602,28.92561983471074
5283840,TEL-PPO,55.0,45,no_exploitability,30.927366018295288,28.92561983471074
5287936,TEL-PPO,55.0,45,no_exploitability,30.871465802192688,28.92561983471074
5292032,TEL-PPO,55.0,45,no_exploitability,30.834823846817017,28.92561983471074
5296128,TEL-PPO,55.0,45,no_exploitability,30.77145218849182,28.92561983471074
5300224,TEL-PPO,55.0,45,no_exploitability,30.73335886001587,28.92561983471074
5304320,TEL-PPO,55.0,45,no_exploitability,30.78041970729828,28.92561983471074
5308416,TEL-PPO,55.0,45,no_exploitability,30.770891904830933,28.92561983471074
5312512,TEL-PPO,55.0,45,no_exploitability,30.690795183181763,28.92561983471074
5316608,TEL-PPO,55.0,45,no_exploitability,30.696123838424683,28.92561983471074
5320704,TEL-PPO,55.0,45,no_exploitability,30.75546622276306,28.92561983471074
5324800,TEL-PPO,55.0,45,no_exploitability,30.89146912097931,28.92561983471074
5328896,TEL-PPO,55.0,45,no_exploitability,31.00205957889557,28.92561983471074
5332992,TEL-PPO,55.0,45,no_exploitability,31.091880798339844,28.92561983471074
5337088,TEL-PPO,55.0,45,no_exploitability,31.15362524986267,28.92561983471074
5341184,TEL-PPO,55.0,45,no_exploitability,31.185495853424072,28.92561983471074
5345280,TEL-PPO,55.0,45,no_exploitability,31.199875473976135,28.92561983471074
5349376,TEL-PPO,55.0,45,no_exploitability,31.316176056861877,28.92561983471074
5353472,TEL-PPO,55.0,45,no_exploitability,31.365856528282166,28.92561983471074
5357568,TEL-PPO,55.0,45,no_exploitability,31.367838382720947,28.92561983471074
5361664,TEL-PPO,55.0,45,no_exploitability,31.313979625701904,28.92561983471074
5365760,TEL-PPO,55.0,45,no_exploitability,31.352072954177856,28.92561983471074
5369856,TEL-PPO,55.0,45,no_exploitability,31.312784552574158,28.92561983471074
5373952,TEL-PPO,55.0,45,no_exploitability,31.350645422935486,28.92561983471074
5378048,TEL-PPO,55.0,45,no_exploitability,31.424999237060547,28.92561983471074
5382144,TEL-PPO,55.0,45,no_exploitability,31.368109583854675,28.92561983471074
5386240,TEL-PPO,55.0,45,no_exploitability,31.246626377105713,28.92561983471074
5390336,TEL-PPO,55.0,45,no_exploitability,31.14883601665497,28.92561983471074
5394432,TEL-PPO,55.0,45,no_exploitability,31.236809492111206,28.92561983471074
5398528,TEL-PPO,55.0,45,no_exploitability,31.230276823043823,28.92561983471074
5402624,TEL-PPO,55.0,45,no_exploitability,31.13725185394287,28.92561983471074
5406720,TEL-PPO,55.0,45,no_exploitability,31.148862838745117,28.92561983471074
5410816,TEL-PPO,55.0,45,no_exploitability,31.21550977230072,28.92561983471074
5414912,TEL-PPO,55.0,45,no_exploitability,31.265103816986084,28.92561983471074
5419008,TEL-PPO,55.0,45,no_exploitability,31.232115626335144,28.92561983471074
5423104,TEL-PPO,55.0,45,no_exploitability,31.18000626564026,28.92561983471074
5427200,TEL-PPO,55.0,45,no_exploitability,31.18201494216919,28.92561983471074
5431296,TEL-PPO,55.0,45,no_exploitability,31.121167540550232,28.92561983471074
5435392,TEL-PPO,55.0,45,no_exploitability,31.1643123626709,28.92561983471074
5439488,TEL-PPO,55.0,45,no_exploitability,31.181570887565613,28.92561983471074
5443584,TEL-PPO,55.0,45,no_exploitability,31.288686394691467,28.92561983471074
5447680,TEL-PPO,55.0,45,no_exploitability,31.375491619110107,28.92561983471074
5451776,TEL-PPO,55.0,45,no_exploitability,31.433331966400146,28.92561983471074
5455872,TEL-PPO,55.0,45,no_exploitability,31.40466809272766,28.92561983471074
5459968,TEL-PPO,55.0,45,no_exploitability,31.391820311546326,28.92561983471074
5464064,TEL-PPO,55.0,45,no_exploitability,31.440067291259766,28.92561983471074
5468160,TEL-PPO,55.0,45,no_exploitability,31.447994709014893,28.92561983471074
5472256,TEL-PPO,55.0,45,no_exploitability,31.417888402938843,28.92561983471074
5476352,TEL-PPO,55.0,45,no_exploitability,31.429851055145264,28.92561983471074
5480448,TEL-PPO,55.0,45,no_exploitability,31.371495127677917,28.92561983471074
5484544,TEL-PPO,55.0,45,no_exploitability,31.249263882637024,28.92561983471074
5488640,TEL-PPO,55.0,45,no_exploitability,31.150832772254944,28.92561983471074
5492736,TEL-PPO,55.0,45,no_exploitability,31.163251399993896,28.92561983471074
5496832,TEL-PPO,55.0,45,no_exploitability,31.07478618621826,28.92561983471074
5500928,TEL-PPO,55.0,45,no_exploitability,31.080278754234314,28.92561983471074
5505024,TEL-PPO,55.0,45,no_exploitability,31.082507967948914,28.92561983471074
5509120,TEL-PPO,55.0,45,no_exploitability,31.083422899246216,28.92561983471074
5513216,TEL-PPO,55.0,45,no_exploitability,31.093674898147583,28.92561983471074
5517312,TEL-PPO,55.0,45,no_exploitability,31.037187576293945,28.92561983471074
5521408,TEL-PPO,55.0,45,no_exploitability,31.06713593006134,28.92561983471074
5525504,TEL-PPO,55.0,45,no_exploitability,31.025946140289307,28.92561983471074
5529600,TEL-PPO,55.0,45,no_exploitability,31.062304973602295,28.92561983471074
5533696,TEL-PPO,55.0,45,no_exploitability,31.024610996246338,28.92561983471074
5537792,TEL-PPO,55.0,45,no_exploitability,31.06348216533661,28.92561983471074
5541888,TEL-PPO,55.0,45,no_exploitability,31.023138761520386,28.92561983471074
5545984,TEL-PPO,55.0,45,no_exploitability,30.91340661048889,28.92561983471074
5550080,TEL-PPO,55.0,45,no_exploitability,30.829083919525146,28.92561983471074
5554176,TEL-PPO,55.0,45,no_exploitability,30.76309561729431,28.92561983471074
5558272,TEL-PPO,55.0,45,no_exploitability,30.799266695976257,28.92561983471074
5562368,TEL-PPO,55.0,45,no_exploitability,30.822646617889404,28.92561983471074
5566464,TEL-PPO,55.0,45,no_exploitability,30.806440114974976,28.92561983471074
5570560,TEL-PPO,55.0,45,no_exploitability,30.83431124687195,28.92561983471074
5574656,TEL-PPO,55.0,45,no_exploitability,30.92477321624756,28.92561983471074
5578752,TEL-PPO,55.0,45,no_exploitability,30.822721123695374,28.92561983471074
5582848,TEL-PPO,55.0,45,no_exploitability,30.85925281047821,28.92561983471074
5586944,TEL-PPO,55.0,45,no_exploitability,30.78918159008026,28.92561983471074
5591040,TEL-PPO,55.0,45,no_exploitability,30.748829245567322,28.92561983471074
5595136,TEL-PPO,55.0,45,no_exploitability,30.624330043792725,28.92561983471074
5599232,TEL-PPO,55.0,45,no_exploitability,30.54330348968506,28.92561983471074
5603328,TEL-PPO,55.0,45,no_exploitability,30.505183339118958,28.92561983471074
5607424,TEL-PPO,55.0,45,no_exploitability,30.563080310821533,28.92561983471074
5611520,TEL-PPO,55.0,45,no_exploitability,30.55117428302765,28.92561983471074
5615616,TEL-PPO,55.0,45,no_exploitability,30.50614595413208,28.92561983471074
5619712,TEL-PPO,55.0,45,no_exploitability,30.5061936378479,28.92561983471074
5623808,TEL-PPO,55.0,45,no_exploitability,30.468082427978516,28.92561983471074
5627904,TEL-PPO,55.0,45,no_exploitability,30.468589067459106,28.92561983471074
5632000,TEL-PPO,55.0,45,no_exploitability,30.450868606567383,28.92561983471074
5636096,TEL-PPO,55.0,45,no_exploitability,30.461758375167847,28.92561983471074
5640192,TEL-PPO,55.0,45,no_exploitability,30.53174614906311,28.92561983471074
5644288,TEL-PPO,55.0,45,no_exploitability,30.522119998931885,28.92561983471074
5648384,TEL-PPO,55.0,45,no_exploitability,30.480003356933594,28.92561983471074
5652480,TEL-PPO,55.0,45,no_exploitability,30.5058091878891,28.92561983471074
5656576,TEL-PPO,55.0,45,no_exploitability,30.538523197174072,28.92561983471074
5660672,TEL-PPO,55.0,45,no_exploitability,30.65488338470459,28.92561983471074
5664768,TEL-PPO,55.0,45,no_exploitability,30.747589468955994,28.92561983471074
5668864,TEL-PPO,55.0,45,no_exploitability,30.73030412197113,28.92561983471074
5672960,TEL-PPO,55.0,45,no_exploitability,30.738237500190735,28.92561983471074
5677056,TEL-PPO,55.0,45,no_exploitability,30.7987779378891,28.92561983471074
5681152,TEL-PPO,55.0,45,no_exploitability,30.933815240859985,28.92561983471074
5685248,TEL-PPO,55.0,45,no_exploitability,31.043392419815063,28.92561983471074
5689344,TEL-PPO,55.0,45,no_exploitability,31.086301803588867,28.92561983471074
5693440,TEL-PPO,55.0,45,no_exploitability,31.158965826034546,28.92561983471074
5697536,TEL-PPO,55.0,45,no_exploitability,31.109511852264404,28.92561983471074
5701632,TEL-PPO,55.0,45,no_exploitability,31.037229299545288,28.92561983471074
5705728,TEL-PPO,55.0,45,no_exploitability,30.911529064178467,28.92561983471074
5709824,TEL-PPO,55.0,45,no_exploitability,30.8149516582489,28.92561983471074
5713920,TEL-PPO,55.0,45,no_exploitability,30.815529823303223,28.92561983471074
5718016,TEL-PPO,55.0,45,no_exploitability,30.740979313850403,28.92561983471074
5722112,TEL-PPO,55.0,45,no_exploitability,30.749881267547607,28.92561983471074
5726208,TEL-PPO,55.0,45,no_exploitability,30.796456336975098,28.92561983471074
5730304,TEL-PPO,55.0,45,no_exploitability,30.771267414093018,28.92561983471074
5734400,TEL-PPO,55.0,45,no_exploitability,30.815017223358154,28.92561983471074
5738496,TEL-PPO,55.0,45,no_exploitability,30.788877606391907,28.92561983471074
5742592,TEL-PPO,55.0,45,no_exploitability,30.724409222602844,28.92561983471074
5746688,TEL-PPO,55.0,45,no_exploitability,30.591371655464172,28.92561983471074
5750784,TEL-PPO,55.0,45,no_exploitability,30.566155910491943,28.92561983471074
5754880,TEL-PPO,55.0,45,no_exploitability,30.55185079574585,28.92561983471074
5758976,TEL-PPO,55.0,45,no_exploitability,30.5314302444458,28.92561983471074
5763072,TEL-PPO,55.0,45,no_exploitability,30.52316904067993,28.92561983471074
5767168,TEL-PPO,55.0,45,no_exploitability,30.573126673698425,28.92561983471074
5771264,TEL-PPO,55.0,45,no_exploitability,30.595886707305908,28.92561983471074
5775360,TEL-PPO,55.0,45,no_exploitability,30.552339553833008,28.92561983471074
5779456,TEL-PPO,55.0,45,no_exploitability,30.597078800201416,28.92561983471074
5783552,TEL-PPO,55.0,45,no_exploitability,30.480417609214783,28.92561983471074
5787648,TEL-PPO,55.0,45,no_exploitability,30.456742644309998,28.92561983471074
5791744,TEL-PPO,55.0,45,no_exploitability,30.380868911743164,28.92561983471074
5795840,TEL-PPO,55.0,45,no_exploitability,30.333474278450012,28.92561983471074
5799936,TEL-PPO,55.0,45,no_exploitability,30.223774909973145,28.92561983471074
5804032,TEL-PPO,55.0,45,no_exploitability,30.138826370239258,28.92561983471074
5808128,TEL-PPO,55.0,45,no_exploitability,30.07962703704834,28.92561983471074
5812224,TEL-PPO,55.0,45,no_exploitability,30.096018314361572,28.92561983471074
5816320,TEL-PPO,55.0,45,no_exploitability,30.20176887512207,28.92561983471074
5820416,TEL-PPO,55.0,45,no_exploitability,30.274146795272827,28.92561983471074
5824512,TEL-PPO,55.0,45,no_exploitability,30.310270190238953,28.92561983471074
5828608,TEL-PPO,55.0,45,no_exploitability,30.294734239578247,28.92561983471074
5832704,TEL-PPO,55.0,45,no_exploitability,30.331504344940186,28.92561983471074
5836800,TEL-PPO,55.0,45,no_exploitability,30.364689230918884,28.92561983471074
5840896,TEL-PPO,55.0,45,no_exploitability,30.36428987979889,28.92561983471074
5844992,TEL-PPO,55.0,45,no_exploitability,30.36443293094635,28.92561983471074
5849088,TEL-PPO,55.0,45,no_exploitability,30.36479651927948,28.92561983471074
5853184,TEL-PPO,55.0,45,no_exploitability,30.302071571350098,28.92561983471074
5857280,TEL-PPO,55.0,45,no_exploitability,30.338239669799805,28.92561983471074
5861376,TEL-PPO,55.0,45,no_exploitability,30.358734726905823,28.92561983471074
5865472,TEL-PPO,55.0,45,no_exploitability,30.454203486442566,28.92561983471074
5869568,TEL-PPO,55.0,45,no_exploitability,30.52276372909546,28.92561983471074
5873664,TEL-PPO,55.0,45,no_exploitability,30.576589703559875,28.92561983471074
5877760,TEL-PPO,55.0,45,no_exploitability,30.683377385139465,28.92561983471074
5881856,TEL-PPO,55.0,45,no_exploitability,30.765005946159363,28.92561983471074
5885952,TEL-PPO,55.0,45,no_exploitability,30.80664575099945,28.92561983471074
5890048,TEL-PPO,55.0,45,no_exploitability,30.92576563358307,28.92561983471074
5894144,TEL-PPO,55.0,45,no_exploitability,30.868133902549744,28.92561983471074
5898240,TEL-PPO,55.0,45,no_exploitability,30.859318375587463,28.92561983471074
5902336,TEL-PPO,55.0,45,no_exploitability,30.858376622200012,28.92561983471074
5906432,TEL-PPO,55.0,45,no_exploitability,30.826792120933533,28.92561983471074
5910528,TEL-PPO,55.0,45,no_exploitability,30.824291706085205,28.92561983471074
5914624,TEL-PPO,55.0,45,no_exploitability,30.743104219436646,28.92561983471074
5918720,TEL-PPO,55.0,45,no_exploitability,30.740106105804443,28.92561983471074
5922816,TEL-PPO,55.0,45,no_exploitability,30.82868754863739,28.92561983471074
5926912,TEL-PPO,55.0,45,no_exploitability,30.868414044380188,28.92561983471074
5931008,TEL-PPO,55.0,45,no_exploitability,30.84082305431366,28.92561983471074
5935104,TEL-PPO,55.0,45,no_exploitability,30.800119042396545,28.92561983471074
5939200,TEL-PPO,55.0,45,no_exploitability,30.727046728134155,28.92561983471074
5943296,TEL-PPO,55.0,45,no_exploitability,30.659282207489014,28.92561983471074
5947392,TEL-PPO,55.0,45,no_exploitability,30.535078048706055,28.92561983471074
5951488,TEL-PPO,55.0,45,no_exploitability,30.498117208480835,28.92561983471074
5955584,TEL-PPO,55.0,45,no_exploitability,30.54591715335846,28.92561983471074
5959680,TEL-PPO,55.0,45,no_exploitability,30.611705780029297,28.92561983471074
5963776,TEL-PPO,55.0,45,no_exploitability,30.562633275985718,28.92561983471074
5967872,TEL-PPO,55.0,45,no_exploitability,30.59769570827484,28.92561983471074
5971968,TEL-PPO,55.0,45,no_exploitability,30.560049414634705,28.92561983471074
5976064,TEL-PPO,55.0,45,no_exploitability,30.54352104663849,28.92561983471074
5980160,TEL-PPO,55.0,45,no_exploitability,30.500710010528564,28.92561983471074
5984256,TEL-PPO,55.0,45,no_exploitability,30.5161714553833,28.92561983471074
5988352,TEL-PPO,55.0,45,no_exploitability,30.4113507270813,28.92561983471074
5992448,TEL-PPO,55.0,45,no_exploitability,30.336952209472656,28.92561983471074
5996544,TEL-PPO,55.0,45,no_exploitability,30.29128611087799,28.92561983471074
6000640,TEL-PPO,55.0,45,no_exploitability,30.264446139335632,28.92561983471074
6004736,TEL-PPO,55.0,45,no_exploitability,30.30080795288086,28.92561983471074
6008832,TEL-PPO,55.0,45,no_exploitability,30.25583326816559,28.92561983471074
6012928,TEL-PPO,55.0,45,no_exploitability,30.147075653076172,28.92561983471074
6017024,TEL-PPO,55.0,45,no_exploitability,30.063587427139282,28.92561983471074
6021120,TEL-PPO,55.0,45,no_exploitability,30.042248964309692,28.92561983471074
6025216,TEL-PPO,55.0,45,no_exploitability,29.995080828666687,28.92561983471074
6029312,TEL-PPO,55.0,45,no_exploitability,29.96602952480316,28.92561983471074
6033408,TEL-PPO,55.0,45,no_exploitability,29.959452152252197,28.92561983471074
6037504,TEL-PPO,55.0,45,no_exploitability,30.049923062324524,28.92561983471074
6041600,TEL-PPO,55.0,45,no_exploitability,30.07621467113495,28.92561983471074
6045696,TEL-PPO,55.0,45,no_exploitability,30.073851346969604,28.92561983471074
6049792,TEL-PPO,55.0,45,no_exploitability,30.072486400604248,28.92561983471074
6053888,TEL-PPO,55.0,45,no_exploitability,30.021262168884277,28.92561983471074
6057984,TEL-PPO,55.0,45,no_exploitability,29.92897927761078,28.92561983471074
6062080,TEL-PPO,55.0,45,no_exploitability,29.863739013671875,28.92561983471074
6066176,TEL-PPO,55.0,45,no_exploitability,29.820412397384644,28.92561983471074
6070272,TEL-PPO,55.0,45,no_exploitability,29.708799719810486,28.92561983471074
6074368,TEL-PPO,55.0,45,no_exploitability,29.772958159446716,28.92561983471074
6078464,TEL-PPO,55.0,45,no_exploitability,29.74865436553955,28.92561983471074
6082560,TEL-PPO,55.0,45,no_exploitability,29.790037870407104,28.92561983471074
6086656,TEL-PPO,55.0,45,no_exploitability,29.809799790382385,28.92561983471074
6090752,TEL-PPO,55.0,45,no_exploitability,29.813429713249207,28.92561983471074
6094848,TEL-PPO,55.0,45,no_exploitability,29.851853847503662,28.92561983471074
6098944,TEL-PPO,55.0,45,no_exploitability,29.805344343185425,28.92561983471074
6103040,TEL-PPO,55.0,45,no_exploitability,29.741427302360535,28.92561983471074
6107136,TEL-PPO,55.0,45,no_exploitability,29.783141613006592,28.92561983471074
6111232,TEL-PPO,55.0,45,no_exploitability,29.747608304023743,28.92561983471074
6115328,TEL-PPO,55.0,45,no_exploitability,29.731938242912292,28.92561983471074
6119424,TEL-PPO,55.0,45,no_exploitability,29.738229513168335,28.92561983471074
6123520,TEL-PPO,55.0,45,no_exploitability,29.727810621261597,28.92561983471074
6127616,TEL-PPO,55.0,45,no_exploitability,29.776179790496826,28.92561983471074
6131712,TEL-PPO,55.0,45,no_exploitability,29.799380898475647,28.92561983471074
6135808,TEL-PPO,55.0,45,no_exploitability,29.903775453567505,28.92561983471074
6139904,TEL-PPO,55.0,45,no_exploitability,29.990097880363464,28.92561983471074
8192,TEL-PPO,55.0,45,no_cheap_gate,48.096197843551636,28.92561983471074
12288,TEL-PPO,55.0,45,no_cheap_gate,48.035210371017456,28.92561983471074
16384,TEL-PPO,55.0,45,no_cheap_gate,48.04853796958923,28.92561983471074
20480,TEL-PPO,55.0,45,no_cheap_gate,47.814515233039856,28.92561983471074
24576,TEL-PPO,55.0,45,no_cheap_gate,47.52277433872223,28.92561983471074
28672,TEL-PPO,55.0,45,no_cheap_gate,47.26337194442749,28.92561983471074
32768,TEL-PPO,55.0,45,no_cheap_gate,47.096773982048035,28.92561983471074
36864,TEL-PPO,55.0,45,no_cheap_gate,46.77128791809082,28.92561983471074
40960,TEL-PPO,55.0,45,no_cheap_gate,46.472376585006714,28.92561983471074
45056,TEL-PPO,55.0,45,no_cheap_gate,46.316954493522644,28.92561983471074
49152,TEL-PPO,55.0,45,no_cheap_gate,45.98908722400665,28.92561983471074
53248,TEL-PPO,55.0,45,no_cheap_gate,45.55012285709381,28.92561983471074
57344,TEL-PPO,55.0,45,no_cheap_gate,45.1884925365448,28.92561983471074
61440,TEL-PPO,55.0,45,no_cheap_gate,44.827866554260254,28.92561983471074
65536,TEL-PPO,55.0,45,no_cheap_gate,44.41228210926056,28.92561983471074
69632,TEL-PPO,55.0,45,no_cheap_gate,44.166380167007446,28.92561983471074
73728,TEL-PPO,55.0,45,no_cheap_gate,43.78931522369385,28.92561983471074
77824,TEL-PPO,55.0,45,no_cheap_gate,43.38199496269226,28.92561983471074
81920,TEL-PPO,55.0,45,no_cheap_gate,42.91161298751831,28.92561983471074
86016,TEL-PPO,55.0,45,no_cheap_gate,42.79539883136749,28.92561983471074
90112,TEL-PPO,55.0,45,no_cheap_gate,42.43568181991577,28.92561983471074
94208,TEL-PPO,55.0,45,no_cheap_gate,42.048051953315735,28.92561983471074
98304,TEL-PPO,55.0,45,no_cheap_gate,41.78409278392792,28.92561983471074
102400,TEL-PPO,55.0,45,no_cheap_gate,41.35895371437073,28.92561983471074
106496,TEL-PPO,55.0,45,no_cheap_gate,40.90907871723175,28.92561983471074
110592,TEL-PPO,55.0,45,no_cheap_gate,40.82782864570618,28.92561983471074
114688,TEL-PPO,55.0,45,no_cheap_gate,40.424516797065735,28.92561983471074
118784,TEL-PPO,55.0,45,no_cheap_gate,40.210968255996704,28.92561983471074
122880,TEL-PPO,55.0,45,no_cheap_gate,39.92480933666229,28.92561983471074
126976,TEL-PPO,55.0,45,no_cheap_gate,39.914846420288086,28.92561983471074
131072,TEL-PPO,55.0,45,no_cheap_gate,39.53676521778107,28.92561983471074
135168,TEL-PPO,55.0,45,no_cheap_gate,39.6429717540741,28.92561983471074
139264,TEL-PPO,55.0,45,no_cheap_gate,39.428576827049255,28.92561983471074
143360,TEL-PPO,55.0,45,no_cheap_gate,39.698585867881775,28.92561983471074
147456,TEL-PPO,55.0,45,no_cheap_gate,39.27185535430908,28.92561983471074
151552,TEL-PPO,55.0,45,no_cheap_gate,38.91017735004425,28.92561983471074
155648,TEL-PPO,55.0,45,no_cheap_gate,38.487765192985535,28.92561983471074
159744,TEL-PPO,55.0,45,no_cheap_gate,38.21080923080444,28.92561983471074
163840,TEL-PPO,55.0,45,no_cheap_gate,38.163602352142334,28.92561983471074
167936,TEL-PPO,55.0,45,no_cheap_gate,37.79967427253723,28.92561983471074
172032,TEL-PPO,55.0,45,no_cheap_gate,37.67628371715546,28.92561983471074
176128,TEL-PPO,55.0,45,no_cheap_gate,37.2355192899704,28.92561983471074
180224,TEL-PPO,55.0,45,no_cheap_gate,37.46943175792694,28.92561983471074
184320,TEL-PPO,55.0,45,no_cheap_gate,37.226760387420654,28.92561983471074
188416,TEL-PPO,55.0,45,no_cheap_gate,36.82326674461365,28.92561983471074
192512,TEL-PPO,55.0,45,no_cheap_gate,36.3796204328537,28.92561983471074
196608,TEL-PPO,55.0,45,no_cheap_gate,36.19561493396759,28.92561983471074
200704,TEL-PPO,55.0,45,no_cheap_gate,35.92230975627899,28.92561983471074
204800,TEL-PPO,55.0,45,no_cheap_gate,35.72838306427002,28.92561983471074
208896,TEL-PPO,55.0,45,no_cheap_gate,35.45867204666138,28.92561983471074
212992,TEL-PPO,55.0,45,no_cheap_gate,35.106661915779114,28.92561983471074
217088,TEL-PPO,55.0,45,no_cheap_gate,34.84234809875488,28.92561983471074
221184,TEL-PPO,55.0,45,no_cheap_gate,34.85008478164673,28.92561983471074
225280,TEL-PPO,55.0,45,no_cheap_gate,34.557390213012695,28.92561983471074
229376,TEL-PPO,55.0,45,no_cheap_gate,34.365782141685486,28.92561983471074
233472,TEL-PPO,55.0,45,no_cheap_gate,34.5768541097641,28.92561983471074
237568,TEL-PPO,55.0,45,no_cheap_gate,34.18327569961548,28.92561983471074
241664,TEL-PPO,55.0,45,no_cheap_gate,34.35879647731781,28.92561983471074
245760,TEL-PPO,55.0,45,no_cheap_gate,34.172457456588745,28.92561983471074
249856,TEL-PPO,55.0,45,no_cheap_gate,33.98252725601196,28.92561983471074
253952,TEL-PPO,55.0,45,no_cheap_gate,33.98720622062683,28.92561983471074
258048,TEL-PPO,55.0,45,no_cheap_gate,33.6357444524765,28.92561983471074
262144,TEL-PPO,55.0,45,no_cheap_gate,33.44719111919403,28.92561983471074
266240,TEL-PPO,55.0,45,no_cheap_gate,33.53078365325928,28.92561983471074
270336,TEL-PPO,55.0,45,no_cheap_gate,33.24541449546814,28.92561983471074
274432,TEL-PPO,55.0,45,no_cheap_gate,33.48529636859894,28.92561983471074
278528,TEL-PPO,55.0,45,no_cheap_gate,33.283379673957825,28.92561983471074
282624,TEL-PPO,55.0,45,no_cheap_gate,33.30332338809967,28.92561983471074
286720,TEL-PPO,55.0,45,no_cheap_gate,32.856687903404236,28.92561983471074
290816,TEL-PPO,55.0,45,no_cheap_gate,32.57686793804169,28.92561983471074
294912,TEL-PPO,55.0,45,no_cheap_gate,32.314905524253845,28.92561983471074
299008,TEL-PPO,55.0,45,no_cheap_gate,32.21327066421509,28.92561983471074
303104,TEL-PPO,55.0,45,no_cheap_gate,32.56552219390869,28.92561983471074
307200,TEL-PPO,55.0,45,no_cheap_gate,32.31431841850281,28.92561983471074
311296,TEL-PPO,55.0,45,no_cheap_gate,32.31767416000366,28.92561983471074
315392,TEL-PPO,55.0,45,no_cheap_gate,31.98884427547455,28.92561983471074
319488,TEL-PPO,55.0,45,no_cheap_gate,31.963005661964417,28.92561983471074
323584,TEL-PPO,55.0,45,no_cheap_gate,32.206159830093384,28.92561983471074
327680,TEL-PPO,55.0,45,no_cheap_gate,32.211920619010925,28.92561983471074
331776,TEL-PPO,55.0,45,no_cheap_gate,32.19285607337952,28.92561983471074
335872,TEL-PPO,55.0,45,no_cheap_gate,32.304397225379944,28.92561983471074
339968,TEL-PPO,55.0,45,no_cheap_gate,31.923511624336243,28.92561983471074
344064,TEL-PPO,55.0,45,no_cheap_gate,31.53476119041443,28.92561983471074
348160,TEL-PPO,55.0,45,no_cheap_gate,31.144478917121887,28.92561983471074
352256,TEL-PPO,55.0,45,no_cheap_gate,30.867737531661987,28.92561983471074
356352,TEL-PPO,55.0,45,no_cheap_gate,30.643409490585327,28.92561983471074
360448,TEL-PPO,55.0,45,no_cheap_gate,30.620890855789185,28.92561983471074
364544,TEL-PPO,55.0,45,no_cheap_gate,30.840444564819336,28.92561983471074
368640,TEL-PPO,55.0,45,no_cheap_gate,31.08985424041748,28.92561983471074
372736,TEL-PPO,55.0,45,no_cheap_gate,31.376004219055176,28.92561983471074
376832,TEL-PPO,55.0,45,no_cheap_gate,31.2356173992157,28.92561983471074
380928,TEL-PPO,55.0,45,no_cheap_gate,31.412038207054138,28.92561983471074
385024,TEL-PPO,55.0,45,no_cheap_gate,31.115612387657166,28.92561983471074
389120,TEL-PPO,55.0,45,no_cheap_gate,31.00753426551819,28.92561983471074
393216,TEL-PPO,55.0,45,no_cheap_gate,31.169497966766357,28.92561983471074
397312,TEL-PPO,55.0,45,no_cheap_gate,31.475985050201416,28.92561983471074
401408,TEL-PPO,55.0,45,no_cheap_gate,31.45744502544403,28.92561983471074
8192,TEL-PPO,55.0,45,baseline,45.814117789268494,28.92561983471074
12288,TEL-PPO,55.0,45,baseline,45.44445276260376,28.92561983471074
16384,TEL-PPO,55.0,45,baseline,44.993069767951965,28.92561983471074
20480,TEL-PPO,55.0,45,baseline,44.58751678466797,28.92561983471074
24576,TEL-PPO,55.0,45,baseline,44.162195920944214,28.92561983471074
28672,TEL-PPO,55.0,45,baseline,43.88493895530701,28.92561983471074
32768,TEL-PPO,55.0,45,baseline,43.494051694869995,28.92561983471074
36864,TEL-PPO,55.0,45,baseline,43.05169880390167,28.92561983471074
40960,TEL-PPO,55.0,45,baseline,42.6361083984375,28.92561983471074
45056,TEL-PPO,55.0,45,baseline,42.19523370265961,28.92561983471074
49152,TEL-PPO,55.0,45,baseline,42.00901389122009,28.92561983471074
53248,TEL-PPO,55.0,45,baseline,41.575637459754944,28.92561983471074
57344,TEL-PPO,55.0,45,baseline,41.15378558635712,28.92561983471074
61440,TEL-PPO,55.0,45,baseline,40.93194603919983,28.92561983471074
65536,TEL-PPO,55.0,45,baseline,40.50801992416382,28.92561983471074
69632,TEL-PPO,55.0,45,baseline,40.074747800827026,28.92561983471074
73728,TEL-PPO,55.0,45,baseline,39.601296186447144,28.92561983471074
77824,TEL-PPO,55.0,45,baseline,39.52863812446594,28.92561983471074
81920,TEL-PPO,55.0,45,baseline,39.36412036418915,28.92561983471074
86016,TEL-PPO,55.0,45,baseline,38.95511329174042,28.92561983471074
90112,TEL-PPO,55.0,45,baseline,38.72231841087341,28.92561983471074
94208,TEL-PPO,55.0,45,baseline,38.55464160442352,28.92561983471074
98304,TEL-PPO,55.0,45,baseline,38.15644383430481,28.92561983471074
102400,TEL-PPO,55.0,45,baseline,37.769392132759094,28.92561983471074
106496,TEL-PPO,55.0,45,baseline,37.39604949951172,28.92561983471074
110592,TEL-PPO,55.0,45,baseline,37.21621632575989,28.92561983471074
114688,TEL-PPO,55.0,45,baseline,36.90797984600067,28.92561983471074
118784,TEL-PPO,55.0,45,baseline,36.77574694156647,28.92561983471074
122880,TEL-PPO,55.0,45,baseline,36.39669418334961,28.92561983471074
126976,TEL-PPO,55.0,45,baseline,36.28603219985962,28.92561983471074
131072,TEL-PPO,55.0,45,baseline,35.881203413009644,28.92561983471074
135168,TEL-PPO,55.0,45,baseline,35.675135254859924,28.92561983471074
139264,TEL-PPO,55.0,45,baseline,35.77249050140381,28.92561983471074
