step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
1138,GRADIENT,55.0,42,baseline,39.83030489302974,39.83030489302974,39.83030489302974,39.772727272727266
1139,GRADIENT,55.0,42,baseline,39.82886277421117,39.82886277421117,39.82886277421117,39.772727272727266
1140,GRADIENT,55.0,42,baseline,39.82742142864007,39.82742142864007,39.82742142864007,39.772727272727266
1141,GRADIENT,55.0,42,baseline,39.82598085587578,39.82598085587578,39.82598085587578,39.772727272727266
1142,GRADIENT,55.0,42,baseline,39.824541055477866,39.824541055477866,39.824541055477866,39.772727272727266
1143,GRADIENT,55.0,42,baseline,39.82310202700621,39.82310202700621,39.82310202700621,39.772727272727266
1144,GRADIENT,55.0,42,baseline,39.82166377002095,39.82166377002095,39.82166377002095,39.772727272727266
1145,GRADIENT,55.0,42,baseline,39.82269392684326,39.82269392684326,39.82269392684326,39.772727272727266
1146,GRADIENT,55.0,42,baseline,39.82125712247969,39.82125712247969,39.82125712247969,39.772727272727266
1147,GRADIENT,55.0,42,baseline,39.824751439802135,39.824751439802135,39.824751439802135,39.772727272727266
1148,GRADIENT,55.0,42,baseline,39.82824388401685,39.82824388401685,39.82824388401685,39.772727272727266
1149,GRADIENT,55.0,42,baseline,39.8292717450154,39.8292717450154,39.8292717450154,39.772727272727266
1150,GRADIENT,55.0,42,baseline,39.82783757525243,39.82783757525243,39.82783757525243,39.772727272727266
1151,GRADIENT,55.0,42,baseline,39.82640417419002,39.82640417419002,39.82640417419002,39.772727272727266
1152,GRADIENT,55.0,42,baseline,39.82497154139034,39.82497154139034,39.82497154139034,39.772727272727266
1153,GRADIENT,55.0,42,baseline,39.82599746586181,39.82599746586181,39.82599746586181,39.772727272727266
1154,GRADIENT,55.0,42,baseline,39.82702284050345,39.82702284050345,39.82702284050345,39.772727272727266
1155,GRADIENT,55.0,42,baseline,39.82804766562836,39.82804766562836,39.82804766562836,39.772727272727266
1156,GRADIENT,55.0,42,baseline,39.826617836944635,39.826617836944635,39.826617836944635,39.772727272727266
1157,GRADIENT,55.0,42,baseline,39.8251887744805,39.8251887744805,39.8251887744805,39.772727272727266
1158,GRADIENT,55.0,42,baseline,39.823760477799716,39.823760477799716,39.823760477799716,39.772727272727266
1159,GRADIENT,55.0,42,baseline,39.822332946466304,39.822332946466304,39.822332946466304,39.772727272727266
1160,GRADIENT,55.0,42,baseline,39.823355380120105,39.823355380120105,39.823355380120105,39.772727272727266
1161,GRADIENT,55.0,42,baseline,39.82192929046785,39.82192929046785,39.82192929046785,39.772727272727266
1162,GRADIENT,55.0,42,baseline,39.82295071639145,39.82295071639145,39.82295071639145,39.772727272727266
1163,GRADIENT,55.0,42,baseline,39.821526066949005,39.821526066949005,39.821526066949005,39.772727272727266
1164,GRADIENT,55.0,42,baseline,39.82254648611998,39.82254648611998,39.82254648611998,39.772727272727266
1165,GRADIENT,55.0,42,baseline,39.8235663586128,39.8235663586128,39.8235663586128,39.772727272727266
1166,GRADIENT,55.0,42,baseline,39.82458568473856,39.82458568473856,39.82458568473856,39.772727272727266
1167,GRADIENT,55.0,42,baseline,39.825604464808166,39.825604464808166,39.825604464808166,39.772727272727266
1168,GRADIENT,55.0,42,baseline,39.82662269913233,39.82662269913233,39.82662269913233,39.772727272727266
1169,GRADIENT,55.0,42,baseline,39.82764038802157,39.82764038802157,39.82764038802157,39.772727272727266
1170,GRADIENT,55.0,42,baseline,39.828657531786206,39.828657531786206,39.828657531786206,39.772727272727266
1171,GRADIENT,55.0,42,baseline,39.82723836763522,39.82723836763522,39.82723836763522,39.772727272727266
1172,GRADIENT,55.0,42,baseline,39.825819963608296,39.825819963608296,39.825819963608296,39.772727272727266
1173,GRADIENT,55.0,42,baseline,39.826835647220044,39.826835647220044,39.826835647220044,39.772727272727266
1174,GRADIENT,55.0,42,baseline,39.82541867557067,39.82541867557067,39.82541867557067,39.772727272727266
1175,GRADIENT,55.0,42,baseline,39.82400246279537,39.82400246279537,39.82400246279537,39.772727272727266
1176,GRADIENT,55.0,42,baseline,39.82744636802206,39.82744636802206,39.82744636802206,39.772727272727266
1177,GRADIENT,55.0,42,baseline,39.82603149907176,39.82603149907176,39.82603149907176,39.772727272727266
1178,GRADIENT,55.0,42,baseline,39.827044638501384,39.827044638501384,39.827044638501384,39.772727272727266
1179,GRADIENT,55.0,42,baseline,39.825631198323485,39.825631198323485,39.825631198323485,39.772727272727266
1180,GRADIENT,55.0,42,baseline,39.82421851500282,39.82421851500282,39.82421851500282,39.772727272727266
1181,GRADIENT,55.0,42,baseline,39.82765381141199,39.82765381141199,39.82765381141199,39.772727272727266
1182,GRADIENT,55.0,42,baseline,39.82624246874765,39.82624246874765,39.82624246874765,39.772727272727266
1183,GRADIENT,55.0,42,baseline,39.82483188174233,39.82483188174233,39.82483188174233,39.772727272727266
1184,GRADIENT,55.0,42,baseline,39.823422049966446,39.823422049966446,39.823422049966446,39.772727272727266
1185,GRADIENT,55.0,42,baseline,39.8220129729907,39.8220129729907,39.8220129729907,39.772727272727266
1186,GRADIENT,55.0,42,baseline,39.8230222090644,39.8230222090644,39.8230222090644,39.772727272727266
1187,GRADIENT,55.0,42,baseline,39.824030904845834,39.824030904845834,39.824030904845834,39.772727272727266
1188,GRADIENT,55.0,42,baseline,39.825039060642084,39.825039060642084,39.825039060642084,39.772727272727266
1189,GRADIENT,55.0,42,baseline,39.82363274260684,39.82363274260684,39.82363274260684,39.772727272727266
1190,GRADIENT,55.0,42,baseline,39.82222717736626,39.82222717736626,39.82222717736626,39.772727272727266
1191,GRADIENT,55.0,42,baseline,39.82323388531509,39.82323388531509,39.82323388531509,39.772727272727266
1192,GRADIENT,55.0,42,baseline,39.821829739351855,39.821829739351855,39.821829739351855,39.772727272727266
1193,GRADIENT,55.0,42,baseline,39.820426344946284,39.820426344946284,39.820426344946284,39.772727272727266
1194,GRADIENT,55.0,42,baseline,39.821431607021005,39.821431607021005,39.821431607021005,39.772727272727266
1195,GRADIENT,55.0,42,baseline,39.82002962967587,39.82002962967587,39.82002962967587,39.772727272727266
1196,GRADIENT,55.0,42,baseline,39.818628402653594,39.818628402653594,39.818628402653594,39.772727272727266
1197,GRADIENT,55.0,42,baseline,39.819632220825184,39.819632220825184,39.819632220825184,39.772727272727266
1198,GRADIENT,55.0,42,baseline,39.81823240865006,39.81823240865006,39.81823240865006,39.772727272727266
1199,GRADIENT,55.0,42,baseline,39.816833345565165,39.816833345565165,39.816833345565165,39.772727272727266
1200,GRADIENT,55.0,42,baseline,39.81783572180226,39.81783572180226,39.81783572180226,39.772727272727266
1201,GRADIENT,55.0,42,baseline,39.81643807135484,39.81643807135484,39.81643807135484,39.772727272727266
1202,GRADIENT,55.0,42,baseline,39.81743945933392,39.81743945933392,39.81743945933392,39.772727272727266
1203,GRADIENT,55.0,42,baseline,39.816043220082875,39.816043220082875,39.816043220082875,39.772727272727266
1204,GRADIENT,55.0,42,baseline,39.81464772788754,39.81464772788754,39.81464772788754,39.772727272727266
1205,GRADIENT,55.0,42,baseline,39.81325298232374,39.81325298232374,39.81325298232374,39.772727272727266
1206,GRADIENT,55.0,42,baseline,39.81185898296758,39.81185898296758,39.81185898296758,39.772727272727266
1207,GRADIENT,55.0,42,baseline,39.81046572939542,39.81046572939542,39.81046572939542,39.772727272727266
1208,GRADIENT,55.0,42,baseline,39.80907322118389,39.80907322118389,39.80907322118389,39.772727272727266
1209,GRADIENT,55.0,42,baseline,39.80768145790988,39.80768145790988,39.80768145790988,39.772727272727266
1210,GRADIENT,55.0,42,baseline,39.80629043915056,39.80629043915056,39.80629043915056,39.772727272727266
1211,GRADIENT,55.0,42,baseline,39.80490016448334,39.80490016448334,39.80490016448334,39.772727272727266
1212,GRADIENT,55.0,42,baseline,39.80351063348592,39.80351063348592,39.80351063348592,39.772727272727266
1213,GRADIENT,55.0,42,baseline,39.80450697863193,39.80450697863193,39.80450697863193,39.772727272727266
1214,GRADIENT,55.0,42,baseline,39.80550279085918,39.80550279085918,39.80550279085918,39.772727272727266
1215,GRADIENT,55.0,42,baseline,39.80411532211101,39.80411532211101,39.80411532211101,39.772727272727266
1216,GRADIENT,55.0,42,baseline,39.80272859543493,39.80272859543493,39.80272859543493,39.772727272727266
1217,GRADIENT,55.0,42,baseline,39.80134261040989,39.80134261040989,39.80134261040989,39.772727272727266
1218,GRADIENT,55.0,42,baseline,39.80233654263841,39.80233654263841,39.80233654263841,39.772727272727266
1219,GRADIENT,55.0,42,baseline,39.80095195689006,39.80095195689006,39.80095195689006,39.772727272727266
1220,GRADIENT,55.0,42,baseline,39.80194490901752,39.80194490901752,39.80194490901752,39.772727272727266
1221,GRADIENT,55.0,42,baseline,39.80531293920543,39.80531293920543,39.80531293920543,39.772727272727266
1222,GRADIENT,55.0,42,baseline,39.803930325914116,39.803930325914116,39.803930325914116,39.772727272727266
1223,GRADIENT,55.0,42,baseline,39.80254845192967,39.80254845192967,39.80254845192967,39.772727272727266
1224,GRADIENT,55.0,42,baseline,39.80591141165515,39.80591141165515,39.80591141165515,39.772727272727266
1225,GRADIENT,55.0,42,baseline,39.80453085049058,39.80453085049058,39.80453085049058,39.772727272727266
1226,GRADIENT,55.0,42,baseline,39.8055207034205,39.8055207034205,39.8055207034205,39.772727272727266
1227,GRADIENT,55.0,42,baseline,39.80887851824669,39.80887851824669,39.80887851824669,39.772727272727266
1228,GRADIENT,55.0,42,baseline,39.80986723101003,39.80986723101003,39.80986723101003,39.772727272727266
1229,GRADIENT,55.0,42,baseline,39.810855415194666,39.810855415194666,39.810855415194666,39.772727272727266
1230,GRADIENT,55.0,42,baseline,39.8142080112585,39.8142080112585,39.8142080112585,39.772727272727266
1231,GRADIENT,55.0,42,baseline,39.81283129972064,39.81283129972064,39.81283129972064,39.772727272727266
1232,GRADIENT,55.0,42,baseline,39.81145532411923,39.81145532411923,39.81145532411923,39.772727272727266
1233,GRADIENT,55.0,42,baseline,39.81244147855846,39.81244147855846,39.81244147855846,39.772727272727266
1234,GRADIENT,55.0,42,baseline,39.81106689204784,39.81106689204784,39.81106689204784,39.772727272727266
1235,GRADIENT,55.0,42,baseline,39.80969304026648,39.80969304026648,39.80969304026648,39.772727272727266
1236,GRADIENT,55.0,42,baseline,39.81303563119866,39.81303563119866,39.81303563119866,39.772727272727266
1237,GRADIENT,55.0,42,baseline,39.811663085053745,39.811663085053745,39.811663085053745,39.772727272727266
1238,GRADIENT,55.0,42,baseline,39.81029127247649,39.81029127247649,39.81029127247649,39.772727272727266
1239,GRADIENT,55.0,42,baseline,39.81362883142548,39.81362883142548,39.81362883142548,39.772727272727266
1240,GRADIENT,55.0,42,baseline,39.812258322650756,39.812258322650756,39.812258322650756,39.772727272727266
1241,GRADIENT,55.0,42,baseline,39.81088854628399,39.81088854628399,39.81088854628399,39.772727272727266
1242,GRADIENT,55.0,42,baseline,39.80951950191023,39.80951950191023,39.80951950191023,39.772727272727266
1243,GRADIENT,55.0,42,baseline,39.812850417272905,39.812850417272905,39.812850417272905,39.772727272727266
1244,GRADIENT,55.0,42,baseline,39.81148267420253,39.81148267420253,39.81148267420253,39.772727272727266
1245,GRADIENT,55.0,42,baseline,39.81246292702046,39.81246292702046,39.81246292702046,39.772727272727266
1246,GRADIENT,55.0,42,baseline,39.81109656464987,39.81109656464987,39.81109656464987,39.772727272727266
1247,GRADIENT,55.0,42,baseline,39.80973093233053,39.80973093233053,39.80973093233053,39.772727272727266
1248,GRADIENT,55.0,42,baseline,39.80836602964895,39.80836602964895,39.80836602964895,39.772727272727266
1249,GRADIENT,55.0,42,baseline,39.80934443023391,39.80934443023391,39.80934443023391,39.772727272727266
1250,GRADIENT,55.0,42,baseline,39.810322308107004,39.810322308107004,39.810322308107004,39.772727272727266
1251,GRADIENT,55.0,42,baseline,39.80895943151063,39.80895943151063,39.80895943151063,39.772727272727266
1252,GRADIENT,55.0,42,baseline,39.807597282986286,39.807597282986286,39.807597282986286,39.772727272727266
1253,GRADIENT,55.0,42,baseline,39.80857375452834,39.80857375452834,39.80857375452834,39.772727272727266
1254,GRADIENT,55.0,42,baseline,39.80721298099555,39.80721298099555,39.80721298099555,39.772727272727266
1255,GRADIENT,55.0,42,baseline,39.80818848944018,39.80818848944018,39.80818848944018,39.772727272727266
1256,GRADIENT,55.0,42,baseline,39.80682908949705,39.80682908949705,39.80682908949705,39.772727272727266
1257,GRADIENT,55.0,42,baseline,39.80780363577997,39.80780363577997,39.80780363577997,39.772727272727266
1258,GRADIENT,55.0,42,baseline,39.80877766154348,39.80877766154348,39.80877766154348,39.772727272727266
1259,GRADIENT,55.0,42,baseline,39.80742027959156,39.80742027959156,39.80742027959156,39.772727272727266
1260,GRADIENT,55.0,42,baseline,39.80606362259088,39.80606362259088,39.80606362259088,39.772727272727266
1261,GRADIENT,55.0,42,baseline,39.80470769013113,39.80470769013113,39.80470769013113,39.772727272727266
1262,GRADIENT,55.0,42,baseline,39.805679874709575,39.805679874709575,39.805679874709575,39.772727272727266
1263,GRADIENT,55.0,42,baseline,39.80432531090202,39.80432531090202,39.80432531090202,39.772727272727266
1264,GRADIENT,55.0,42,baseline,39.8076216026408,39.8076216026408,39.8076216026408,39.772727272727266
1265,GRADIENT,55.0,42,baseline,39.80859223061181,39.80859223061181,39.80859223061181,39.772727272727266
1266,GRADIENT,55.0,42,baseline,39.80723959867704,39.80723959867704,39.80723959867704,39.772727272727266
1267,GRADIENT,55.0,42,baseline,39.805887688995526,39.805887688995526,39.805887688995526,39.772727272727266
1268,GRADIENT,55.0,42,baseline,39.80453650115864,39.80453650115864,39.80453650115864,39.772727272727266
1269,GRADIENT,55.0,42,baseline,39.80550529399878,39.80550529399878,39.80550529399878,39.772727272727266
1270,GRADIENT,55.0,42,baseline,39.80415546997913,39.80415546997913,39.80415546997913,39.772727272727266
1271,GRADIENT,55.0,42,baseline,39.802806366621795,39.802806366621795,39.802806366621795,39.772727272727266
1272,GRADIENT,55.0,42,baseline,39.80145798351915,39.80145798351915,39.80145798351915,39.772727272727266
1273,GRADIENT,55.0,42,baseline,39.80242494446383,39.80242494446383,39.80242494446383,39.772727272727266
1274,GRADIENT,55.0,42,baseline,39.80107792231556,39.80107792231556,39.80107792231556,39.772727272727266
1275,GRADIENT,55.0,42,baseline,39.80204392939691,39.80204392939691,39.80204392939691,39.772727272727266
1276,GRADIENT,55.0,42,baseline,39.8030094208151,39.8030094208151,39.8030094208151,39.772727272727266
1277,GRADIENT,55.0,42,baseline,39.80166439843934,39.80166439843934,39.80166439843934,39.772727272727266
1278,GRADIENT,55.0,42,baseline,39.800320094003006,39.800320094003006,39.800320094003006,39.772727272727266
1279,GRADIENT,55.0,42,baseline,39.80128419610163,39.80128419610163,39.80128419610163,39.772727272727266
1280,GRADIENT,55.0,42,baseline,39.802247783619144,39.802247783619144,39.802247783619144,39.772727272727266
1281,GRADIENT,55.0,42,baseline,39.80090547495706,39.80090547495706,39.80090547495706,39.772727272727266
1282,GRADIENT,55.0,42,baseline,39.79956388269529,39.79956388269529,39.79956388269529,39.772727272727266
1283,GRADIENT,55.0,42,baseline,39.8005260835127,39.8005260835127,39.8005260835127,39.772727272727266
1284,GRADIENT,55.0,42,baseline,39.80148777082867,39.80148777082867,39.80148777082867,39.772727272727266
1285,GRADIENT,55.0,42,baseline,39.80244894493343,39.80244894493343,39.80244894493343,39.772727272727266
1286,GRADIENT,55.0,42,baseline,39.80340960611703,39.80340960611703,39.80340960611703,39.772727272727266
1287,GRADIENT,55.0,42,baseline,39.80207128028621,39.80207128028621,39.80207128028621,39.772727272727266
1288,GRADIENT,55.0,42,baseline,39.80073366859487,39.80073366859487,39.80073366859487,39.772727272727266
1289,GRADIENT,55.0,42,baseline,39.80169294712283,39.80169294712283,39.80169294712283,39.772727272727266
1290,GRADIENT,55.0,42,baseline,39.800356685410556,39.800356685410556,39.800356685410556,39.772727272727266
1291,GRADIENT,55.0,42,baseline,39.799021136669,39.799021136669,39.799021136669,39.772727272727266
1292,GRADIENT,55.0,42,baseline,39.80227176837632,39.80227176837632,39.80227176837632,39.772727272727266
1293,GRADIENT,55.0,42,baseline,39.803229078224476,39.803229078224476,39.803229078224476,39.772727272727266
1294,GRADIENT,55.0,42,baseline,39.80189543556246,39.80189543556246,39.80189543556246,39.772727272727266
1295,GRADIENT,55.0,42,baseline,39.80056250438431,39.80056250438431,39.80056250438431,39.772727272727266
1296,GRADIENT,55.0,42,baseline,39.79923028428815,39.79923028428815,39.79923028428815,39.772727272727266
1297,GRADIENT,55.0,42,baseline,39.80018578270695,39.80018578270695,39.80018578270695,39.772727272727266
1298,GRADIENT,55.0,42,baseline,39.798854907095,39.798854907095,39.798854907095,39.772727272727266
1299,GRADIENT,55.0,42,baseline,39.799809462800184,39.799809462800184,39.799809462800184,39.772727272727266
1300,GRADIENT,55.0,42,baseline,39.798479930302285,39.798479930302285,39.798479930302285,39.772727272727266
1301,GRADIENT,55.0,42,baseline,39.80399841870704,39.80399841870704,39.80399841870704,39.772727272727266
1302,GRADIENT,55.0,42,baseline,39.80723266767435,39.80723266767435,39.80723266767435,39.772727272727266
1303,GRADIENT,55.0,42,baseline,39.805904880874124,39.805904880874124,39.805904880874124,39.772727272727266
1304,GRADIENT,55.0,42,baseline,39.804577802234036,39.804577802234036,39.804577802234036,39.772727272727266
1305,GRADIENT,55.0,42,baseline,39.803251431354276,39.803251431354276,39.803251431354276,39.772727272727266
1306,GRADIENT,55.0,42,baseline,39.804202504693706,39.804202504693706,39.804202504693706,39.772727272727266
1307,GRADIENT,55.0,42,baseline,39.802877472346424,39.802877472346424,39.802877472346424,39.772727272727266
1308,GRADIENT,55.0,42,baseline,39.80382760729269,39.80382760729269,39.80382760729269,39.772727272727266
1309,GRADIENT,55.0,42,baseline,39.802503912113885,39.802503912113885,39.802503912113885,39.772727272727266
1310,GRADIENT,55.0,42,baseline,39.80118092278077,39.80118092278077,39.80118092278077,39.772727272727266
1311,GRADIENT,55.0,42,baseline,39.80212968960026,39.80212968960026,39.80212968960026,39.772727272727266
1312,GRADIENT,55.0,42,baseline,39.80307795053194,39.80307795053194,39.80307795053194,39.772727272727266
1313,GRADIENT,55.0,42,baseline,39.80629448608365,39.80629448608365,39.80629448608365,39.772727272727266
1314,GRADIENT,55.0,42,baseline,39.80497401500287,39.80497401500287,39.80497401500287,39.772727272727266
1315,GRADIENT,55.0,42,baseline,39.80592075994826,39.80592075994826,39.80592075994826,39.772727272727266
1316,GRADIENT,55.0,42,baseline,39.804601621393445,39.804601621393445,39.804601621393445,39.772727272727266
1317,GRADIENT,55.0,42,baseline,39.803283186101325,39.803283186101325,39.803283186101325,39.772727272727266
1318,GRADIENT,55.0,42,baseline,39.80422856761602,39.80422856761602,39.80422856761602,39.772727272727266
1319,GRADIENT,55.0,42,baseline,39.8051734451577,39.8051734451577,39.8051734451577,39.772727272727266
1320,GRADIENT,55.0,42,baseline,39.80837867040337,39.80837867040337,39.80837867040337,39.772727272727266
1321,GRADIENT,55.0,42,baseline,39.80706274514886,39.80706274514886,39.80706274514886,39.772727272727266
1322,GRADIENT,55.0,42,baseline,39.8057475213351,39.8057475213351,39.8057475213351,39.772727272727266
1323,GRADIENT,55.0,42,baseline,39.80443299856646,39.80443299856646,39.80443299856646,39.772727272727266
1324,GRADIENT,55.0,42,baseline,39.80763184260775,39.80763184260775,39.80763184260775,39.772727272727266
1325,GRADIENT,55.0,42,baseline,39.80857377678223,39.80857377678223,39.80857377678223,39.772727272727266
1326,GRADIENT,55.0,42,baseline,39.80726113161926,39.80726113161926,39.80726113161926,39.772727272727266
1327,GRADIENT,55.0,42,baseline,39.80594918604031,39.80594918604031,39.80594918604031,39.772727272727266
1328,GRADIENT,55.0,42,baseline,39.804637939650895,39.804637939650895,39.804637939650895,39.772727272727266
1329,GRADIENT,55.0,42,baseline,39.8033273920568,39.8033273920568,39.8033273920568,39.772727272727266
1330,GRADIENT,55.0,42,baseline,39.80201754286404,39.80201754286404,39.80201754286404,39.772727272727266
1331,GRADIENT,55.0,42,baseline,39.800708391678896,39.800708391678896,39.800708391678896,39.772727272727266
1332,GRADIENT,55.0,42,baseline,39.80389458516049,39.80389458516049,39.80389458516049,39.772727272727266
1333,GRADIENT,55.0,42,baseline,39.80932528071574,39.80932528071574,39.80932528071574,39.772727272727266
1334,GRADIENT,55.0,42,baseline,39.808017852273,39.808017852273,39.808017852273,39.772727272727266
1335,GRADIENT,55.0,42,baseline,39.80671112046192,39.80671112046192,39.80671112046192,39.772727272727266
1336,GRADIENT,55.0,42,baseline,39.80540508488988,39.80540508488988,39.80540508488988,39.772727272727266
1337,GRADIENT,55.0,42,baseline,39.80409974516448,39.80409974516448,39.80409974516448,39.772727272727266
1338,GRADIENT,55.0,42,baseline,39.80279510089358,39.80279510089358,39.80279510089358,39.772727272727266
1339,GRADIENT,55.0,42,baseline,39.80149115168528,39.80149115168528,39.80149115168528,39.772727272727266
1340,GRADIENT,55.0,42,baseline,39.804664597043434,39.804664597043434,39.804664597043434,39.772727272727266
1341,GRADIENT,55.0,42,baseline,39.80336189027444,39.80336189027444,39.80336189027444,39.772727272727266
1342,GRADIENT,55.0,42,baseline,39.80429598962923,39.80429598962923,39.80429598962923,39.772727272727266
1343,GRADIENT,55.0,42,baseline,39.81193457369813,39.81193457369813,39.81193457369813,39.772727272727266
1344,GRADIENT,55.0,42,baseline,39.812867459045314,39.812867459045314,39.812867459045314,39.772727272727266
1345,GRADIENT,55.0,42,baseline,39.81379984747984,39.81379984747984,39.81379984747984,39.772727272727266
1346,GRADIENT,55.0,42,baseline,39.816963382567764,39.816963382567764,39.816963382567764,39.772727272727266
1347,GRADIENT,55.0,42,baseline,39.8178947051993,39.8178947051993,39.8178947051993,39.772727272727266
1348,GRADIENT,55.0,42,baseline,39.81659611959544,39.81659611959544,39.81659611959544,39.772727272727266
1349,GRADIENT,55.0,42,baseline,39.819754820603436,39.819754820603436,39.819754820603436,39.772727272727266
1350,GRADIENT,55.0,42,baseline,39.82291183934883,39.82291183934883,39.82291183934883,39.772727272727266
1351,GRADIENT,55.0,42,baseline,39.82161503727053,39.82161503727053,39.82161503727053,39.772727272727266
1352,GRADIENT,55.0,42,baseline,39.82031892580151,39.82031892580151,39.82031892580151,39.772727272727266
1353,GRADIENT,55.0,42,baseline,39.81902350455288,39.81902350455288,39.81902350455288,39.772727272727266
1354,GRADIENT,55.0,42,baseline,39.81772877313602,39.81772877313602,39.81772877313602,39.772727272727266
1355,GRADIENT,55.0,42,baseline,39.81865635211524,39.81865635211524,39.81865635211524,39.772727272727266
1356,GRADIENT,55.0,42,baseline,39.817362927032285,39.817362927032285,39.817362927032285,39.772727272727266
1357,GRADIENT,55.0,42,baseline,39.81607019065505,39.81607019065505,39.81607019065505,39.772727272727266
1358,GRADIENT,55.0,42,baseline,39.814778142595834,39.814778142595834,39.814778142595834,39.772727272727266
1359,GRADIENT,55.0,42,baseline,39.81348678246718,39.81348678246718,39.81348678246718,39.772727272727266
1360,GRADIENT,55.0,42,baseline,39.814412182333484,39.814412182333484,39.814412182333484,39.772727272727266
1361,GRADIENT,55.0,42,baseline,39.81312212509988,39.81312212509988,39.81312212509988,39.772727272727266
1362,GRADIENT,55.0,42,baseline,39.8140466116073,39.8140466116073,39.8140466116073,39.772727272727266
1363,GRADIENT,55.0,42,baseline,39.81275785594171,39.81275785594171,39.81275785594171,39.772727272727266
1364,GRADIENT,55.0,42,baseline,39.81589307360873,39.81589307360873,39.81589307360873,39.772727272727266
1365,GRADIENT,55.0,42,baseline,39.821237160091236,39.821237160091236,39.821237160091236,39.772727272727266
1366,GRADIENT,55.0,42,baseline,39.82215953672715,39.82215953672715,39.82215953672715,39.772727272727266
1367,GRADIENT,55.0,42,baseline,39.82308142237766,39.82308142237766,39.82308142237766,39.772727272727266
1368,GRADIENT,55.0,42,baseline,39.821795593660205,39.821795593660205,39.821795593660205,39.772727272727266
1369,GRADIENT,55.0,42,baseline,39.82271656940085,39.82271656940085,39.82271656940085,39.772727272727266
1370,GRADIENT,55.0,42,baseline,39.82143203795945,39.82143203795945,39.82143203795945,39.772727272727266
1371,GRADIENT,55.0,42,baseline,39.82014819019721,39.82014819019721,39.82014819019721,39.772727272727266
1372,GRADIENT,55.0,42,baseline,39.82327065077202,39.82327065077202,39.82327065077202,39.772727272727266
1373,GRADIENT,55.0,42,baseline,39.821988027318746,39.821988027318746,39.821988027318746,39.772727272727266
1374,GRADIENT,55.0,42,baseline,39.82290669672654,39.82290669672654,39.82290669672654,39.772727272727266
1375,GRADIENT,55.0,42,baseline,39.821625367286536,39.821625367286536,39.821625367286536,39.772727272727266
1376,GRADIENT,55.0,42,baseline,39.8247415401169,39.8247415401169,39.8247415401169,39.772727272727266
1377,GRADIENT,55.0,42,baseline,39.823461432707674,39.823461432707674,39.823461432707674,39.772727272727266
1378,GRADIENT,55.0,42,baseline,39.82218200647874,39.82218200647874,39.82218200647874,39.772727272727266
1379,GRADIENT,55.0,42,baseline,39.82090326104707,39.82090326104707,39.82090326104707,39.772727272727266
1380,GRADIENT,55.0,42,baseline,39.819625196029875,39.819625196029875,39.819625196029875,39.772727272727266
1381,GRADIENT,55.0,42,baseline,39.82054073071168,39.82054073071168,39.82054073071168,39.772727272727266
1382,GRADIENT,55.0,42,baseline,39.82145577827112,39.82145577827112,39.82145577827112,39.772727272727266
1383,GRADIENT,55.0,42,baseline,39.82456106627771,39.82456106627771,39.82456106627771,39.772727272727266
1384,GRADIENT,55.0,42,baseline,39.82547507024224,39.82547507024224,39.82547507024224,39.772727272727266
1385,GRADIENT,55.0,42,baseline,39.82420005082677,39.82420005082677,39.82420005082677,39.772727272727266
1386,GRADIENT,55.0,42,baseline,39.82292570972056,39.82292570972056,39.82292570972056,39.772727272727266
1387,GRADIENT,55.0,42,baseline,39.82602474479445,39.82602474479445,39.82602474479445,39.772727272727266
1388,GRADIENT,55.0,42,baseline,39.82475161938046,39.82475161938046,39.82475161938046,39.772727272727266
1389,GRADIENT,55.0,42,baseline,39.82347917120704,39.82347917120704,39.82347917120704,39.772727272727266
1390,GRADIENT,55.0,42,baseline,39.822207399893614,39.822207399893614,39.822207399893614,39.772727272727266
1391,GRADIENT,55.0,42,baseline,39.823118284766046,39.823118284766046,39.823118284766046,39.772727272727266
1392,GRADIENT,55.0,42,baseline,39.82184779641945,39.82184779641945,39.82184779641945,39.772727272727266
1393,GRADIENT,55.0,42,baseline,39.820577983829516,39.820577983829516,39.820577983829516,39.772727272727266
1394,GRADIENT,55.0,42,baseline,39.82366626336233,39.82366626336233,39.82366626336233,39.772727272727266
1395,GRADIENT,55.0,42,baseline,39.822397662339434,39.822397662339434,39.822397662339434,39.772727272727266
1396,GRADIENT,55.0,42,baseline,39.821129736008714,39.821129736008714,39.821129736008714,39.772727272727266
1397,GRADIENT,55.0,42,baseline,39.81986248399115,39.81986248399115,39.81986248399115,39.772727272727266
1398,GRADIENT,55.0,42,baseline,39.82294461435417,39.82294461435417,39.82294461435417,39.772727272727266
1399,GRADIENT,55.0,42,baseline,39.82167857157357,39.82167857157357,39.82167857157357,39.772727272727266
1400,GRADIENT,55.0,42,baseline,39.82258538245648,39.82258538245648,39.82258538245648,39.772727272727266
1401,GRADIENT,55.0,42,baseline,39.82349171113363,39.82349171113363,39.82349171113363,39.772727272727266
1402,GRADIENT,55.0,42,baseline,39.82656756665092,39.82656756665092,39.82656756665092,39.772727272727266
1403,GRADIENT,55.0,42,baseline,39.8253039391075,39.8253039391075,39.8253039391075,39.772727272727266
1404,GRADIENT,55.0,42,baseline,39.82620882275933,39.82620882275933,39.82620882275933,39.772727272727266
1405,GRADIENT,55.0,42,baseline,39.827113225287654,39.827113225287654,39.827113225287654,39.772727272727266
