step,method,q,seed,ablation,effort_mean,theoretical_effort,effort_error
5312512,TEL-PPO,55.0,456,baseline,58.58207266218957,39.772727272727266,18.8093453894623
5316608,TEL-PPO,55.0,456,baseline,58.46974225435413,39.772727272727266,18.697014981626864
5316608,TEL-PPO,55.0,456,baseline,58.46974225435413,39.772727272727266,18.697014981626864
5316608,TEL-PPO,55.0,456,baseline,58.46974225435413,39.772727272727266,18.697014981626864
5320704,TEL-PPO,55.0,456,baseline,58.23908146144821,39.772727272727266,18.466354188720942
5320704,TEL-PPO,55.0,456,baseline,58.23908146144821,39.772727272727266,18.466354188720942
5320704,TEL-PPO,55.0,456,baseline,58.23908146144821,39.772727272727266,18.466354188720942
5324800,TEL-PPO,55.0,456,baseline,58.358052812051014,39.772727272727266,18.585325539323748
5324800,TEL-PPO,55.0,456,baseline,58.358052812051014,39.772727272727266,18.585325539323748
5324800,TEL-PPO,55.0,456,baseline,58.358052812051014,39.772727272727266,18.585325539323748
5328896,TEL-PPO,55.0,456,baseline,58.468019288033354,39.772727272727266,18.695292015306087
5328896,TEL-PPO,55.0,456,baseline,58.468019288033354,39.772727272727266,18.695292015306087
5328896,TEL-PPO,55.0,456,baseline,58.468019288033354,39.772727272727266,18.695292015306087
5332992,TEL-PPO,55.0,456,baseline,58.406984551343996,39.772727272727266,18.63425727861673
5332992,TEL-PPO,55.0,456,baseline,58.406984551343996,39.772727272727266,18.63425727861673
5332992,TEL-PPO,55.0,456,baseline,58.406984551343996,39.772727272727266,18.63425727861673
5337088,TEL-PPO,55.0,456,baseline,58.364522290416105,39.772727272727266,18.59179501768884
5337088,TEL-PPO,55.0,456,baseline,58.364522290416105,39.772727272727266,18.59179501768884
5337088,TEL-PPO,55.0,456,baseline,58.364522290416105,39.772727272727266,18.59179501768884
5341184,TEL-PPO,55.0,456,baseline,58.43941575102511,39.772727272727266,18.666688478297843
5341184,TEL-PPO,55.0,456,baseline,58.43941575102511,39.772727272727266,18.666688478297843
5341184,TEL-PPO,55.0,456,baseline,58.43941575102511,39.772727272727266,18.666688478297843
5345280,TEL-PPO,55.0,456,baseline,58.58100978378201,39.772727272727266,18.808282511054742
5345280,TEL-PPO,55.0,456,baseline,58.58100978378201,39.772727272727266,18.808282511054742
5345280,TEL-PPO,55.0,456,baseline,58.58100978378201,39.772727272727266,18.808282511054742
5349376,TEL-PPO,55.0,456,baseline,58.655755926389254,39.772727272727266,18.883028653661988
5349376,TEL-PPO,55.0,456,baseline,58.655755926389254,39.772727272727266,18.883028653661988
5349376,TEL-PPO,55.0,456,baseline,58.655755926389254,39.772727272727266,18.883028653661988
5353472,TEL-PPO,55.0,456,baseline,59.17083687521527,39.772727272727266,19.398109602488006
5353472,TEL-PPO,55.0,456,baseline,59.17083687521527,39.772727272727266,19.398109602488006
5353472,TEL-PPO,55.0,456,baseline,59.17083687521527,39.772727272727266,19.398109602488006
5357568,TEL-PPO,55.0,456,baseline,59.30304862558842,39.772727272727266,19.53032135286115
5357568,TEL-PPO,55.0,456,baseline,59.30304862558842,39.772727272727266,19.53032135286115
5357568,TEL-PPO,55.0,456,baseline,59.30304862558842,39.772727272727266,19.53032135286115
5361664,TEL-PPO,55.0,456,baseline,59.54494901187719,39.772727272727266,19.772221739149927
5361664,TEL-PPO,55.0,456,baseline,59.54494901187719,39.772727272727266,19.772221739149927
5361664,TEL-PPO,55.0,456,baseline,59.54494901187719,39.772727272727266,19.772221739149927
5365760,TEL-PPO,55.0,456,baseline,59.40388733614239,39.772727272727266,19.631160063415123
5365760,TEL-PPO,55.0,456,baseline,59.40388733614239,39.772727272727266,19.631160063415123
5365760,TEL-PPO,55.0,456,baseline,59.40388733614239,39.772727272727266,19.631160063415123
5369856,TEL-PPO,55.0,456,baseline,59.29057362349702,39.772727272727266,19.51784635076975
5369856,TEL-PPO,55.0,456,baseline,59.29057362349702,39.772727272727266,19.51784635076975
5369856,TEL-PPO,55.0,456,baseline,59.29057362349702,39.772727272727266,19.51784635076975
5373952,TEL-PPO,55.0,456,baseline,58.836173700634376,39.772727272727266,19.06344642790711
5373952,TEL-PPO,55.0,456,baseline,58.836173700634376,39.772727272727266,19.06344642790711
5373952,TEL-PPO,55.0,456,baseline,58.836173700634376,39.772727272727266,19.06344642790711
5378048,TEL-PPO,55.0,456,baseline,58.74752079322927,39.772727272727266,18.974793520502004
5378048,TEL-PPO,55.0,456,baseline,58.74752079322927,39.772727272727266,18.974793520502004
5378048,TEL-PPO,55.0,456,baseline,58.74752079322927,39.772727272727266,18.974793520502004
5382144,TEL-PPO,55.0,456,baseline,58.994510053657024,39.772727272727266,19.221782780929757
5382144,TEL-PPO,55.0,456,baseline,58.994510053657024,39.772727272727266,19.221782780929757
5382144,TEL-PPO,55.0,456,baseline,58.994510053657024,39.772727272727266,19.221782780929757
5386240,TEL-PPO,55.0,456,baseline,58.60966335935518,39.772727272727266,18.836936086627915
5386240,TEL-PPO,55.0,456,baseline,58.60966335935518,39.772727272727266,18.836936086627915
5386240,TEL-PPO,55.0,456,baseline,58.60966335935518,39.772727272727266,18.836936086627915
5390336,TEL-PPO,55.0,456,baseline,58.67745285341522,39.772727272727266,18.904725580687952
5390336,TEL-PPO,55.0,456,baseline,58.67745285341522,39.772727272727266,18.904725580687952
5390336,TEL-PPO,55.0,456,baseline,58.67745285341522,39.772727272727266,18.904725580687952
5394432,TEL-PPO,55.0,456,baseline,58.789553443435565,39.772727272727266,19.0168261707083
5394432,TEL-PPO,55.0,456,baseline,58.789553443435565,39.772727272727266,19.0168261707083
5394432,TEL-PPO,55.0,456,baseline,58.789553443435565,39.772727272727266,19.0168261707083
5398528,TEL-PPO,55.0,456,baseline,59.05094590364027,39.772727272727266,19.278218630913003
5398528,TEL-PPO,55.0,456,baseline,59.05094590364027,39.772727272727266,19.278218630913003
5398528,TEL-PPO,55.0,456,baseline,59.05094590364027,39.772727272727266,19.278218630913003
5402624,TEL-PPO,55.0,456,baseline,58.928981096483795,39.772727272727266,19.15625382375653
5402624,TEL-PPO,55.0,456,baseline,58.928981096483795,39.772727272727266,19.15625382375653
5402624,TEL-PPO,55.0,456,baseline,58.928981096483795,39.772727272727266,19.15625382375653
5406720,TEL-PPO,55.0,456,baseline,59.019491677172425,39.772727272727266,19.24676440444516
5406720,TEL-PPO,55.0,456,baseline,59.019491677172425,39.772727272727266,19.24676440444516
5406720,TEL-PPO,55.0,456,baseline,59.019491677172425,39.772727272727266,19.24676440444516
5410816,TEL-PPO,55.0,456,baseline,58.824907794594736,39.772727272727266,19.05218052186747
5410816,TEL-PPO,55.0,456,baseline,58.824907794594736,39.772727272727266,19.05218052186747
5410816,TEL-PPO,55.0,456,baseline,58.824907794594736,39.772727272727266,19.05218052186747
5414912,TEL-PPO,55.0,456,baseline,59.201120190322456,39.772727272727266,19.42839291759519
5414912,TEL-PPO,55.0,456,baseline,59.201120190322456,39.772727272727266,19.42839291759519
5414912,TEL-PPO,55.0,456,baseline,59.201120190322456,39.772727272727266,19.42839291759519
5419008,TEL-PPO,55.0,456,baseline,59.032478042412535,39.772727272727266,19.25975076968527
5419008,TEL-PPO,55.0,456,baseline,59.032478042412535,39.772727272727266,19.25975076968527
5419008,TEL-PPO,55.0,456,baseline,59.032478042412535,39.772727272727266,19.25975076968527
5423104,TEL-PPO,55.0,456,baseline,59.31053333310411,39.772727272727266,19.537806060376845
5423104,TEL-PPO,55.0,456,baseline,59.31053333310411,39.772727272727266,19.537806060376845
5423104,TEL-PPO,55.0,456,baseline,59.31053333310411,39.772727272727266,19.537806060376845
5427200,TEL-PPO,55.0,456,baseline,59.27190489228819,39.772727272727266,19.499177619560925
5427200,TEL-PPO,55.0,456,baseline,59.27190489228819,39.772727272727266,19.499177619560925
5427200,TEL-PPO,55.0,456,baseline,59.27190489228819,39.772727272727266,19.499177619560925
5431296,TEL-PPO,55.0,456,baseline,59.296664594672734,39.772727272727266,19.523937321945468
5431296,TEL-PPO,55.0,456,baseline,59.296664594672734,39.772727272727266,19.523937321945468
5431296,TEL-PPO,55.0,456,baseline,59.296664594672734,39.772727272727266,19.523937321945468
5435392,TEL-PPO,55.0,456,baseline,59.20397876109921,39.772727272727266,19.43125148837194
5435392,TEL-PPO,55.0,456,baseline,59.20397876109921,39.772727272727266,19.43125148837194
5435392,TEL-PPO,55.0,456,baseline,59.20397876109921,39.772727272727266,19.43125148837194
5439488,TEL-PPO,55.0,456,baseline,59.340638514142526,39.772727272727266,19.56791124141526
5439488,TEL-PPO,55.0,456,baseline,59.340638514142526,39.772727272727266,19.56791124141526
5439488,TEL-PPO,55.0,456,baseline,59.340638514142526,39.772727272727266,19.56791124141526
5443584,TEL-PPO,55.0,456,baseline,59.161665944848245,39.772727272727266,19.38893867212098
5443584,TEL-PPO,55.0,456,baseline,59.161665944848245,39.772727272727266,19.38893867212098
5443584,TEL-PPO,55.0,456,baseline,59.161665944848245,39.772727272727266,19.38893867212098
5447680,TEL-PPO,55.0,456,baseline,59.38686900865296,39.772727272727266,19.614141735925692
5447680,TEL-PPO,55.0,456,baseline,59.38686900865296,39.772727272727266,19.614141735925692
5447680,TEL-PPO,55.0,456,baseline,59.38686900865296,39.772727272727266,19.614141735925692
5451776,TEL-PPO,55.0,456,baseline,59.18395476182919,39.772727272727266,19.411227489101925
5451776,TEL-PPO,55.0,456,baseline,59.18395476182919,39.772727272727266,19.411227489101925
5451776,TEL-PPO,55.0,456,baseline,59.18395476182919,39.772727272727266,19.411227489101925
5455872,TEL-PPO,55.0,456,baseline,59.43990147020663,39.772727272727266,19.667174197479362
5455872,TEL-PPO,55.0,456,baseline,59.43990147020663,39.772727272727266,19.667174197479362
5455872,TEL-PPO,55.0,456,baseline,59.43990147020663,39.772727272727266,19.667174197479362
5459968,TEL-PPO,55.0,456,baseline,59.510314111597914,39.772727272727266,19.737586838870648
5459968,TEL-PPO,55.0,456,baseline,59.510314111597914,39.772727272727266,19.737586838870648
5459968,TEL-PPO,55.0,456,baseline,59.510314111597914,39.772727272727266,19.737586838870648
5464064,TEL-PPO,55.0,456,baseline,59.24777044495558,39.772727272727266,19.47504317222831
5464064,TEL-PPO,55.0,456,baseline,59.24777044495558,39.772727272727266,19.47504317222831
5464064,TEL-PPO,55.0,456,baseline,59.24777044495558,39.772727272727266,19.47504317222831
5468160,TEL-PPO,55.0,456,baseline,59.209305575117554,39.772727272727266,19.436578302390288
5468160,TEL-PPO,55.0,456,baseline,59.209305575117554,39.772727272727266,19.436578302390288
5468160,TEL-PPO,55.0,456,baseline,59.209305575117554,39.772727272727266,19.436578302390288
5472256,TEL-PPO,55.0,456,baseline,59.35514525789772,39.772727272727266,19.58241798517045
5472256,TEL-PPO,55.0,456,baseline,59.35514525789772,39.772727272727266,19.58241798517045
5472256,TEL-PPO,55.0,456,baseline,59.35514525789772,39.772727272727266,19.58241798517045
5476352,TEL-PPO,55.0,456,baseline,59.492806263733726,39.772727272727266,19.72007899100646
5476352,TEL-PPO,55.0,456,baseline,59.492806263733726,39.772727272727266,19.72007899100646
5476352,TEL-PPO,55.0,456,baseline,59.492806263733726,39.772727272727266,19.72007899100646
5480448,TEL-PPO,55.0,456,baseline,59.33991966815666,39.772727272727266,19.567192395429394
5480448,TEL-PPO,55.0,456,baseline,59.33991966815666,39.772727272727266,19.567192395429394
5480448,TEL-PPO,55.0,456,baseline,59.33991966815666,39.772727272727266,19.567192395429394
5484544,TEL-PPO,55.0,456,baseline,59.11159036913895,39.772727272727266,19.338863096411686
5484544,TEL-PPO,55.0,456,baseline,59.11159036913895,39.772727272727266,19.338863096411686
5484544,TEL-PPO,55.0,456,baseline,59.11159036913895,39.772727272727266,19.338863096411686
5488640,TEL-PPO,55.0,456,baseline,59.41564844176183,39.772727272727266,19.642921169034565
5488640,TEL-PPO,55.0,456,baseline,59.41564844176183,39.772727272727266,19.642921169034565
5488640,TEL-PPO,55.0,456,baseline,59.41564844176183,39.772727272727266,19.642921169034565
5492736,TEL-PPO,55.0,456,baseline,59.41550622694187,39.772727272727266,19.642778954214606
5492736,TEL-PPO,55.0,456,baseline,59.41550622694187,39.772727272727266,19.642778954214606
5492736,TEL-PPO,55.0,456,baseline,59.41550622694187,39.772727272727266,19.642778954214606
5496832,TEL-PPO,55.0,456,baseline,59.39382164692502,39.772727272727266,19.621094374197753
5496832,TEL-PPO,55.0,456,baseline,59.39382164692502,39.772727272727266,19.621094374197753
5496832,TEL-PPO,55.0,456,baseline,59.39382164692502,39.772727272727266,19.621094374197753
5500928,TEL-PPO,55.0,456,baseline,59.54422773886469,39.772727272727266,19.771500466137425
5500928,TEL-PPO,55.0,456,baseline,59.54422773886469,39.772727272727266,19.771500466137425
5500928,TEL-PPO,55.0,456,baseline,59.54422773886469,39.772727272727266,19.771500466137425
5505024,TEL-PPO,55.0,456,baseline,59.479989139828845,39.772727272727266,19.70726186710158
5505024,TEL-PPO,55.0,456,baseline,59.479989139828845,39.772727272727266,19.70726186710158
5505024,TEL-PPO,55.0,456,baseline,59.479989139828845,39.772727272727266,19.70726186710158
5509120,TEL-PPO,55.0,456,baseline,59.85712464898832,39.772727272727266,20.08439737626105
5509120,TEL-PPO,55.0,456,baseline,59.85712464898832,39.772727272727266,20.08439737626105
5509120,TEL-PPO,55.0,456,baseline,59.85712464898832,39.772727272727266,20.08439737626105
5513216,TEL-PPO,55.0,456,baseline,59.79392474004992,39.772727272727266,20.02119746732265
5513216,TEL-PPO,55.0,456,baseline,59.79392474004992,39.772727272727266,20.02119746732265
5513216,TEL-PPO,55.0,456,baseline,59.79392474004992,39.772727272727266,20.02119746732265
5517312,TEL-PPO,55.0,456,baseline,60.032380045857295,39.772727272727266,20.25965277313003
5517312,TEL-PPO,55.0,456,baseline,60.032380045857295,39.772727272727266,20.25965277313003
5517312,TEL-PPO,55.0,456,baseline,60.032380045857295,39.772727272727266,20.25965277313003
5521408,TEL-PPO,55.0,456,baseline,59.7950069569051,39.772727272727266,20.022279684177832
5521408,TEL-PPO,55.0,456,baseline,59.7950069569051,39.772727272727266,20.022279684177832
5521408,TEL-PPO,55.0,456,baseline,59.7950069569051,39.772727272727266,20.022279684177832
5525504,TEL-PPO,55.0,456,baseline,59.7028447976336,39.772727272727266,19.930117524906336
5525504,TEL-PPO,55.0,456,baseline,59.7028447976336,39.772727272727266,19.930117524906336
5525504,TEL-PPO,55.0,456,baseline,59.7028447976336,39.772727272727266,19.930117524906336
5529600,TEL-PPO,55.0,456,baseline,59.972979889251285,39.772727272727266,20.20025261652402
5529600,TEL-PPO,55.0,456,baseline,59.972979889251285,39.772727272727266,20.20025261652402
5529600,TEL-PPO,55.0,456,baseline,59.972979889251285,39.772727272727266,20.20025261652402
5533696,TEL-PPO,55.0,456,baseline,59.937037386465946,39.772727272727266,20.16431011373868
5533696,TEL-PPO,55.0,456,baseline,59.937037386465946,39.772727272727266,20.16431011373868
5533696,TEL-PPO,55.0,456,baseline,59.937037386465946,39.772727272727266,20.16431011373868
5537792,TEL-PPO,55.0,456,baseline,60.22093589045105,39.772727272727266,20.448208617723786
5537792,TEL-PPO,55.0,456,baseline,60.22093589045105,39.772727272727266,20.448208617723786
5537792,TEL-PPO,55.0,456,baseline,60.22093589045105,39.772727272727266,20.448208617723786
5541888,TEL-PPO,55.0,456,baseline,60.0755635225214,39.772727272727266,20.302836249794133
5541888,TEL-PPO,55.0,456,baseline,60.0755635225214,39.772727272727266,20.302836249794133
5541888,TEL-PPO,55.0,456,baseline,60.0755635225214,39.772727272727266,20.302836249794133
5545984,TEL-PPO,55.0,456,baseline,59.99994389759377,39.772727272727266,20.2272166248665
5545984,TEL-PPO,55.0,456,baseline,59.99994389759377,39.772727272727266,20.2272166248665
5545984,TEL-PPO,55.0,456,baseline,59.99994389759377,39.772727272727266,20.2272166248665
5550080,TEL-PPO,55.0,456,baseline,60.24034493695949,39.772727272727266,20.467617664232222
5550080,TEL-PPO,55.0,456,baseline,60.24034493695949,39.772727272727266,20.467617664232222
5550080,TEL-PPO,55.0,456,baseline,60.24034493695949,39.772727272727266,20.467617664232222
5554176,TEL-PPO,55.0,456,baseline,60.221850006841166,39.772727272727266,20.4491227341139
5554176,TEL-PPO,55.0,456,baseline,60.221850006841166,39.772727272727266,20.4491227341139
5554176,TEL-PPO,55.0,456,baseline,60.221850006841166,39.772727272727266,20.4491227341139
5558272,TEL-PPO,55.0,456,baseline,60.228178971912655,39.772727272727266,20.45545169918539
5558272,TEL-PPO,55.0,456,baseline,60.228178971912655,39.772727272727266,20.45545169918539
5558272,TEL-PPO,55.0,456,baseline,60.228178971912655,39.772727272727266,20.45545169918539
5562368,TEL-PPO,55.0,456,baseline,60.37827962264416,39.772727272727266,20.60555234991689
5562368,TEL-PPO,55.0,456,baseline,60.37827962264416,39.772727272727266,20.60555234991689
5562368,TEL-PPO,55.0,456,baseline,60.37827962264416,39.772727272727266,20.60555234991689
5566464,TEL-PPO,55.0,456,baseline,60.54064854374153,39.772727272727266,20.767921271014266
5566464,TEL-PPO,55.0,456,baseline,60.54064854374153,39.772727272727266,20.767921271014266
5566464,TEL-PPO,55.0,456,baseline,60.54064854374153,39.772727272727266,20.767921271014266
5570560,TEL-PPO,55.0,456,baseline,60.61460999445996,39.772727272727266,20.841882721732695
5570560,TEL-PPO,55.0,456,baseline,60.61460999445996,39.772727272727266,20.841882721732695
5570560,TEL-PPO,55.0,456,baseline,60.61460999445996,39.772727272727266,20.841882721732695
5574656,TEL-PPO,55.0,456,baseline,60.66774064442153,39.772727272727266,20.89501337169426
5574656,TEL-PPO,55.0,456,baseline,60.66774064442153,39.772727272727266,20.89501337169426
5574656,TEL-PPO,55.0,456,baseline,60.66774064442153,39.772727272727266,20.89501337169426
5578752,TEL-PPO,55.0,456,baseline,60.5490732309408,39.772727272727266,20.776345958213533
5578752,TEL-PPO,55.0,456,baseline,60.5490732309408,39.772727272727266,20.776345958213533
5578752,TEL-PPO,55.0,456,baseline,60.5490732309408,39.772727272727266,20.776345958213533
5582848,TEL-PPO,55.0,456,baseline,60.77110766153779,39.772727272727266,20.998380388810524
5582848,TEL-PPO,55.0,456,baseline,60.77110766153779,39.772727272727266,20.998380388810524
5582848,TEL-PPO,55.0,456,baseline,60.77110766153779,39.772727272727266,20.998380388810524
5586944,TEL-PPO,55.0,456,baseline,60.990490256343094,39.772727272727266,21.217762983615827
5586944,TEL-PPO,55.0,456,baseline,60.990490256343094,39.772727272727266,21.217762983615827
5586944,TEL-PPO,55.0,456,baseline,60.990490256343094,39.772727272727266,21.217762983615827
5591040,TEL-PPO,55.0,456,baseline,60.9444017307833,39.772727272727266,21.17167445805603
5591040,TEL-PPO,55.0,456,baseline,60.9444017307833,39.772727272727266,21.17167445805603
5591040,TEL-PPO,55.0,456,baseline,60.9444017307833,39.772727272727266,21.17167445805603
5595136,TEL-PPO,55.0,456,baseline,61.01170963095506,39.772727272727266,21.238982358227794
5595136,TEL-PPO,55.0,456,baseline,61.01170963095506,39.772727272727266,21.238982358227794
5595136,TEL-PPO,55.0,456,baseline,61.01170963095506,39.772727272727266,21.238982358227794
5599232,TEL-PPO,55.0,456,baseline,60.89658101834366,39.772727272727266,21.123853745616394
5599232,TEL-PPO,55.0,456,baseline,60.89658101834366,39.772727272727266,21.123853745616394
5599232,TEL-PPO,55.0,456,baseline,60.89658101834366,39.772727272727266,21.123853745616394
5603328,TEL-PPO,55.0,456,baseline,60.86594627611336,39.772727272727266,21.093219003386096
5603328,TEL-PPO,55.0,456,baseline,60.86594627611336,39.772727272727266,21.093219003386096
5603328,TEL-PPO,55.0,456,baseline,60.86594627611336,39.772727272727266,21.093219003386096
5607424,TEL-PPO,55.0,456,baseline,61.06697049783537,39.772727272727266,21.294243225108104
5607424,TEL-PPO,55.0,456,baseline,61.06697049783537,39.772727272727266,21.294243225108104
5607424,TEL-PPO,55.0,456,baseline,61.06697049783537,39.772727272727266,21.294243225108104
5611520,TEL-PPO,55.0,456,baseline,60.998550652991916,39.772727272727266,21.22582338026465
5611520,TEL-PPO,55.0,456,baseline,60.998550652991916,39.772727272727266,21.22582338026465
5611520,TEL-PPO,55.0,456,baseline,60.998550652991916,39.772727272727266,21.22582338026465
5615616,TEL-PPO,55.0,456,baseline,61.19018156360842,39.772727272727266,21.417454290881153
5615616,TEL-PPO,55.0,456,baseline,61.19018156360842,39.772727272727266,21.417454290881153
5615616,TEL-PPO,55.0,456,baseline,61.19018156360842,39.772727272727266,21.417454290881153
5619712,TEL-PPO,55.0,456,baseline,61.13864070409914,39.772727272727266,21.365913431371872
5619712,TEL-PPO,55.0,456,baseline,61.13864070409914,39.772727272727266,21.365913431371872
5619712,TEL-PPO,55.0,456,baseline,61.13864070409914,39.772727272727266,21.365913431371872
5623808,TEL-PPO,55.0,456,baseline,60.85519281914455,39.772727272727266,21.082465546417282
5623808,TEL-PPO,55.0,456,baseline,60.85519281914455,39.772727272727266,21.082465546417282
5623808,TEL-PPO,55.0,456,baseline,60.85519281914455,39.772727272727266,21.082465546417282
5627904,TEL-PPO,55.0,456,baseline,60.78901992551985,39.772727272727266,21.016292652792586
5627904,TEL-PPO,55.0,456,baseline,60.78901992551985,39.772727272727266,21.016292652792586
5627904,TEL-PPO,55.0,456,baseline,60.78901992551985,39.772727272727266,21.016292652792586
5632000,TEL-PPO,55.0,456,baseline,60.936233246698976,39.772727272727266,21.16350597397171
5632000,TEL-PPO,55.0,456,baseline,60.936233246698976,39.772727272727266,21.16350597397171
5632000,TEL-PPO,55.0,456,baseline,60.936233246698976,39.772727272727266,21.16350597397171
5636096,TEL-PPO,55.0,456,baseline,61.00285087572407,39.772727272727266,21.230123602996805
5636096,TEL-PPO,55.0,456,baseline,61.00285087572407,39.772727272727266,21.230123602996805
5636096,TEL-PPO,55.0,456,baseline,61.00285087572407,39.772727272727266,21.230123602996805
5640192,TEL-PPO,55.0,456,baseline,60.89290895126757,39.772727272727266,21.120181678540305
5640192,TEL-PPO,55.0,456,baseline,60.89290895126757,39.772727272727266,21.120181678540305
5640192,TEL-PPO,55.0,456,baseline,60.89290895126757,39.772727272727266,21.120181678540305
5644288,TEL-PPO,55.0,456,baseline,60.774965790566014,39.772727272727266,21.002238517838748
5644288,TEL-PPO,55.0,456,baseline,60.774965790566014,39.772727272727266,21.002238517838748
5644288,TEL-PPO,55.0,456,baseline,60.774965790566014,39.772727272727266,21.002238517838748
5648384,TEL-PPO,55.0,456,baseline,60.830097619909864,39.772727272727266,21.057370347182598
5648384,TEL-PPO,55.0,456,baseline,60.830097619909864,39.772727272727266,21.057370347182598
5648384,TEL-PPO,55.0,456,baseline,60.830097619909864,39.772727272727266,21.057370347182598
5652480,TEL-PPO,55.0,456,baseline,61.06103764567526,39.772727272727266,21.288310372947997
5652480,TEL-PPO,55.0,456,baseline,61.06103764567526,39.772727272727266,21.288310372947997
5652480,TEL-PPO,55.0,456,baseline,61.06103764567526,39.772727272727266,21.288310372947997
5656576,TEL-PPO,55.0,456,baseline,60.756776371970915,39.772727272727266,20.98404909924365
5656576,TEL-PPO,55.0,456,baseline,60.756776371970915,39.772727272727266,20.98404909924365
5656576,TEL-PPO,55.0,456,baseline,60.756776371970915,39.772727272727266,20.98404909924365
5660672,TEL-PPO,55.0,456,baseline,60.822955269366496,39.772727272727266,21.05022799663923
5660672,TEL-PPO,55.0,456,baseline,60.822955269366496,39.772727272727266,21.05022799663923
5660672,TEL-PPO,55.0,456,baseline,60.822955269366496,39.772727272727266,21.05022799663923
5664768,TEL-PPO,55.0,456,baseline,60.685625584330424,39.772727272727266,20.912898311603158
5664768,TEL-PPO,55.0,456,baseline,60.685625584330424,39.772727272727266,20.912898311603158
5664768,TEL-PPO,55.0,456,baseline,60.685625584330424,39.772727272727266,20.912898311603158
5668864,TEL-PPO,55.0,456,baseline,60.538271183148126,39.772727272727266,20.76554391042086
5668864,TEL-PPO,55.0,456,baseline,60.538271183148126,39.772727272727266,20.76554391042086
5668864,TEL-PPO,55.0,456,baseline,60.538271183148126,39.772727272727266,20.76554391042086
5672960,TEL-PPO,55.0,456,baseline,60.801416707690706,39.772727272727266,21.02868943496344
5672960,TEL-PPO,55.0,456,baseline,60.801416707690706,39.772727272727266,21.02868943496344
5672960,TEL-PPO,55.0,456,baseline,60.801416707690706,39.772727272727266,21.02868943496344
5677056,TEL-PPO,55.0,456,baseline,61.02973419148466,39.772727272727266,21.25700691875739
5677056,TEL-PPO,55.0,456,baseline,61.02973419148466,39.772727272727266,21.25700691875739
5677056,TEL-PPO,55.0,456,baseline,61.02973419148466,39.772727272727266,21.25700691875739
5681152,TEL-PPO,55.0,456,baseline,61.14804562134669,39.772727272727266,21.375318348619423
5681152,TEL-PPO,55.0,456,baseline,61.14804562134669,39.772727272727266,21.375318348619423
5681152,TEL-PPO,55.0,456,baseline,61.14804562134669,39.772727272727266,21.375318348619423
5685248,TEL-PPO,55.0,456,baseline,60.97018046909942,39.772727272727266,21.19745319637215
5685248,TEL-PPO,55.0,456,baseline,60.97018046909942,39.772727272727266,21.19745319637215
5685248,TEL-PPO,55.0,456,baseline,60.97018046909942,39.772727272727266,21.19745319637215
5689344,TEL-PPO,55.0,456,baseline,61.324392179958416,39.772727272727266,21.55166490723115
5689344,TEL-PPO,55.0,456,baseline,61.324392179958416,39.772727272727266,21.55166490723115
5689344,TEL-PPO,55.0,456,baseline,61.324392179958416,39.772727272727266,21.55166490723115
5693440,TEL-PPO,55.0,456,baseline,61.55403255857525,39.772727272727266,21.781305285847985
5693440,TEL-PPO,55.0,456,baseline,61.55403255857525,39.772727272727266,21.781305285847985
5693440,TEL-PPO,55.0,456,baseline,61.55403255857525,39.772727272727266,21.781305285847985
5697536,TEL-PPO,55.0,456,baseline,61.54183461144568,39.772727272727266,21.769107338718413
5697536,TEL-PPO,55.0,456,baseline,61.54183461144568,39.772727272727266,21.769107338718413
5697536,TEL-PPO,55.0,456,baseline,61.54183461144568,39.772727272727266,21.769107338718413
5701632,TEL-PPO,55.0,456,baseline,61.533756996970595,39.772727272727266,21.76102972424333
5701632,TEL-PPO,55.0,456,baseline,61.533756996970595,39.772727272727266,21.76102972424333
5701632,TEL-PPO,55.0,456,baseline,61.533756996970595,39.772727272727266,21.76102972424333
5705728,TEL-PPO,55.0,456,baseline,61.1891103181989,39.772727272727266,21.416383045471633
5705728,TEL-PPO,55.0,456,baseline,61.1891103181989,39.772727272727266,21.416383045471633
5705728,TEL-PPO,55.0,456,baseline,61.1891103181989,39.772727272727266,21.416383045471633
5709824,TEL-PPO,55.0,456,baseline,61.30796702438962,39.772727272727266,21.535239751662353
5709824,TEL-PPO,55.0,456,baseline,61.30796702438962,39.772727272727266,21.535239751662353
5709824,TEL-PPO,55.0,456,baseline,61.30796702438962,39.772727272727266,21.535239751662353
5713920,TEL-PPO,55.0,456,baseline,61.199214077554714,39.772727272727266,21.426486804827448
5713920,TEL-PPO,55.0,456,baseline,61.199214077554714,39.772727272727266,21.426486804827448
5713920,TEL-PPO,55.0,456,baseline,61.199214077554714,39.772727272727266,21.426486804827448
5718016,TEL-PPO,55.0,456,baseline,61.30871511436989,39.772727272727266,21.535987841642623
5718016,TEL-PPO,55.0,456,baseline,61.30871511436989,39.772727272727266,21.535987841642623
5718016,TEL-PPO,55.0,456,baseline,61.30871511436989,39.772727272727266,21.535987841642623
5722112,TEL-PPO,55.0,456,baseline,61.65232273517182,39.772727272727266,21.879595462444556
5722112,TEL-PPO,55.0,456,baseline,61.65232273517182,39.772727272727266,21.879595462444556
5722112,TEL-PPO,55.0,456,baseline,61.65232273517182,39.772727272727266,21.879595462444556
5726208,TEL-PPO,55.0,456,baseline,61.52820677543052,39.772727272727266,21.755479502703253
5726208,TEL-PPO,55.0,456,baseline,61.52820677543052,39.772727272727266,21.755479502703253
