step,method,q,seed,ablation,effort_mean,theoretical_effort
5701632,TEL-PPO,55.0,123,baseline_v2,60.72965950658531,39.772727272727266
5701632,TEL-PPO,55.0,123,baseline_v2,60.72965950658531,39.772727272727266
5705728,TEL-PPO,55.0,123,baseline_v2,60.82004739576948,39.772727272727266
5705728,TEL-PPO,55.0,123,baseline_v2,60.82004739576948,39.772727272727266
5705728,TEL-PPO,55.0,123,baseline_v2,60.82004739576948,39.772727272727266
5709824,TEL-PPO,55.0,123,baseline_v2,60.90403885534043,39.772727272727266
5709824,TEL-PPO,55.0,123,baseline_v2,60.90403885534043,39.772727272727266
5709824,TEL-PPO,55.0,123,baseline_v2,60.90403885534043,39.772727272727266
5713920,TEL-PPO,55.0,123,baseline_v2,60.91309333033864,39.772727272727266
5713920,TEL-PPO,55.0,123,baseline_v2,60.91309333033864,39.772727272727266
5713920,TEL-PPO,55.0,123,baseline_v2,60.91309333033864,39.772727272727266
5718016,TEL-PPO,55.0,123,baseline_v2,60.8899394259788,39.772727272727266
5718016,TEL-PPO,55.0,123,baseline_v2,60.8899394259788,39.772727272727266
5718016,TEL-PPO,55.0,123,baseline_v2,60.8899394259788,39.772727272727266
5722112,TEL-PPO,55.0,123,baseline_v2,60.70874624140552,39.772727272727266
5722112,TEL-PPO,55.0,123,baseline_v2,60.70874624140552,39.772727272727266
5722112,TEL-PPO,55.0,123,baseline_v2,60.70874624140552,39.772727272727266
5726208,TEL-PPO,55.0,123,baseline_v2,60.640625245869174,39.772727272727266
5726208,TEL-PPO,55.0,123,baseline_v2,60.640625245869174,39.772727272727266
5726208,TEL-PPO,55.0,123,baseline_v2,60.640625245869174,39.772727272727266
5730304,TEL-PPO,55.0,123,baseline_v2,60.890730903949574,39.772727272727266
5730304,TEL-PPO,55.0,123,baseline_v2,60.890730903949574,39.772727272727266
5730304,TEL-PPO,55.0,123,baseline_v2,60.890730903949574,39.772727272727266
5734400,TEL-PPO,55.0,123,baseline_v2,61.108847335912294,39.772727272727266
5734400,TEL-PPO,55.0,123,baseline_v2,61.108847335912294,39.772727272727266
5734400,TEL-PPO,55.0,123,baseline_v2,61.108847335912294,39.772727272727266
5738496,TEL-PPO,55.0,123,baseline_v2,61.36573528917506,39.772727272727266
5738496,TEL-PPO,55.0,123,baseline_v2,61.36573528917506,39.772727272727266
5738496,TEL-PPO,55.0,123,baseline_v2,61.36573528917506,39.772727272727266
5742592,TEL-PPO,55.0,123,baseline_v2,61.182701893616446,39.772727272727266
5742592,TEL-PPO,55.0,123,baseline_v2,61.182701893616446,39.772727272727266
5742592,TEL-PPO,55.0,123,baseline_v2,61.182701893616446,39.772727272727266
5746688,TEL-PPO,55.0,123,baseline_v2,61.328851203899895,39.772727272727266
5746688,TEL-PPO,55.0,123,baseline_v2,61.328851203899895,39.772727272727266
5746688,TEL-PPO,55.0,123,baseline_v2,61.328851203899895,39.772727272727266
5750784,TEL-PPO,55.0,123,baseline_v2,61.176843625958924,39.772727272727266
5750784,TEL-PPO,55.0,123,baseline_v2,61.176843625958924,39.772727272727266
5750784,TEL-PPO,55.0,123,baseline_v2,61.176843625958924,39.772727272727266
5754880,TEL-PPO,55.0,123,baseline_v2,61.28401367273181,39.772727272727266
5754880,TEL-PPO,55.0,123,baseline_v2,61.28401367273181,39.772727272727266
5754880,TEL-PPO,55.0,123,baseline_v2,61.28401367273181,39.772727272727266
5758976,TEL-PPO,55.0,123,baseline_v2,61.13744904194028,39.772727272727266
5758976,TEL-PPO,55.0,123,baseline_v2,61.13744904194028,39.772727272727266
5758976,TEL-PPO,55.0,123,baseline_v2,61.13744904194028,39.772727272727266
5763072,TEL-PPO,55.0,123,baseline_v2,60.915658724494364,39.772727272727266
5763072,TEL-PPO,55.0,123,baseline_v2,60.915658724494364,39.772727272727266
5763072,TEL-PPO,55.0,123,baseline_v2,60.915658724494364,39.772727272727266
5767168,TEL-PPO,55.0,123,baseline_v2,61.499344901181814,39.772727272727266
5767168,TEL-PPO,55.0,123,baseline_v2,61.499344901181814,39.772727272727266
5767168,TEL-PPO,55.0,123,baseline_v2,61.499344901181814,39.772727272727266
5771264,TEL-PPO,55.0,123,baseline_v2,60.5115396375768,39.772727272727266
5771264,TEL-PPO,55.0,123,baseline_v2,60.5115396375768,39.772727272727266
5771264,TEL-PPO,55.0,123,baseline_v2,60.5115396375768,39.772727272727266
5775360,TEL-PPO,55.0,123,baseline_v2,60.99799688719218,39.772727272727266
5775360,TEL-PPO,55.0,123,baseline_v2,60.99799688719218,39.772727272727266
5775360,TEL-PPO,55.0,123,baseline_v2,60.99799688719218,39.772727272727266
5779456,TEL-PPO,55.0,123,baseline_v2,60.92829634854574,39.772727272727266
5779456,TEL-PPO,55.0,123,baseline_v2,60.92829634854574,39.772727272727266
5779456,TEL-PPO,55.0,123,baseline_v2,60.92829634854574,39.772727272727266
5783552,TEL-PPO,55.0,123,baseline_v2,61.03320018341766,39.772727272727266
5783552,TEL-PPO,55.0,123,baseline_v2,61.03320018341766,39.772727272727266
5783552,TEL-PPO,55.0,123,baseline_v2,61.03320018341766,39.772727272727266
5787648,TEL-PPO,55.0,123,baseline_v2,60.99113178439445,39.772727272727266
5787648,TEL-PPO,55.0,123,baseline_v2,60.99113178439445,39.772727272727266
5787648,TEL-PPO,55.0,123,baseline_v2,60.99113178439445,39.772727272727266
5791744,TEL-PPO,55.0,123,baseline_v2,60.89540070202192,39.772727272727266
5791744,TEL-PPO,55.0,123,baseline_v2,60.89540070202192,39.772727272727266
5791744,TEL-PPO,55.0,123,baseline_v2,60.89540070202192,39.772727272727266
5795840,TEL-PPO,55.0,123,baseline_v2,60.841674662195146,39.772727272727266
5795840,TEL-PPO,55.0,123,baseline_v2,60.841674662195146,39.772727272727266
5795840,TEL-PPO,55.0,123,baseline_v2,60.841674662195146,39.772727272727266
5799936,TEL-PPO,55.0,123,baseline_v2,60.86615521041676,39.772727272727266
5799936,TEL-PPO,55.0,123,baseline_v2,60.86615521041676,39.772727272727266
5799936,TEL-PPO,55.0,123,baseline_v2,60.86615521041676,39.772727272727266
5804032,TEL-PPO,55.0,123,baseline_v2,61.281146684195846,39.772727272727266
5804032,TEL-PPO,55.0,123,baseline_v2,61.281146684195846,39.772727272727266
5804032,TEL-PPO,55.0,123,baseline_v2,61.281146684195846,39.772727272727266
5808128,TEL-PPO,55.0,123,baseline_v2,60.98388429172342,39.772727272727266
5808128,TEL-PPO,55.0,123,baseline_v2,60.98388429172342,39.772727272727266
5808128,TEL-PPO,55.0,123,baseline_v2,60.98388429172342,39.772727272727266
5812224,TEL-PPO,55.0,123,baseline_v2,61.62034319713711,39.772727272727266
5812224,TEL-PPO,55.0,123,baseline_v2,61.62034319713711,39.772727272727266
5812224,TEL-PPO,55.0,123,baseline_v2,61.62034319713711,39.772727272727266
5816320,TEL-PPO,55.0,123,baseline_v2,61.025534781161674,39.772727272727266
5816320,TEL-PPO,55.0,123,baseline_v2,61.025534781161674,39.772727272727266
5816320,TEL-PPO,55.0,123,baseline_v2,61.025534781161674,39.772727272727266
5820416,TEL-PPO,55.0,123,baseline_v2,60.60229579266165,39.772727272727266
5820416,TEL-PPO,55.0,123,baseline_v2,60.60229579266165,39.772727272727266
5820416,TEL-PPO,55.0,123,baseline_v2,60.60229579266165,39.772727272727266
5824512,TEL-PPO,55.0,123,baseline_v2,60.835093459580065,39.772727272727266
5824512,TEL-PPO,55.0,123,baseline_v2,60.835093459580065,39.772727272727266
5824512,TEL-PPO,55.0,123,baseline_v2,60.835093459580065,39.772727272727266
5828608,TEL-PPO,55.0,123,baseline_v2,60.99488040152933,39.772727272727266
5828608,TEL-PPO,55.0,123,baseline_v2,60.99488040152933,39.772727272727266
5828608,TEL-PPO,55.0,123,baseline_v2,60.99488040152933,39.772727272727266
5832704,TEL-PPO,55.0,123,baseline_v2,60.957241374068005,39.772727272727266
5832704,TEL-PPO,55.0,123,baseline_v2,60.957241374068005,39.772727272727266
5832704,TEL-PPO,55.0,123,baseline_v2,60.957241374068005,39.772727272727266
5836800,TEL-PPO,55.0,123,baseline_v2,61.2963910670951,39.772727272727266
5836800,TEL-PPO,55.0,123,baseline_v2,61.2963910670951,39.772727272727266
5836800,TEL-PPO,55.0,123,baseline_v2,61.2963910670951,39.772727272727266
5840896,TEL-PPO,55.0,123,baseline_v2,61.19177942024544,39.772727272727266
5840896,TEL-PPO,55.0,123,baseline_v2,61.19177942024544,39.772727272727266
5840896,TEL-PPO,55.0,123,baseline_v2,61.19177942024544,39.772727272727266
5844992,TEL-PPO,55.0,123,baseline_v2,61.477332773152675,39.772727272727266
5844992,TEL-PPO,55.0,123,baseline_v2,61.477332773152675,39.772727272727266
5844992,TEL-PPO,55.0,123,baseline_v2,61.477332773152675,39.772727272727266
5849088,TEL-PPO,55.0,123,baseline_v2,61.43928369600332,39.772727272727266
5849088,TEL-PPO,55.0,123,baseline_v2,61.43928369600332,39.772727272727266
5849088,TEL-PPO,55.0,123,baseline_v2,61.43928369600332,39.772727272727266
5853184,TEL-PPO,55.0,123,baseline_v2,61.188619988970444,39.772727272727266
5853184,TEL-PPO,55.0,123,baseline_v2,61.188619988970444,39.772727272727266
5853184,TEL-PPO,55.0,123,baseline_v2,61.188619988970444,39.772727272727266
5857280,TEL-PPO,55.0,123,baseline_v2,60.89226805651564,39.772727272727266
5857280,TEL-PPO,55.0,123,baseline_v2,60.89226805651564,39.772727272727266
5857280,TEL-PPO,55.0,123,baseline_v2,60.89226805651564,39.772727272727266
5861376,TEL-PPO,55.0,123,baseline_v2,61.05047555593771,39.772727272727266
5861376,TEL-PPO,55.0,123,baseline_v2,61.05047555593771,39.772727272727266
5861376,TEL-PPO,55.0,123,baseline_v2,61.05047555593771,39.772727272727266
5865472,TEL-PPO,55.0,123,baseline_v2,60.88980520190669,39.772727272727266
5865472,TEL-PPO,55.0,123,baseline_v2,60.88980520190669,39.772727272727266
5865472,TEL-PPO,55.0,123,baseline_v2,60.88980520190669,39.772727272727266
5869568,TEL-PPO,55.0,123,baseline_v2,61.30229535093528,39.772727272727266
5869568,TEL-PPO,55.0,123,baseline_v2,61.30229535093528,39.772727272727266
5869568,TEL-PPO,55.0,123,baseline_v2,61.30229535093528,39.772727272727266
5873664,TEL-PPO,55.0,123,baseline_v2,60.94882256956764,39.772727272727266
5873664,TEL-PPO,55.0,123,baseline_v2,60.94882256956764,39.772727272727266
5873664,TEL-PPO,55.0,123,baseline_v2,60.94882256956764,39.772727272727266
5877760,TEL-PPO,55.0,123,baseline_v2,61.0125828804448,39.772727272727266
5877760,TEL-PPO,55.0,123,baseline_v2,61.0125828804448,39.772727272727266
5877760,TEL-PPO,55.0,123,baseline_v2,61.0125828804448,39.772727272727266
5881856,TEL-PPO,55.0,123,baseline_v2,60.98842201242226,39.772727272727266
5881856,TEL-PPO,55.0,123,baseline_v2,60.98842201242226,39.772727272727266
5881856,TEL-PPO,55.0,123,baseline_v2,60.98842201242226,39.772727272727266
5885952,TEL-PPO,55.0,123,baseline_v2,60.98239909904078,39.772727272727266
5885952,TEL-PPO,55.0,123,baseline_v2,60.98239909904078,39.772727272727266
5885952,TEL-PPO,55.0,123,baseline_v2,60.98239909904078,39.772727272727266
5890048,TEL-PPO,55.0,123,baseline_v2,60.605647181160734,39.772727272727266
5890048,TEL-PPO,55.0,123,baseline_v2,60.605647181160734,39.772727272727266
5890048,TEL-PPO,55.0,123,baseline_v2,60.605647181160734,39.772727272727266
5894144,TEL-PPO,55.0,123,baseline_v2,60.80961836921057,39.772727272727266
5894144,TEL-PPO,55.0,123,baseline_v2,60.80961836921057,39.772727272727266
5894144,TEL-PPO,55.0,123,baseline_v2,60.80961836921057,39.772727272727266
5898240,TEL-PPO,55.0,123,baseline_v2,60.920192821416975,39.772727272727266
5898240,TEL-PPO,55.0,123,baseline_v2,60.920192821416975,39.772727272727266
5898240,TEL-PPO,55.0,123,baseline_v2,60.920192821416975,39.772727272727266
5902336,TEL-PPO,55.0,123,baseline_v2,61.05276735965164,39.772727272727266
5902336,TEL-PPO,55.0,123,baseline_v2,61.05276735965164,39.772727272727266
5902336,TEL-PPO,55.0,123,baseline_v2,61.05276735965164,39.772727272727266
5906432,TEL-PPO,55.0,123,baseline_v2,60.86672561569148,39.772727272727266
5906432,TEL-PPO,55.0,123,baseline_v2,60.86672561569148,39.772727272727266
5906432,TEL-PPO,55.0,123,baseline_v2,60.86672561569148,39.772727272727266
5910528,TEL-PPO,55.0,123,baseline_v2,60.9415110107511,39.772727272727266
5910528,TEL-PPO,55.0,123,baseline_v2,60.9415110107511,39.772727272727266
5910528,TEL-PPO,55.0,123,baseline_v2,60.9415110107511,39.772727272727266
5914624,TEL-PPO,55.0,123,baseline_v2,61.09106905525546,39.772727272727266
5914624,TEL-PPO,55.0,123,baseline_v2,61.09106905525546,39.772727272727266
5914624,TEL-PPO,55.0,123,baseline_v2,61.09106905525546,39.772727272727266
5918720,TEL-PPO,55.0,123,baseline_v2,60.94544825609766,39.772727272727266
5918720,TEL-PPO,55.0,123,baseline_v2,60.94544825609766,39.772727272727266
5918720,TEL-PPO,55.0,123,baseline_v2,60.94544825609766,39.772727272727266
5922816,TEL-PPO,55.0,123,baseline_v2,61.278805983718485,39.772727272727266
5922816,TEL-PPO,55.0,123,baseline_v2,61.278805983718485,39.772727272727266
5922816,TEL-PPO,55.0,123,baseline_v2,61.278805983718485,39.772727272727266
5926912,TEL-PPO,55.0,123,baseline_v2,61.547599306795775,39.772727272727266
5926912,TEL-PPO,55.0,123,baseline_v2,61.547599306795775,39.772727272727266
5926912,TEL-PPO,55.0,123,baseline_v2,61.547599306795775,39.772727272727266
5931008,TEL-PPO,55.0,123,baseline_v2,61.15830007893965,39.772727272727266
5931008,TEL-PPO,55.0,123,baseline_v2,61.15830007893965,39.772727272727266
5931008,TEL-PPO,55.0,123,baseline_v2,61.15830007893965,39.772727272727266
5935104,TEL-PPO,55.0,123,baseline_v2,60.84720231918618,39.772727272727266
5935104,TEL-PPO,55.0,123,baseline_v2,60.84720231918618,39.772727272727266
5935104,TEL-PPO,55.0,123,baseline_v2,60.84720231918618,39.772727272727266
5939200,TEL-PPO,55.0,123,baseline_v2,61.06334040965892,39.772727272727266
5939200,TEL-PPO,55.0,123,baseline_v2,61.06334040965892,39.772727272727266
5939200,TEL-PPO,55.0,123,baseline_v2,61.06334040965892,39.772727272727266
5943296,TEL-PPO,55.0,123,baseline_v2,61.166903567966,39.772727272727266
5943296,TEL-PPO,55.0,123,baseline_v2,61.166903567966,39.772727272727266
5943296,TEL-PPO,55.0,123,baseline_v2,61.166903567966,39.772727272727266
5947392,TEL-PPO,55.0,123,baseline_v2,60.964834210462875,39.772727272727266
5947392,TEL-PPO,55.0,123,baseline_v2,60.964834210462875,39.772727272727266
5947392,TEL-PPO,55.0,123,baseline_v2,60.964834210462875,39.772727272727266
5951488,TEL-PPO,55.0,123,baseline_v2,60.61430389247836,39.772727272727266
5951488,TEL-PPO,55.0,123,baseline_v2,60.61430389247836,39.772727272727266
5951488,TEL-PPO,55.0,123,baseline_v2,60.61430389247836,39.772727272727266
5955584,TEL-PPO,55.0,123,baseline_v2,60.751356467604666,39.772727272727266
5955584,TEL-PPO,55.0,123,baseline_v2,60.751356467604666,39.772727272727266
5955584,TEL-PPO,55.0,123,baseline_v2,60.751356467604666,39.772727272727266
5959680,TEL-PPO,55.0,123,baseline_v2,60.67617731029169,39.772727272727266
5959680,TEL-PPO,55.0,123,baseline_v2,60.67617731029169,39.772727272727266
5959680,TEL-PPO,55.0,123,baseline_v2,60.67617731029169,39.772727272727266
5963776,TEL-PPO,55.0,123,baseline_v2,60.95909855142235,39.772727272727266
5963776,TEL-PPO,55.0,123,baseline_v2,60.95909855142235,39.772727272727266
5963776,TEL-PPO,55.0,123,baseline_v2,60.95909855142235,39.772727272727266
5967872,TEL-PPO,55.0,123,baseline_v2,60.59606253262606,39.772727272727266
5967872,TEL-PPO,55.0,123,baseline_v2,60.59606253262606,39.772727272727266
5967872,TEL-PPO,55.0,123,baseline_v2,60.59606253262606,39.772727272727266
5971968,TEL-PPO,55.0,123,baseline_v2,60.99754180666058,39.772727272727266
5971968,TEL-PPO,55.0,123,baseline_v2,60.99754180666058,39.772727272727266
5971968,TEL-PPO,55.0,123,baseline_v2,60.99754180666058,39.772727272727266
5976064,TEL-PPO,55.0,123,baseline_v2,60.91611144179478,39.772727272727266
5976064,TEL-PPO,55.0,123,baseline_v2,60.91611144179478,39.772727272727266
5976064,TEL-PPO,55.0,123,baseline_v2,60.91611144179478,39.772727272727266
5980160,TEL-PPO,55.0,123,baseline_v2,60.580687732901396,39.772727272727266
5980160,TEL-PPO,55.0,123,baseline_v2,60.580687732901396,39.772727272727266
5980160,TEL-PPO,55.0,123,baseline_v2,60.580687732901396,39.772727272727266
5984256,TEL-PPO,55.0,123,baseline_v2,60.77312482846902,39.772727272727266
5984256,TEL-PPO,55.0,123,baseline_v2,60.77312482846902,39.772727272727266
5984256,TEL-PPO,55.0,123,baseline_v2,60.77312482846902,39.772727272727266
5988352,TEL-PPO,55.0,123,baseline_v2,61.009737688582334,39.772727272727266
5988352,TEL-PPO,55.0,123,baseline_v2,61.009737688582334,39.772727272727266
5988352,TEL-PPO,55.0,123,baseline_v2,61.009737688582334,39.772727272727266
5992448,TEL-PPO,55.0,123,baseline_v2,60.738621134310904,39.772727272727266
5992448,TEL-PPO,55.0,123,baseline_v2,60.738621134310904,39.772727272727266
5992448,TEL-PPO,55.0,123,baseline_v2,60.738621134310904,39.772727272727266
5996544,TEL-PPO,55.0,123,baseline_v2,60.83177675353362,39.772727272727266
5996544,TEL-PPO,55.0,123,baseline_v2,60.83177675353362,39.772727272727266
5996544,TEL-PPO,55.0,123,baseline_v2,60.83177675353362,39.772727272727266
6000640,TEL-PPO,55.0,123,baseline_v2,61.15388833079487,39.772727272727266
6000640,TEL-PPO,55.0,123,baseline_v2,61.15388833079487,39.772727272727266
6000640,TEL-PPO,55.0,123,baseline_v2,61.15388833079487,39.772727272727266
6004736,TEL-PPO,55.0,123,baseline_v2,61.041188684292116,39.772727272727266
6004736,TEL-PPO,55.0,123,baseline_v2,61.041188684292116,39.772727272727266
6004736,TEL-PPO,55.0,123,baseline_v2,61.041188684292116,39.772727272727266
6008832,TEL-PPO,55.0,123,baseline_v2,61.17030715476721,39.772727272727266
6008832,TEL-PPO,55.0,123,baseline_v2,61.17030715476721,39.772727272727266
6008832,TEL-PPO,55.0,123,baseline_v2,61.17030715476721,39.772727272727266
6012928,TEL-PPO,55.0,123,baseline_v2,61.04249966563653,39.772727272727266
6012928,TEL-PPO,55.0,123,baseline_v2,61.04249966563653,39.772727272727266
6012928,TEL-PPO,55.0,123,baseline_v2,61.04249966563653,39.772727272727266
6017024,TEL-PPO,55.0,123,baseline_v2,60.916175277437965,39.772727272727266
6017024,TEL-PPO,55.0,123,baseline_v2,60.916175277437965,39.772727272727266
6017024,TEL-PPO,55.0,123,baseline_v2,60.916175277437965,39.772727272727266
6021120,TEL-PPO,55.0,123,baseline_v2,60.92864051135252,39.772727272727266
6021120,TEL-PPO,55.0,123,baseline_v2,60.92864051135252,39.772727272727266
6021120,TEL-PPO,55.0,123,baseline_v2,60.92864051135252,39.772727272727266
6025216,TEL-PPO,55.0,123,baseline_v2,60.72334799403323,39.772727272727266
6025216,TEL-PPO,55.0,123,baseline_v2,60.72334799403323,39.772727272727266
6025216,TEL-PPO,55.0,123,baseline_v2,60.72334799403323,39.772727272727266
6029312,TEL-PPO,55.0,123,baseline_v2,60.94488847628242,39.772727272727266
6029312,TEL-PPO,55.0,123,baseline_v2,60.94488847628242,39.772727272727266
6029312,TEL-PPO,55.0,123,baseline_v2,60.94488847628242,39.772727272727266
6033408,TEL-PPO,55.0,123,baseline_v2,61.231789213139436,39.772727272727266
6033408,TEL-PPO,55.0,123,baseline_v2,61.231789213139436,39.772727272727266
6033408,TEL-PPO,55.0,123,baseline_v2,61.231789213139436,39.772727272727266
6037504,TEL-PPO,55.0,123,baseline_v2,61.06920896004897,39.772727272727266
6037504,TEL-PPO,55.0,123,baseline_v2,61.06920896004897,39.772727272727266
6037504,TEL-PPO,55.0,123,baseline_v2,61.06920896004897,39.772727272727266
6041600,TEL-PPO,55.0,123,baseline_v2,60.782953566405894,39.772727272727266
6041600,TEL-PPO,55.0,123,baseline_v2,60.782953566405894,39.772727272727266
6041600,TEL-PPO,55.0,123,baseline_v2,60.782953566405894,39.772727272727266
6045696,TEL-PPO,55.0,123,baseline_v2,60.90687143895768,39.772727272727266
6045696,TEL-PPO,55.0,123,baseline_v2,60.90687143895768,39.772727272727266
6045696,TEL-PPO,55.0,123,baseline_v2,60.90687143895768,39.772727272727266
6049792,TEL-PPO,55.0,123,baseline_v2,60.859240793623044,39.772727272727266
6049792,TEL-PPO,55.0,123,baseline_v2,60.859240793623044,39.772727272727266
6049792,TEL-PPO,55.0,123,baseline_v2,60.859240793623044,39.772727272727266
6053888,TEL-PPO,55.0,123,baseline_v2,61.51700421422714,39.772727272727266
6053888,TEL-PPO,55.0,123,baseline_v2,61.51700421422714,39.772727272727266
6053888,TEL-PPO,55.0,123,baseline_v2,61.51700421422714,39.772727272727266
6057984,TEL-PPO,55.0,123,baseline_v2,60.903028686065255,39.772727272727266
6057984,TEL-PPO,55.0,123,baseline_v2,60.903028686065255,39.772727272727266
6057984,TEL-PPO,55.0,123,baseline_v2,60.903028686065255,39.772727272727266
6062080,TEL-PPO,55.0,123,baseline_v2,60.697943367995265,39.772727272727266
6062080,TEL-PPO,55.0,123,baseline_v2,60.697943367995265,39.772727272727266
6062080,TEL-PPO,55.0,123,baseline_v2,60.697943367995265,39.772727272727266
6066176,TEL-PPO,55.0,123,baseline_v2,61.30165646411479,39.772727272727266
6066176,TEL-PPO,55.0,123,baseline_v2,61.30165646411479,39.772727272727266
6066176,TEL-PPO,55.0,123,baseline_v2,61.30165646411479,39.772727272727266
6070272,TEL-PPO,55.0,123,baseline_v2,61.15410050842908,39.772727272727266
6070272,TEL-PPO,55.0,123,baseline_v2,61.15410050842908,39.772727272727266
6070272,TEL-PPO,55.0,123,baseline_v2,61.15410050842908,39.772727272727266
6074368,TEL-PPO,55.0,123,baseline_v2,60.90999379288401,39.772727272727266
6074368,TEL-PPO,55.0,123,baseline_v2,60.90999379288401,39.772727272727266
6074368,TEL-PPO,55.0,123,baseline_v2,60.90999379288401,39.772727272727266
6078464,TEL-PPO,55.0,123,baseline_v2,61.06475385557861,39.772727272727266
6078464,TEL-PPO,55.0,123,baseline_v2,61.06475385557861,39.772727272727266
6078464,TEL-PPO,55.0,123,baseline_v2,61.06475385557861,39.772727272727266
6082560,TEL-PPO,55.0,123,baseline_v2,61.127985815983365,39.772727272727266
6082560,TEL-PPO,55.0,123,baseline_v2,61.127985815983365,39.772727272727266
6082560,TEL-PPO,55.0,123,baseline_v2,61.127985815983365,39.772727272727266
6086656,TEL-PPO,55.0,123,baseline_v2,61.00688216323032,39.772727272727266
6086656,TEL-PPO,55.0,123,baseline_v2,61.00688216323032,39.772727272727266
6086656,TEL-PPO,55.0,123,baseline_v2,61.00688216323032,39.772727272727266
6090752,TEL-PPO,55.0,123,baseline_v2,61.25984462210907,39.772727272727266
6090752,TEL-PPO,55.0,123,baseline_v2,61.25984462210907,39.772727272727266
6090752,TEL-PPO,55.0,123,baseline_v2,61.25984462210907,39.772727272727266
6094848,TEL-PPO,55.0,123,baseline_v2,60.94599281344557,39.772727272727266
6094848,TEL-PPO,55.0,123,baseline_v2,60.94599281344557,39.772727272727266
6094848,TEL-PPO,55.0,123,baseline_v2,60.94599281344557,39.772727272727266
6098944,TEL-PPO,55.0,123,baseline_v2,60.96571367001164,39.772727272727266
6098944,TEL-PPO,55.0,123,baseline_v2,60.96571367001164,39.772727272727266
6098944,TEL-PPO,55.0,123,baseline_v2,60.96571367001164,39.772727272727266
6103040,TEL-PPO,55.0,123,baseline_v2,60.931659007444985,39.772727272727266
6103040,TEL-PPO,55.0,123,baseline_v2,60.931659007444985,39.772727272727266
6103040,TEL-PPO,55.0,123,baseline_v2,60.931659007444985,39.772727272727266
6107136,TEL-PPO,55.0,123,baseline_v2,60.78083949768916,39.772727272727266
6107136,TEL-PPO,55.0,123,baseline_v2,60.78083949768916,39.772727272727266
6107136,TEL-PPO,55.0,123,baseline_v2,60.78083949768916,39.772727272727266
6111232,TEL-PPO,55.0,123,baseline_v2,61.07737822597851,39.772727272727266
6111232,TEL-PPO,55.0,123,baseline_v2,61.07737822597851,39.772727272727266
6111232,TEL-PPO,55.0,123,baseline_v2,61.07737822597851,39.772727272727266
6115328,TEL-PPO,55.0,123,baseline_v2,60.87043395917867,39.772727272727266
6115328,TEL-PPO,55.0,123,baseline_v2,60.87043395917867,39.772727272727266
6115328,TEL-PPO,55.0,123,baseline_v2,60.87043395917867,39.772727272727266
6119424,TEL-PPO,55.0,123,baseline_v2,60.907471423503026,39.772727272727266
6119424,TEL-PPO,55.0,123,baseline_v2,60.907471423503026,39.772727272727266
6119424,TEL-PPO,55.0,123,baseline_v2,60.907471423503026,39.772727272727266
6123520,TEL-PPO,55.0,123,baseline_v2,61.394313217606324,39.772727272727266
6123520,TEL-PPO,55.0,123,baseline_v2,61.394313217606324,39.772727272727266
6123520,TEL-PPO,55.0,123,baseline_v2,61.394313217606324,39.772727272727266
6127616,TEL-PPO,55.0,123,baseline_v2,61.21853381441909,39.772727272727266
6127616,TEL-PPO,55.0,123,baseline_v2,61.21853381441909,39.772727272727266
6127616,TEL-PPO,55.0,123,baseline_v2,61.21853381441909,39.772727272727266
6131712,TEL-PPO,55.0,123,baseline_v2,61.433217107318285,39.772727272727266
6131712,TEL-PPO,55.0,123,baseline_v2,61.433217107318285,39.772727272727266
6131712,TEL-PPO,55.0,123,baseline_v2,61.433217107318285,39.772727272727266
6135808,TEL-PPO,55.0,123,baseline_v2,61.19924585893753,39.772727272727266
6135808,TEL-PPO,55.0,123,baseline_v2,61.19924585893753,39.772727272727266
6135808,TEL-PPO,55.0,123,baseline_v2,61.19924585893753,39.772727272727266
6139904,TEL-PPO,55.0,123,baseline_v2,61.07570620859036,39.772727272727266
6139904,TEL-PPO,55.0,123,baseline_v2,61.07570620859036,39.772727272727266
6139904,TEL-PPO,55.0,123,baseline_v2,61.07570620859036,39.772727272727266
0,TEL-PPO,55.0,123,baseline,117.45492139738067,39.772727272727266
0,TEL-PPO,55.0,123,baseline,117.45492139738067,39.772727272727266
0,TEL-PPO,55.0,123,baseline,117.45492139738067,39.772727272727266
4096,TEL-PPO,55.0,123,baseline,115.51837545167638,39.772727272727266
4096,TEL-PPO,55.0,123,baseline,115.51837545167638,39.772727272727266
4096,TEL-PPO,55.0,123,baseline,115.51837545167638,39.772727272727266
8192,TEL-PPO,55.0,123,baseline,113.46483685728168,39.772727272727266
8192,TEL-PPO,55.0,123,baseline,113.46483685728168,39.772727272727266
8192,TEL-PPO,55.0,123,baseline,113.46483685728168,39.772727272727266
12288,TEL-PPO,55.0,123,baseline,110.86544446181489,39.772727272727266
12288,TEL-PPO,55.0,123,baseline,110.86544446181489,39.772727272727266
12288,TEL-PPO,55.0,123,baseline,110.86544446181489,39.772727272727266
16384,TEL-PPO,55.0,123,baseline,108.56352472305329,39.772727272727266
16384,TEL-PPO,55.0,123,baseline,108.56352472305329,39.772727272727266
16384,TEL-PPO,55.0,123,baseline,108.56352472305329,39.772727272727266
20480,TEL-PPO,55.0,123,baseline,106.1684356154874,39.772727272727266
20480,TEL-PPO,55.0,123,baseline,106.1684356154874,39.772727272727266
20480,TEL-PPO,55.0,123,baseline,106.1684356154874,39.772727272727266
24576,TEL-PPO,55.0,123,baseline,103.9290503989906,39.772727272727266
