step,method,q,seed,ablation,approx_kl,mean_kl_window
425984,TEL-PPO,25.0,1024,baseline,-0.00273895263671875,
430080,TEL-PPO,25.0,1024,baseline,0.005828857421875,
430080,TEL-PPO,25.0,1024,baseline,0.005828857421875,
430080,TEL-PPO,25.0,1024,baseline,0.005828857421875,
434176,TEL-PPO,25.0,1024,baseline,0.0056552886962890625,
434176,TEL-PPO,25.0,1024,baseline,0.0056552886962890625,
434176,TEL-PPO,25.0,1024,baseline,0.0056552886962890625,
438272,TEL-PPO,25.0,1024,baseline,0.008819580078125,
438272,TEL-PPO,25.0,1024,baseline,0.008819580078125,
438272,TEL-PPO,25.0,1024,baseline,0.008819580078125,
442368,TEL-PPO,25.0,1024,baseline,0.006542205810546875,
442368,TEL-PPO,25.0,1024,baseline,0.006542205810546875,
442368,TEL-PPO,25.0,1024,baseline,0.006542205810546875,
446464,TEL-PPO,25.0,1024,baseline,0.0156402587890625,
446464,TEL-PPO,25.0,1024,baseline,0.0156402587890625,
446464,TEL-PPO,25.0,1024,baseline,0.0156402587890625,
450560,TEL-PPO,25.0,1024,baseline,0.015570068359375,
450560,TEL-PPO,25.0,1024,baseline,0.015570068359375,
450560,TEL-PPO,25.0,1024,baseline,0.015570068359375,
454656,TEL-PPO,25.0,1024,baseline,0.007293701171875,
454656,TEL-PPO,25.0,1024,baseline,0.007293701171875,
454656,TEL-PPO,25.0,1024,baseline,0.007293701171875,
458752,TEL-PPO,25.0,1024,baseline,0.010799407958984375,
458752,TEL-PPO,25.0,1024,baseline,0.010799407958984375,
458752,TEL-PPO,25.0,1024,baseline,0.010799407958984375,
462848,TEL-PPO,25.0,1024,baseline,0.01903533935546875,
462848,TEL-PPO,25.0,1024,baseline,0.01903533935546875,
462848,TEL-PPO,25.0,1024,baseline,0.01903533935546875,
466944,TEL-PPO,25.0,1024,baseline,0.003314971923828125,
466944,TEL-PPO,25.0,1024,baseline,0.003314971923828125,
466944,TEL-PPO,25.0,1024,baseline,0.003314971923828125,
471040,TEL-PPO,25.0,1024,baseline,-0.0059833526611328125,
471040,TEL-PPO,25.0,1024,baseline,-0.0059833526611328125,
471040,TEL-PPO,25.0,1024,baseline,-0.0059833526611328125,
475136,TEL-PPO,25.0,1024,baseline,-0.0008640289306640625,
475136,TEL-PPO,25.0,1024,baseline,-0.0008640289306640625,
475136,TEL-PPO,25.0,1024,baseline,-0.0008640289306640625,
479232,TEL-PPO,25.0,1024,baseline,0.010852813720703125,
479232,TEL-PPO,25.0,1024,baseline,0.010852813720703125,
479232,TEL-PPO,25.0,1024,baseline,0.010852813720703125,
483328,TEL-PPO,25.0,1024,baseline,0.0031890869140625,
483328,TEL-PPO,25.0,1024,baseline,0.0031890869140625,
483328,TEL-PPO,25.0,1024,baseline,0.0031890869140625,0.006817073822021484
487424,TEL-PPO,25.0,1024,baseline,0.007588704427083333,
487424,TEL-PPO,25.0,1024,baseline,0.007588704427083333,
487424,TEL-PPO,25.0,1024,baseline,0.007588704427083333,
491520,TEL-PPO,25.0,1024,baseline,0.00751495361328125,
491520,TEL-PPO,25.0,1024,baseline,0.00751495361328125,
491520,TEL-PPO,25.0,1024,baseline,0.00751495361328125,
495616,TEL-PPO,25.0,1024,baseline,-0.022800445556640625,
495616,TEL-PPO,25.0,1024,baseline,-0.022800445556640625,
495616,TEL-PPO,25.0,1024,baseline,-0.022800445556640625,
499712,TEL-PPO,25.0,1024,baseline,0.035837809244791664,
499712,TEL-PPO,25.0,1024,baseline,0.035837809244791664,
499712,TEL-PPO,25.0,1024,baseline,0.035837809244791664,
503808,TEL-PPO,25.0,1024,baseline,0.012895856584821428,
503808,TEL-PPO,25.0,1024,baseline,0.012895856584821428,
503808,TEL-PPO,25.0,1024,baseline,0.012895856584821428,
507904,TEL-PPO,25.0,1024,baseline,0.0153045654296875,
507904,TEL-PPO,25.0,1024,baseline,0.0153045654296875,
507904,TEL-PPO,25.0,1024,baseline,0.0153045654296875,
512000,TEL-PPO,25.0,1024,baseline,0.010637919108072916,
512000,TEL-PPO,25.0,1024,baseline,0.010637919108072916,
512000,TEL-PPO,25.0,1024,baseline,0.010637919108072916,
516096,TEL-PPO,25.0,1024,baseline,0.0022983551025390625,
516096,TEL-PPO,25.0,1024,baseline,0.0022983551025390625,
516096,TEL-PPO,25.0,1024,baseline,0.0022983551025390625,
520192,TEL-PPO,25.0,1024,baseline,-0.0005283355712890625,
520192,TEL-PPO,25.0,1024,baseline,-0.0005283355712890625,
520192,TEL-PPO,25.0,1024,baseline,-0.0005283355712890625,
524288,TEL-PPO,25.0,1024,baseline,0.014188766479492188,
524288,TEL-PPO,25.0,1024,baseline,0.014188766479492188,
524288,TEL-PPO,25.0,1024,baseline,0.014188766479492188,
528384,TEL-PPO,25.0,1024,baseline,0.010439191545758928,
528384,TEL-PPO,25.0,1024,baseline,0.010439191545758928,
528384,TEL-PPO,25.0,1024,baseline,0.010439191545758928,
532480,TEL-PPO,25.0,1024,baseline,0.007832845052083334,
532480,TEL-PPO,25.0,1024,baseline,0.007832845052083334,
532480,TEL-PPO,25.0,1024,baseline,0.007832845052083334,
536576,TEL-PPO,25.0,1024,baseline,0.00261688232421875,
536576,TEL-PPO,25.0,1024,baseline,0.00261688232421875,
536576,TEL-PPO,25.0,1024,baseline,0.00261688232421875,
540672,TEL-PPO,25.0,1024,baseline,0.0250244140625,
540672,TEL-PPO,25.0,1024,baseline,0.0250244140625,
540672,TEL-PPO,25.0,1024,baseline,0.0250244140625,
544768,TEL-PPO,25.0,1024,baseline,0.017486572265625,
544768,TEL-PPO,25.0,1024,baseline,0.017486572265625,
544768,TEL-PPO,25.0,1024,baseline,0.017486572265625,
548864,TEL-PPO,25.0,1024,baseline,-0.0016880035400390625,
548864,TEL-PPO,25.0,1024,baseline,-0.0016880035400390625,
548864,TEL-PPO,25.0,1024,baseline,-0.0016880035400390625,
552960,TEL-PPO,25.0,1024,baseline,0.03171348571777344,
552960,TEL-PPO,25.0,1024,baseline,0.03171348571777344,
552960,TEL-PPO,25.0,1024,baseline,0.03171348571777344,
557056,TEL-PPO,25.0,1024,baseline,0.0199432373046875,
557056,TEL-PPO,25.0,1024,baseline,0.0199432373046875,
557056,TEL-PPO,25.0,1024,baseline,0.0199432373046875,
561152,TEL-PPO,25.0,1024,baseline,0.004619598388671875,
561152,TEL-PPO,25.0,1024,baseline,0.004619598388671875,
561152,TEL-PPO,25.0,1024,baseline,0.004619598388671875,
565248,TEL-PPO,25.0,1024,baseline,0.020015716552734375,
565248,TEL-PPO,25.0,1024,baseline,0.020015716552734375,
565248,TEL-PPO,25.0,1024,baseline,0.020015716552734375,0.01104710442679269
569344,TEL-PPO,25.0,1024,baseline,0.0043659210205078125,
569344,TEL-PPO,25.0,1024,baseline,0.0043659210205078125,
569344,TEL-PPO,25.0,1024,baseline,0.0043659210205078125,
573440,TEL-PPO,25.0,1024,baseline,0.00786590576171875,
573440,TEL-PPO,25.0,1024,baseline,0.00786590576171875,
573440,TEL-PPO,25.0,1024,baseline,0.00786590576171875,
577536,TEL-PPO,25.0,1024,baseline,0.0094757080078125,
577536,TEL-PPO,25.0,1024,baseline,0.0094757080078125,
577536,TEL-PPO,25.0,1024,baseline,0.0094757080078125,
581632,TEL-PPO,25.0,1024,baseline,0.00156402587890625,
581632,TEL-PPO,25.0,1024,baseline,0.00156402587890625,
581632,TEL-PPO,25.0,1024,baseline,0.00156402587890625,
585728,TEL-PPO,25.0,1024,baseline,0.01343536376953125,
585728,TEL-PPO,25.0,1024,baseline,0.01343536376953125,
585728,TEL-PPO,25.0,1024,baseline,0.01343536376953125,
589824,TEL-PPO,25.0,1024,baseline,0.000728607177734375,
589824,TEL-PPO,25.0,1024,baseline,0.000728607177734375,
589824,TEL-PPO,25.0,1024,baseline,0.000728607177734375,
593920,TEL-PPO,25.0,1024,baseline,-0.0031185150146484375,
593920,TEL-PPO,25.0,1024,baseline,-0.0031185150146484375,
593920,TEL-PPO,25.0,1024,baseline,-0.0031185150146484375,
598016,TEL-PPO,25.0,1024,baseline,0.016958236694335938,
598016,TEL-PPO,25.0,1024,baseline,0.016958236694335938,
598016,TEL-PPO,25.0,1024,baseline,0.016958236694335938,
602112,TEL-PPO,25.0,1024,baseline,0.01956939697265625,
602112,TEL-PPO,25.0,1024,baseline,0.01956939697265625,
602112,TEL-PPO,25.0,1024,baseline,0.01956939697265625,
606208,TEL-PPO,25.0,1024,baseline,0.0010509490966796875,
606208,TEL-PPO,25.0,1024,baseline,0.0010509490966796875,
606208,TEL-PPO,25.0,1024,baseline,0.0010509490966796875,
610304,TEL-PPO,25.0,1024,baseline,-0.004140218098958333,
610304,TEL-PPO,25.0,1024,baseline,-0.004140218098958333,
610304,TEL-PPO,25.0,1024,baseline,-0.004140218098958333,
614400,TEL-PPO,25.0,1024,baseline,0.0070095062255859375,
614400,TEL-PPO,25.0,1024,baseline,0.0070095062255859375,
614400,TEL-PPO,25.0,1024,baseline,0.0070095062255859375,
618496,TEL-PPO,25.0,1024,baseline,0.016642252604166668,
618496,TEL-PPO,25.0,1024,baseline,0.016642252604166668,
618496,TEL-PPO,25.0,1024,baseline,0.016642252604166668,
622592,TEL-PPO,25.0,1024,baseline,0.006317138671875,
622592,TEL-PPO,25.0,1024,baseline,0.006317138671875,
622592,TEL-PPO,25.0,1024,baseline,0.006317138671875,
626688,TEL-PPO,25.0,1024,baseline,0.0113677978515625,
626688,TEL-PPO,25.0,1024,baseline,0.0113677978515625,
626688,TEL-PPO,25.0,1024,baseline,0.0113677978515625,
630784,TEL-PPO,25.0,1024,baseline,0.014501571655273438,
630784,TEL-PPO,25.0,1024,baseline,0.014501571655273438,
630784,TEL-PPO,25.0,1024,baseline,0.014501571655273438,
634880,TEL-PPO,25.0,1024,baseline,0.0030059814453125,
634880,TEL-PPO,25.0,1024,baseline,0.0030059814453125,
634880,TEL-PPO,25.0,1024,baseline,0.0030059814453125,
638976,TEL-PPO,25.0,1024,baseline,0.013422012329101562,
638976,TEL-PPO,25.0,1024,baseline,0.013422012329101562,
638976,TEL-PPO,25.0,1024,baseline,0.013422012329101562,
643072,TEL-PPO,25.0,1024,baseline,0.024339675903320312,
643072,TEL-PPO,25.0,1024,baseline,0.024339675903320312,
643072,TEL-PPO,25.0,1024,baseline,0.024339675903320312,
647168,TEL-PPO,25.0,1024,baseline,0.0259552001953125,
647168,TEL-PPO,25.0,1024,baseline,0.0259552001953125,
647168,TEL-PPO,25.0,1024,baseline,0.0259552001953125,0.009515825907389324
651264,TEL-PPO,25.0,1024,baseline,-0.0033359527587890625,
651264,TEL-PPO,25.0,1024,baseline,-0.0033359527587890625,
651264,TEL-PPO,25.0,1024,baseline,-0.0033359527587890625,
655360,TEL-PPO,25.0,1024,baseline,0.0038626534598214285,
655360,TEL-PPO,25.0,1024,baseline,0.0038626534598214285,
655360,TEL-PPO,25.0,1024,baseline,0.0038626534598214285,
659456,TEL-PPO,25.0,1024,baseline,0.008096694946289062,
659456,TEL-PPO,25.0,1024,baseline,0.008096694946289062,
659456,TEL-PPO,25.0,1024,baseline,0.008096694946289062,
663552,TEL-PPO,25.0,1024,baseline,0.01923370361328125,
663552,TEL-PPO,25.0,1024,baseline,0.01923370361328125,
663552,TEL-PPO,25.0,1024,baseline,0.01923370361328125,
667648,TEL-PPO,25.0,1024,baseline,0.017333984375,
667648,TEL-PPO,25.0,1024,baseline,0.017333984375,
667648,TEL-PPO,25.0,1024,baseline,0.017333984375,
671744,TEL-PPO,25.0,1024,baseline,-0.006855010986328125,
671744,TEL-PPO,25.0,1024,baseline,-0.006855010986328125,
671744,TEL-PPO,25.0,1024,baseline,-0.006855010986328125,
675840,TEL-PPO,25.0,1024,baseline,-0.003902435302734375,
675840,TEL-PPO,25.0,1024,baseline,-0.003902435302734375,
675840,TEL-PPO,25.0,1024,baseline,-0.003902435302734375,
679936,TEL-PPO,25.0,1024,baseline,-0.010957717895507812,
679936,TEL-PPO,25.0,1024,baseline,-0.010957717895507812,
679936,TEL-PPO,25.0,1024,baseline,-0.010957717895507812,
684032,TEL-PPO,25.0,1024,baseline,-0.0001983642578125,
684032,TEL-PPO,25.0,1024,baseline,-0.0001983642578125,
684032,TEL-PPO,25.0,1024,baseline,-0.0001983642578125,
688128,TEL-PPO,25.0,1024,baseline,0.017054239908854168,
688128,TEL-PPO,25.0,1024,baseline,0.017054239908854168,
688128,TEL-PPO,25.0,1024,baseline,0.017054239908854168,
692224,TEL-PPO,25.0,1024,baseline,0.019772847493489582,
692224,TEL-PPO,25.0,1024,baseline,0.019772847493489582,
692224,TEL-PPO,25.0,1024,baseline,0.019772847493489582,
696320,TEL-PPO,25.0,1024,baseline,-0.0116302490234375,
696320,TEL-PPO,25.0,1024,baseline,-0.0116302490234375,
696320,TEL-PPO,25.0,1024,baseline,-0.0116302490234375,
700416,TEL-PPO,25.0,1024,baseline,0.012920379638671875,
700416,TEL-PPO,25.0,1024,baseline,0.012920379638671875,
700416,TEL-PPO,25.0,1024,baseline,0.012920379638671875,
704512,TEL-PPO,25.0,1024,baseline,0.0020236968994140625,
704512,TEL-PPO,25.0,1024,baseline,0.0020236968994140625,
704512,TEL-PPO,25.0,1024,baseline,0.0020236968994140625,
708608,TEL-PPO,25.0,1024,baseline,0.0145416259765625,
708608,TEL-PPO,25.0,1024,baseline,0.0145416259765625,
708608,TEL-PPO,25.0,1024,baseline,0.0145416259765625,
712704,TEL-PPO,25.0,1024,baseline,0.005940028599330357,
712704,TEL-PPO,25.0,1024,baseline,0.005940028599330357,
712704,TEL-PPO,25.0,1024,baseline,0.005940028599330357,
716800,TEL-PPO,25.0,1024,baseline,0.0018634796142578125,
716800,TEL-PPO,25.0,1024,baseline,0.0018634796142578125,
716800,TEL-PPO,25.0,1024,baseline,0.0018634796142578125,
720896,TEL-PPO,25.0,1024,baseline,0.014194488525390625,
720896,TEL-PPO,25.0,1024,baseline,0.014194488525390625,
720896,TEL-PPO,25.0,1024,baseline,0.014194488525390625,
724992,TEL-PPO,25.0,1024,baseline,-0.012262980143229166,
724992,TEL-PPO,25.0,1024,baseline,-0.012262980143229166,
724992,TEL-PPO,25.0,1024,baseline,-0.012262980143229166,
729088,TEL-PPO,25.0,1024,baseline,0.006114959716796875,
729088,TEL-PPO,25.0,1024,baseline,0.006114959716796875,
729088,TEL-PPO,25.0,1024,baseline,0.006114959716796875,0.004690503619966053
733184,TEL-PPO,25.0,1024,baseline,0.002262115478515625,
733184,TEL-PPO,25.0,1024,baseline,0.002262115478515625,
733184,TEL-PPO,25.0,1024,baseline,0.002262115478515625,
737280,TEL-PPO,25.0,1024,baseline,-0.00258636474609375,
737280,TEL-PPO,25.0,1024,baseline,-0.00258636474609375,
737280,TEL-PPO,25.0,1024,baseline,-0.00258636474609375,
741376,TEL-PPO,25.0,1024,baseline,-0.001483917236328125,
741376,TEL-PPO,25.0,1024,baseline,-0.001483917236328125,
741376,TEL-PPO,25.0,1024,baseline,-0.001483917236328125,
745472,TEL-PPO,25.0,1024,baseline,0.009952545166015625,
745472,TEL-PPO,25.0,1024,baseline,0.009952545166015625,
745472,TEL-PPO,25.0,1024,baseline,0.009952545166015625,
749568,TEL-PPO,25.0,1024,baseline,0.02098846435546875,
749568,TEL-PPO,25.0,1024,baseline,0.02098846435546875,
749568,TEL-PPO,25.0,1024,baseline,0.02098846435546875,
753664,TEL-PPO,25.0,1024,baseline,0.00437164306640625,
753664,TEL-PPO,25.0,1024,baseline,0.00437164306640625,
753664,TEL-PPO,25.0,1024,baseline,0.00437164306640625,
757760,TEL-PPO,25.0,1024,baseline,-0.007568359375,
757760,TEL-PPO,25.0,1024,baseline,-0.007568359375,
757760,TEL-PPO,25.0,1024,baseline,-0.007568359375,
761856,TEL-PPO,25.0,1024,baseline,0.0260772705078125,
761856,TEL-PPO,25.0,1024,baseline,0.0260772705078125,
761856,TEL-PPO,25.0,1024,baseline,0.0260772705078125,
765952,TEL-PPO,25.0,1024,baseline,0.013943990071614584,
765952,TEL-PPO,25.0,1024,baseline,0.013943990071614584,
765952,TEL-PPO,25.0,1024,baseline,0.013943990071614584,
770048,TEL-PPO,25.0,1024,baseline,0.013128280639648438,
770048,TEL-PPO,25.0,1024,baseline,0.013128280639648438,
770048,TEL-PPO,25.0,1024,baseline,0.013128280639648438,
774144,TEL-PPO,25.0,1024,baseline,0.017120361328125,
774144,TEL-PPO,25.0,1024,baseline,0.017120361328125,
774144,TEL-PPO,25.0,1024,baseline,0.017120361328125,
778240,TEL-PPO,25.0,1024,baseline,0.0185546875,
778240,TEL-PPO,25.0,1024,baseline,0.0185546875,
778240,TEL-PPO,25.0,1024,baseline,0.0185546875,
782336,TEL-PPO,25.0,1024,baseline,0.018951416015625,
782336,TEL-PPO,25.0,1024,baseline,0.018951416015625,
782336,TEL-PPO,25.0,1024,baseline,0.018951416015625,
786432,TEL-PPO,25.0,1024,baseline,0.0138092041015625,
786432,TEL-PPO,25.0,1024,baseline,0.0138092041015625,
786432,TEL-PPO,25.0,1024,baseline,0.0138092041015625,
790528,TEL-PPO,25.0,1024,baseline,0.013446044921875,
790528,TEL-PPO,25.0,1024,baseline,0.013446044921875,
790528,TEL-PPO,25.0,1024,baseline,0.013446044921875,
794624,TEL-PPO,25.0,1024,baseline,0.00742340087890625,
794624,TEL-PPO,25.0,1024,baseline,0.00742340087890625,
794624,TEL-PPO,25.0,1024,baseline,0.00742340087890625,
798720,TEL-PPO,25.0,1024,baseline,0.002559661865234375,
798720,TEL-PPO,25.0,1024,baseline,0.002559661865234375,
798720,TEL-PPO,25.0,1024,baseline,0.002559661865234375,
802816,TEL-PPO,25.0,1024,baseline,0.012407575334821428,
802816,TEL-PPO,25.0,1024,baseline,0.012407575334821428,
802816,TEL-PPO,25.0,1024,baseline,0.012407575334821428,
806912,TEL-PPO,25.0,1024,baseline,-0.0063343048095703125,
806912,TEL-PPO,25.0,1024,baseline,-0.0063343048095703125,
806912,TEL-PPO,25.0,1024,baseline,-0.0063343048095703125,
811008,TEL-PPO,25.0,1024,baseline,0.011402130126953125,
811008,TEL-PPO,25.0,1024,baseline,0.011402130126953125,
811008,TEL-PPO,25.0,1024,baseline,0.011402130126953125,0.009421292259579613
815104,TEL-PPO,25.0,1024,baseline,-0.009561538696289062,
815104,TEL-PPO,25.0,1024,baseline,-0.009561538696289062,
815104,TEL-PPO,25.0,1024,baseline,-0.009561538696289062,
819200,TEL-PPO,25.0,1024,baseline,0.039693196614583336,
819200,TEL-PPO,25.0,1024,baseline,0.039693196614583336,
819200,TEL-PPO,25.0,1024,baseline,0.039693196614583336,
823296,TEL-PPO,25.0,1024,baseline,0.010801315307617188,
823296,TEL-PPO,25.0,1024,baseline,0.010801315307617188,
823296,TEL-PPO,25.0,1024,baseline,0.010801315307617188,
827392,TEL-PPO,25.0,1024,baseline,0.0167236328125,
827392,TEL-PPO,25.0,1024,baseline,0.0167236328125,
827392,TEL-PPO,25.0,1024,baseline,0.0167236328125,
831488,TEL-PPO,25.0,1024,baseline,0.031168619791666668,
831488,TEL-PPO,25.0,1024,baseline,0.031168619791666668,
831488,TEL-PPO,25.0,1024,baseline,0.031168619791666668,
835584,TEL-PPO,25.0,1024,baseline,0.000598907470703125,
835584,TEL-PPO,25.0,1024,baseline,0.000598907470703125,
835584,TEL-PPO,25.0,1024,baseline,0.000598907470703125,
839680,TEL-PPO,25.0,1024,baseline,0.000507354736328125,
839680,TEL-PPO,25.0,1024,baseline,0.000507354736328125,
839680,TEL-PPO,25.0,1024,baseline,0.000507354736328125,
843776,TEL-PPO,25.0,1024,baseline,-0.0032520294189453125,
843776,TEL-PPO,25.0,1024,baseline,-0.0032520294189453125,
843776,TEL-PPO,25.0,1024,baseline,-0.0032520294189453125,
847872,TEL-PPO,25.0,1024,baseline,0.0094879150390625,
847872,TEL-PPO,25.0,1024,baseline,0.0094879150390625,
847872,TEL-PPO,25.0,1024,baseline,0.0094879150390625,
851968,TEL-PPO,25.0,1024,baseline,0.0033198765345982145,
851968,TEL-PPO,25.0,1024,baseline,0.0033198765345982145,
851968,TEL-PPO,25.0,1024,baseline,0.0033198765345982145,
856064,TEL-PPO,25.0,1024,baseline,0.029327392578125,
856064,TEL-PPO,25.0,1024,baseline,0.029327392578125,
856064,TEL-PPO,25.0,1024,baseline,0.029327392578125,
860160,TEL-PPO,25.0,1024,baseline,0.01580810546875,
860160,TEL-PPO,25.0,1024,baseline,0.01580810546875,
860160,TEL-PPO,25.0,1024,baseline,0.01580810546875,
864256,TEL-PPO,25.0,1024,baseline,0.007007598876953125,
864256,TEL-PPO,25.0,1024,baseline,0.007007598876953125,
864256,TEL-PPO,25.0,1024,baseline,0.007007598876953125,
868352,TEL-PPO,25.0,1024,baseline,-0.010595321655273438,
868352,TEL-PPO,25.0,1024,baseline,-0.010595321655273438,
868352,TEL-PPO,25.0,1024,baseline,-0.010595321655273438,
872448,TEL-PPO,25.0,1024,baseline,0.015842982700892856,
872448,TEL-PPO,25.0,1024,baseline,0.015842982700892856,
872448,TEL-PPO,25.0,1024,baseline,0.015842982700892856,
876544,TEL-PPO,25.0,1024,baseline,0.0143035888671875,
876544,TEL-PPO,25.0,1024,baseline,0.0143035888671875,
876544,TEL-PPO,25.0,1024,baseline,0.0143035888671875,
880640,TEL-PPO,25.0,1024,baseline,0.039459228515625,
880640,TEL-PPO,25.0,1024,baseline,0.039459228515625,
880640,TEL-PPO,25.0,1024,baseline,0.039459228515625,
884736,TEL-PPO,25.0,1024,baseline,-0.00579071044921875,
884736,TEL-PPO,25.0,1024,baseline,-0.00579071044921875,
884736,TEL-PPO,25.0,1024,baseline,-0.00579071044921875,
888832,TEL-PPO,25.0,1024,baseline,-0.00063323974609375,
888832,TEL-PPO,25.0,1024,baseline,-0.00063323974609375,
888832,TEL-PPO,25.0,1024,baseline,-0.00063323974609375,
892928,TEL-PPO,25.0,1024,baseline,0.0032958984375,
892928,TEL-PPO,25.0,1024,baseline,0.0032958984375,
892928,TEL-PPO,25.0,1024,baseline,0.0032958984375,0.010375638689313616
897024,TEL-PPO,25.0,1024,baseline,0.017053604125976562,
897024,TEL-PPO,25.0,1024,baseline,0.017053604125976562,
897024,TEL-PPO,25.0,1024,baseline,0.017053604125976562,
901120,TEL-PPO,25.0,1024,baseline,0.022702898297991072,
901120,TEL-PPO,25.0,1024,baseline,0.022702898297991072,
901120,TEL-PPO,25.0,1024,baseline,0.022702898297991072,
905216,TEL-PPO,25.0,1024,baseline,-0.00959014892578125,
905216,TEL-PPO,25.0,1024,baseline,-0.00959014892578125,
905216,TEL-PPO,25.0,1024,baseline,-0.00959014892578125,
909312,TEL-PPO,25.0,1024,baseline,0.0106842041015625,
909312,TEL-PPO,25.0,1024,baseline,0.0106842041015625,
909312,TEL-PPO,25.0,1024,baseline,0.0106842041015625,
913408,TEL-PPO,25.0,1024,baseline,0.019563674926757812,
913408,TEL-PPO,25.0,1024,baseline,0.019563674926757812,
913408,TEL-PPO,25.0,1024,baseline,0.019563674926757812,
917504,TEL-PPO,25.0,1024,baseline,0.014242172241210938,
917504,TEL-PPO,25.0,1024,baseline,0.014242172241210938,
917504,TEL-PPO,25.0,1024,baseline,0.014242172241210938,
921600,TEL-PPO,25.0,1024,baseline,-0.02529144287109375,
921600,TEL-PPO,25.0,1024,baseline,-0.02529144287109375,
921600,TEL-PPO,25.0,1024,baseline,-0.02529144287109375,
925696,TEL-PPO,25.0,1024,baseline,0.010284423828125,
925696,TEL-PPO,25.0,1024,baseline,0.010284423828125,
925696,TEL-PPO,25.0,1024,baseline,0.010284423828125,
929792,TEL-PPO,25.0,1024,baseline,0.011213302612304688,
929792,TEL-PPO,25.0,1024,baseline,0.011213302612304688,
929792,TEL-PPO,25.0,1024,baseline,0.011213302612304688,
933888,TEL-PPO,25.0,1024,baseline,0.008512496948242188,
933888,TEL-PPO,25.0,1024,baseline,0.008512496948242188,
933888,TEL-PPO,25.0,1024,baseline,0.008512496948242188,
937984,TEL-PPO,25.0,1024,baseline,0.028238932291666668,
937984,TEL-PPO,25.0,1024,baseline,0.028238932291666668,
937984,TEL-PPO,25.0,1024,baseline,0.028238932291666668,
942080,TEL-PPO,25.0,1024,baseline,0.0048351287841796875,
942080,TEL-PPO,25.0,1024,baseline,0.0048351287841796875,
942080,TEL-PPO,25.0,1024,baseline,0.0048351287841796875,
946176,TEL-PPO,25.0,1024,baseline,0.01415252685546875,
946176,TEL-PPO,25.0,1024,baseline,0.01415252685546875,
946176,TEL-PPO,25.0,1024,baseline,0.01415252685546875,
950272,TEL-PPO,25.0,1024,baseline,-0.0174957275390625,
950272,TEL-PPO,25.0,1024,baseline,-0.0174957275390625,
950272,TEL-PPO,25.0,1024,baseline,-0.0174957275390625,
954368,TEL-PPO,25.0,1024,baseline,0.003368377685546875,
954368,TEL-PPO,25.0,1024,baseline,0.003368377685546875,
954368,TEL-PPO,25.0,1024,baseline,0.003368377685546875,
958464,TEL-PPO,25.0,1024,baseline,0.00426483154296875,
958464,TEL-PPO,25.0,1024,baseline,0.00426483154296875,
958464,TEL-PPO,25.0,1024,baseline,0.00426483154296875,
962560,TEL-PPO,25.0,1024,baseline,0.032892862955729164,
962560,TEL-PPO,25.0,1024,baseline,0.032892862955729164,
962560,TEL-PPO,25.0,1024,baseline,0.032892862955729164,
